"","scenario_run","run","total"
"1","run1",1,647.361910772595
"2","run1",2,751.505643642018
"3","run1",3,953.912649240187
"4","run1",4,872.036487827144
"5","run1",5,918.209884174116
"6","run1",6,899.962108906555
"7","run1",7,720.138932588393
"8","run1",8,841.646739007285
"9","run1",9,821.892043472087
"10","run1",10,780.928555224878
"11","run1",11,1129.33905361576
"12","run1",12,962.750343154078
"13","run1",13,972.310804804372
"14","run1",14,899.322912903918
"15","run1",15,1109.74789121462
"16","run1",16,599.969571188392
"17","run1",17,854.370394003398
"18","run1",18,654.69887364558
"19","run1",19,799.458107361613
"20","run1",20,813.772804534977
"21","run1",21,828.449241212802
"22","run1",22,876.132042347751
"23","run1",23,1008.47674901376
"24","run1",24,855.609414562845
"25","run1",25,737.36348790975
"26","run1",26,694.068839666012
"27","run1",27,718.347689979043
"28","run1",28,824.68847530353
"29","run1",29,880.093275568137
"30","run1",30,820.702860765749
"31","run1",31,694.77999951355
"32","run1",32,948.375169217008
"33","run1",33,675.885111333026
"34","run1",34,1165.67077674094
"35","run1",35,553.911164055589
"36","run1",36,976.458368275284
"37","run1",37,1016.90231607623
"38","run1",38,735.330860967352
"39","run1",39,691.481229250986
"40","run1",40,974.179609822801
"41","run1",41,789.297932109382
"42","run1",42,796.354117375051
"43","run1",43,893.037784582316
"44","run1",44,981.137485609929
"45","run1",45,879.898793299216
"46","run1",46,1036.19830974092
"47","run1",47,724.625320407494
"48","run1",48,1082.72626449222
"49","run1",49,687.826594009597
"50","run1",50,709.607930387558
"51","run1",51,983.287190604354
"52","run1",52,1002.33146166565
"53","run1",53,885.518263157464
"54","run1",54,700.128770778908
"55","run1",55,761.437697574768
"56","run1",56,1016.13228461352
"57","run1",57,1063.67187865918
"58","run1",58,682.29777137769
"59","run1",59,650.83321581173
"60","run1",60,905.775762599416
"61","run1",61,697.261196079864
"62","run1",62,901.653057572057
"63","run1",63,944.213275025664
"64","run1",64,842.941840424014
"65","run1",65,764.238156795632
"66","run1",66,911.938544499334
"67","run1",67,854.860028001959
"68","run1",68,795.427392155216
"69","run1",69,604.683610022814
"70","run1",70,806.784166237656
"71","run1",71,975.005544355681
"72","run1",72,1044.34360894222
"73","run1",73,700.136557705239
"74","run1",74,751.946838922661
"75","run1",75,1090.35365743547
"76","run1",76,1008.05838487102
"77","run1",77,840.356702119785
"78","run1",78,946.593693006909
"79","run1",79,773.206163714466
"80","run1",80,893.979289076673
"81","run1",81,860.924531211538
"82","run1",82,900.592779326877
"83","run1",83,614.114194577304
"84","run1",84,829.514241219068
"85","run1",85,926.384805026807
"86","run1",86,821.131661729021
"87","run1",87,819.524129899393
"88","run1",88,735.330411709647
"89","run1",89,671.45541228191
"90","run1",90,1158.28736034648
"91","run1",91,828.238474983733
"92","run1",92,732.109120176265
"93","run1",93,1026.32141509945
"94","run1",94,1047.75997710292
"95","run1",95,723.193399525268
"96","run1",96,860.486480169505
"97","run1",97,832.868590870032
"98","run1",98,883.767704769657
"99","run1",99,813.295395319031
"100","run1",100,888.0657777174
"101","run2",1,639.02897316257
"102","run2",2,743.52806416512
"103","run2",3,946.371744921337
"104","run2",4,865.794164621344
"105","run2",5,914.750148576867
"106","run2",6,897.050995161714
"107","run2",7,711.058854445161
"108","run2",8,831.354591413815
"109","run2",9,812.478380065538
"110","run2",10,775.006814773477
"111","run2",11,1125.91881516289
"112","run2",12,951.462020683451
"113","run2",13,963.829412945094
"114","run2",14,894.800141796836
"115","run2",15,1106.71305301304
"116","run2",16,593.569128603424
"117","run2",17,851.130494291161
"118","run2",18,646.988986621589
"119","run2",19,794.063784338449
"120","run2",20,809.412826792563
"121","run2",21,821.169656933031
"122","run2",22,868.179880242546
"123","run2",23,1004.10622554574
"124","run2",24,852.532007351422
"125","run2",25,729.349475059409
"126","run2",26,691.003248981557
"127","run2",27,712.971070357871
"128","run2",28,822.222814763014
"129","run2",29,879.796951056294
"130","run2",30,818.221988329841
"131","run2",31,681.933200605761
"132","run2",32,941.442159918565
"133","run2",33,670.680926902723
"134","run2",34,1162.8051947255
"135","run2",35,548.805276437131
"136","run2",36,973.804752040249
"137","run2",37,1012.59786674053
"138","run2",38,728.05346653323
"139","run2",39,688.988328078602
"140","run2",40,967.951249913641
"141","run2",41,785.953115068069
"142","run2",42,786.261468899887
"143","run2",43,889.674267437483
"144","run2",44,976.511148635328
"145","run2",45,876.400557572747
"146","run2",46,1030.22338740994
"147","run2",47,716.519462761746
"148","run2",48,1077.33719958363
"149","run2",49,683.564814536339
"150","run2",50,703.192201274893
"151","run2",51,978.631518665374
"152","run2",52,1000.10962197049
"153","run2",53,880.614350454572
"154","run2",54,693.008553473772
"155","run2",55,758.938172127488
"156","run2",56,1010.2902488066
"157","run2",57,1060.84063092498
"158","run2",58,679.850626913801
"159","run2",59,646.190897152901
"160","run2",60,897.303928083815
"161","run2",61,690.938228017669
"162","run2",62,893.898994904345
"163","run2",63,937.035138579248
"164","run2",64,837.258233091044
"165","run2",65,756.665751187368
"166","run2",66,907.047855349147
"167","run2",67,851.354475063217
"168","run2",68,784.438205303985
"169","run2",69,596.548543659402
"170","run2",70,801.374285971542
"171","run2",71,969.854011071675
"172","run2",72,1041.92948105132
"173","run2",73,692.847846116811
"174","run2",74,741.463163854123
"175","run2",75,1082.31381320721
"176","run2",76,999.293345225636
"177","run2",77,835.130377048141
"178","run2",78,936.140476534691
"179","run2",79,767.31644955469
"180","run2",80,886.791459304569
"181","run2",81,856.481174323324
"182","run2",82,892.697408665135
"183","run2",83,601.091678465395
"184","run2",84,822.824840393561
"185","run2",85,923.545058416678
"186","run2",86,818.746248968453
"187","run2",87,812.922020218556
"188","run2",88,731.769834274742
"189","run2",89,668.903918552643
"190","run2",90,1152.05032748755
"191","run2",91,821.673215438059
"192","run2",92,725.461708610139
"193","run2",93,1023.83332758602
"194","run2",94,1041.02529232506
