"","scenario_run","run","total"
"328","run4",28,165.339747994572
"329","run4",29,179.339031819511
"330","run4",30,275.793372824273
"331","run4",31,223.356313968583
"332","run4",32,147.955340875742
"333","run4",33,145.5967864677
"334","run4",34,187.001650641398
"335","run4",35,140.9550802834
"336","run4",36,211.704289983659
"337","run4",37,219.095099890064
"338","run4",38,221.461600891142
"339","run4",39,189.365994754596
"340","run4",40,186.727820024174
"341","run4",41,238.811708083509
"342","run4",42,170.193676105012
"343","run4",43,242.302205959308
"344","run4",44,146.93365234236
"345","run4",45,177.797148589576
"346","run4",46,274.873440896671
"347","run4",47,275.134813687479
"348","run4",48,196.105774849865
"349","run4",49,206.396298394574
"350","run4",50,192.614351861074
"351","run4",51,147.398809061391
"352","run4",52,208.169425753946
"353","run4",53,178.756115548907
"354","run4",54,172.869600146074
"355","run4",55,149.391550115108
"356","run4",56,155.274113449244
"357","run4",57,173.518232828605
"358","run4",58,190.039985579246
"359","run4",59,218.472703687943
"360","run4",60,175.914883893958
"361","run4",61,222.227769028873
"362","run4",62,160.071299482014
"363","run4",63,210.908500704291
"364","run4",64,241.128592267182
"365","run4",65,206.692734265621
"366","run4",66,160.416843719755
"367","run4",67,171.22993351259
"368","run4",68,141.128568361992
"369","run4",69,213.472253866847
"370","run4",70,168.624488006104
"371","run4",71,167.423522632275
"372","run4",72,187.405910983304
"373","run4",73,200.262135740217
"374","run4",74,166.758127208479
"375","run4",75,174.516364895465
"376","run4",76,225.080968641762
"377","run4",77,230.713784467312
"378","run4",78,180.420369214613
"379","run4",79,146.45340568603
"380","run4",80,207.09400618936
"381","run4",81,229.362709809075
"382","run4",82,150.985168346486
"383","run4",83,211.635295582667
"384","run4",84,231.54780701409
"385","run4",85,180.396190719522
"386","run4",86,192.593930996303
"387","run4",87,160.811132096808
"388","run4",88,174.54213763747
"389","run4",89,140.86843551176
"390","run4",90,215.555811345553
"391","run4",91,192.647794304697
"392","run4",92,186.829516837907
"393","run4",93,222.335391888576
"394","run4",94,203.35947872003
"395","run4",95,186.635027305565
"396","run4",96,162.493059667381
"397","run4",97,201.259131865529
"398","run4",98,173.143186210944
"399","run4",99,172.550965684206
"400","run4",100,205.009379672127
"401","run5",1,141.095603237824
"402","run5",2,197.48302165021
"403","run5",3,140.261261146282
"404","run5",4,171.921033567369
"405","run5",5,145.099471876548
"406","run5",6,190.404391436715
"407","run5",7,158.702960482274
"408","run5",8,156.017058140489
"409","run5",9,155.379112773074
"410","run5",10,152.709361553575
"411","run5",11,212.766965667536
"412","run5",12,182.100963760939
"413","run5",13,136.313337771806
"414","run5",14,138.588928727449
"415","run5",15,157.809495231268
"416","run5",16,207.469732056684
"417","run5",17,128.296157219544
"418","run5",18,176.524810061882
"419","run5",19,129.697457252489
"420","run5",20,159.143102832905
"421","run5",21,141.968481804471
"422","run5",22,154.410752827084
"423","run5",23,152.198430793855
"424","run5",24,180.779638541492
"425","run5",25,149.975888144215
"426","run5",26,95.9148464401387
"427","run5",27,136.757104220497
"428","run5",28,149.123037265058
"429","run5",29,145.72237425752
"430","run5",30,176.056794899665
"431","run5",31,196.032187852547
"432","run5",32,132.862507622994
"433","run5",33,113.830241443641
"434","run5",34,169.568254209597
"435","run5",35,125.803008339519
"436","run5",36,163.329778280368
"437","run5",37,190.940092622849
"438","run5",38,161.094618278702
"439","run5",39,142.986376846492
"440","run5",40,173.479135115996
"441","run5",41,160.468288560035
"442","run5",42,124.501662098521
"443","run5",43,181.681089484672
"444","run5",44,123.408469091813
"445","run5",45,150.32933313947
"446","run5",46,216.613238448467
"447","run5",47,191.456527559182
"448","run5",48,160.713861411486
"449","run5",49,146.671903854426
"450","run5",50,179.221802076635
"451","run5",51,115.67023336834
"452","run5",52,188.554107753895
"453","run5",53,152.70025176031
"454","run5",54,146.288531195792
"455","run5",55,128.158831047191
"456","run5",56,124.508514409392
"457","run5",57,152.308160840848
"458","run5",58,146.14668521894
"459","run5",59,186.910580041394
"460","run5",60,133.980306498226
"461","run5",61,164.775919908416
"462","run5",62,122.923530191939
"463","run5",63,182.854059446982
"464","run5",64,180.672758280074
"465","run5",65,170.304958606686
"466","run5",66,131.736013335619
"467","run5",67,131.230422516322
"468","run5",68,108.751397740944
"469","run5",69,169.32997415323
"470","run5",70,146.705944217302
"471","run5",71,125.489015055183
"472","run5",72,160.284199836268
"473","run5",73,142.266129359604
"474","run5",74,127.178690443817
"475","run5",75,131.345798032533
"476","run5",76,197.382800257635
"477","run5",77,186.822247409771
"478","run5",78,122.925188944577
"479","run5",79,119.989698439182
"480","run5",80,173.684595782385
"481","run5",81,166.127597024883
"482","run5",82,117.339060178582
"483","run5",83,180.905627273412
"484","run5",84,181.93849236229
"485","run5",85,133.154632478511
"486","run5",86,150.404767166414
"487","run5",87,134.574152639894
"488","run5",88,121.951131643363
"489","run5",89,115.880690816015
"490","run5",90,178.105197985421
"491","run5",91,125.517204327036
"492","run5",92,151.836608303868
"493","run5",93,163.318635626298
"494","run5",94,131.234045319611
"495","run5",95,143.417668867517
"496","run5",96,109.197663964319
"497","run5",97,145.661874589024
"498","run5",98,131.758481598043
"499","run5",99,113.499801355014
"500","run5",100,166.263050031754
"501","run6",1,124.719688832374
"502","run6",2,188.998010569387
"503","run6",3,137.163331859696
"504","run6",4,173.48022921056
"505","run6",5,135.317288551535
"506","run6",6,181.979680889643
"507","run6",7,146.088241010412
"508","run6",8,153.486727054602
"509","run6",9,147.660049760915
"510","run6",10,155.171614688445
"511","run6",11,217.575802057801
"512","run6",12,165.301648503847
"513","run6",13,132.799478940756
"514","run6",14,143.645481324748
"515","run6",15,163.969632008203
"516","run6",16,192.898875908122
"517","run6",17,114.142984041867
"518","run6",18,152.151262317813
"519","run6",19,144.896299621493
"520","run6",20,157.849039455783
"521","run6",21,123.875229060496
"522","run6",22,158.179206081121
"523","run6",23,137.538122939287
"524","run6",24,161.253707058281
"525","run6",25,150.044415419355
"526","run6",26,90.7927885869529
"527","run6",27,155.158252337705
"528","run6",28,138.172180967558
"529","run6",29,133.263200707457
"530","run6",30,203.32336078438
"531","run6",31,189.768758975874
"532","run6",32,124.21328352061
"533","run6",33,104.97806669254
"534","run6",34,141.859973940845
"535","run6",35,105.847945605111
"536","run6",36,166.958114814048
"537","run6",37,184.17369893272
"538","run6",38,165.420082716653
"539","run6",39,147.9376489642
"540","run6",40,152.053389888357
"541","run6",41,169.006111013071
"542","run6",42,129.962293387386
"543","run6",43,196.143891096854
"544","run6",44,106.480596859899
"545","run6",45,133.024523342419
"546","run6",46,225.882696758944
"547","run6",47,210.036434924883
"548","run6",48,149.049426069768
"549","run6",49,159.740909859649
"550","run6",50,149.810098914482
"551","run6",51,107.686690453922
"552","run6",52,157.86275703513
"553","run6",53,128.395113730609
"554","run6",54,137.011746839193
"555","run6",55,115.545753538852
"556","run6",56,120.690486323978
"557","run6",57,129.733647860647
"558","run6",58,144.593068495784
"559","run6",59,183.759919885196
"560","run6",60,130.010742081658
"561","run6",61,173.540402972776
"562","run6",62,112.892700448815
"563","run6",63,178.720409703537
"564","run6",64,200.01559027652
"565","run6",65,153.371844077286
"566","run6",66,121.390349288583
"567","run6",67,131.291283729082
"568","run6",68,106.214506290873
"569","run6",69,161.853684486039
"570","run6",70,131.6440233284
"571","run6",71,131.34654533137
"572","run6",72,151.279800761615
"573","run6",73,145.678203820464
"574","run6",74,123.080477071328
"575","run6",75,124.058968581026
"576","run6",76,173.713173191669
"577","run6",77,172.324587889056
"578","run6",78,119.104391120667
"579","run6",79,111.178473423726
"580","run6",80,150.88966045203
"581","run6",81,171.905447374585
"582","run6",82,114.122979431181
"583","run6",83,154.882101810768
"584","run6",84,170.089314881718
"585","run6",85,131.076152213509
"586","run6",86,153.583094530131
"587","run6",87,116.400932701648
"588","run6",88,134.739539266464
"589","run6",89,103.116292442143
"590","run6",90,156.708273287197
"591","run6",91,141.458548926966
"592","run6",92,141.72922509827
"593","run6",93,171.722636039154
"594","run6",94,140.697982237138
"595","run6",95,137.174083755898
"596","run6",96,105.402144973339
"597","run6",97,163.29321306604
"598","run6",98,109.470131653444
"599","run6",99,118.987995487032
"600","run6",100,153.172652398064
"601","run7",1,125.190637634437
"602","run7",2,192.121308493161
"603","run7",3,127.428385697161
"604","run7",4,167.560527166692
"605","run7",5,130.16781896952
"606","run7",6,175.597728479824
"607","run7",7,142.021416933842
"608","run7",8,136.336427390527
"609","run7",9,149.8883151531
"610","run7",10,145.8997826777
"611","run7",11,205.627754641909
"612","run7",12,167.774741857136
"613","run7",13,124.445671049386
"614","run7",14,112.98719922024
"615","run7",15,148.784042906446
"616","run7",16,196.613672276955
"617","run7",17,98.7686429754167
"618","run7",18,171.57042589265
"619","run7",19,117.31185708688
"620","run7",20,144.629727427798
"621","run7",21,127.551390593597
"622","run7",22,143.339186380895
"623","run7",23,129.081582691285
"624","run7",24,166.182612538771
"625","run7",25,137.248288841999
"626","run7",26,68.3695989039098
"627","run7",27,114.956090648977
"628","run7",28,142.950639486628
"629","run7",29,133.462182608707
"630","run7",30,161.110455683112
"631","run7",31,185.77620908327
"632","run7",32,121.320191806407
"633","run7",33,92.5819485484015
"634","run7",34,159.166887014225
"635","run7",35,106.072795152869
"636","run7",36,149.595639564767
"637","run7",37,185.602708239348
"638","run7",38,136.328784781023
"639","run7",39,123.112953464053
"640","run7",40,167.44901910365
"641","run7",41,145.705456574195
"642","run7",42,112.334464499588
"643","run7",43,168.108366988142
"644","run7",44,94.1777812727902
"645","run7",45,109.845910605013
"646","run7",46,204.352573606831
"647","run7",47,175.340623545567
"648","run7",48,143.01729256229
"649","run7",49,133.578711980611
"650","run7",50,165.561674927845
"651","run7",51,92.0551627663303
"652","run7",52,182.12073145288
"653","run7",53,138.151690139425
"654","run7",54,133.04929346947
"655","run7",55,118.728161558534
"656","run7",56,109.076334137108
"657","run7",57,141.815138359582
"658","run7",58,128.98217163904
"659","run7",59,183.275923028944
"660","run7",60,116.753541966167
"661","run7",61,150.758341198337
"662","run7",62,95.0847994618085
"663","run7",63,175.5252053672
"664","run7",64,169.774548962183
"665","run7",65,152.379247215478
"666","run7",66,122.219603037501
"667","run7",67,116.37139079209
"668","run7",68,97.7120403726307
"669","run7",69,154.912033062284
"670","run7",70,129.695105017212
"671","run7",71,94.2345757998526
"672","run7",72,140.3596141072
"673","run7",73,135.928461381025
"674","run7",74,110.043295826039
"675","run7",75,109.814007540334
"676","run7",76,190.681871637556
"677","run7",77,171.605723693668
"678","run7",78,94.5359195611403
"679","run7",79,87.7392775774488
"680","run7",80,156.379863973396
"681","run7",81,149.263801752771
