"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",34.0045400109559
"2","run1",1,"(B) prisoner-facing staff",159.021506366723
"3","run1",2,"(A) non-prisoner-facing staff",37.3709969330841
"4","run1",2,"(B) prisoner-facing staff",174.964336051679
"5","run1",3,"(A) non-prisoner-facing staff",37.4451249850738
"6","run1",3,"(B) prisoner-facing staff",175.076536446193
"7","run1",4,"(A) non-prisoner-facing staff",35.5272341783171
"8","run1",4,"(B) prisoner-facing staff",170.460822705624
"9","run1",5,"(A) non-prisoner-facing staff",38.0794866803002
"10","run1",5,"(B) prisoner-facing staff",178.233892012671
"11","run1",6,"(A) non-prisoner-facing staff",48.2144748860576
"12","run1",6,"(B) prisoner-facing staff",225.316597292417
"13","run1",7,"(A) non-prisoner-facing staff",37.1987207200388
"14","run1",7,"(B) prisoner-facing staff",175.762496494959
"15","run1",8,"(A) non-prisoner-facing staff",35.2125367525942
"16","run1",8,"(B) prisoner-facing staff",165.704939057788
"17","run1",9,"(A) non-prisoner-facing staff",35.8377126650843
"18","run1",9,"(B) prisoner-facing staff",168.376075505623
"19","run1",10,"(A) non-prisoner-facing staff",33.3271830182965
"20","run1",10,"(B) prisoner-facing staff",156.436947667436
"21","run1",11,"(A) non-prisoner-facing staff",37.4751906388934
"22","run1",11,"(B) prisoner-facing staff",188.345567211422
"23","run1",12,"(A) non-prisoner-facing staff",35.3730628865056
"24","run1",12,"(B) prisoner-facing staff",165.705953187477
"25","run1",13,"(A) non-prisoner-facing staff",32.0752926224478
"26","run1",13,"(B) prisoner-facing staff",156.711945298308
"27","run1",14,"(A) non-prisoner-facing staff",37.1195344463483
"28","run1",14,"(B) prisoner-facing staff",173.657647744604
"29","run1",15,"(A) non-prisoner-facing staff",35.830579259341
"30","run1",15,"(B) prisoner-facing staff",167.800342198329
"31","run1",16,"(A) non-prisoner-facing staff",45.0339422739979
"32","run1",16,"(B) prisoner-facing staff",210.607349881151
"33","run1",17,"(A) non-prisoner-facing staff",32.6755601867405
"34","run1",17,"(B) prisoner-facing staff",162.19801337441
"35","run1",18,"(A) non-prisoner-facing staff",37.3215097040733
"36","run1",18,"(B) prisoner-facing staff",176.846784742256
"37","run1",19,"(A) non-prisoner-facing staff",30.6658557778971
"38","run1",19,"(B) prisoner-facing staff",148.88765867833
"39","run1",20,"(A) non-prisoner-facing staff",39.4511053488026
"40","run1",20,"(B) prisoner-facing staff",184.514737701847
"41","run1",21,"(A) non-prisoner-facing staff",34.9624418148606
"42","run1",21,"(B) prisoner-facing staff",163.486420931724
"43","run1",22,"(A) non-prisoner-facing staff",36.885754062937
"44","run1",22,"(B) prisoner-facing staff",172.513760365517
"45","run1",23,"(A) non-prisoner-facing staff",41.7729540590222
"46","run1",23,"(B) prisoner-facing staff",195.829127187301
"47","run1",24,"(A) non-prisoner-facing staff",40.2563131051907
"48","run1",24,"(B) prisoner-facing staff",193.022679426309
"49","run1",25,"(A) non-prisoner-facing staff",39.3258777107274
"50","run1",25,"(B) prisoner-facing staff",183.859448208103
"51","run1",26,"(A) non-prisoner-facing staff",29.0151208526245
"52","run1",26,"(B) prisoner-facing staff",141.816244424028
"53","run1",27,"(A) non-prisoner-facing staff",34.4907731002882
"54","run1",27,"(B) prisoner-facing staff",161.356056255513
"55","run1",28,"(A) non-prisoner-facing staff",34.7419930051344
"56","run1",28,"(B) prisoner-facing staff",162.429920972313
"57","run1",29,"(A) non-prisoner-facing staff",30.9422861396833
"58","run1",29,"(B) prisoner-facing staff",144.952918280018
"59","run1",30,"(A) non-prisoner-facing staff",35.7017192569503
"60","run1",30,"(B) prisoner-facing staff",168.85101863779
"61","run1",31,"(A) non-prisoner-facing staff",47.4078759588342
"62","run1",31,"(B) prisoner-facing staff",223.392681148647
"63","run1",32,"(A) non-prisoner-facing staff",35.4351952632216
"64","run1",32,"(B) prisoner-facing staff",165.611988914048
"65","run1",33,"(A) non-prisoner-facing staff",32.3064218980946
"66","run1",33,"(B) prisoner-facing staff",155.097846781767
"67","run1",34,"(A) non-prisoner-facing staff",38.7702031575375
"68","run1",34,"(B) prisoner-facing staff",182.478619281546
"69","run1",35,"(A) non-prisoner-facing staff",38.1777479651868
"70","run1",35,"(B) prisoner-facing staff",178.764107614569
"71","run1",36,"(A) non-prisoner-facing staff",37.9198407508457
"72","run1",36,"(B) prisoner-facing staff",177.440483860191
"73","run1",37,"(A) non-prisoner-facing staff",39.7379535398406
"74","run1",37,"(B) prisoner-facing staff",187.746722679472
"75","run1",38,"(A) non-prisoner-facing staff",37.6556132112632
"76","run1",38,"(B) prisoner-facing staff",176.240268978688
"77","run1",39,"(A) non-prisoner-facing staff",40.6824443139702
"78","run1",39,"(B) prisoner-facing staff",191.561900613734
"79","run1",40,"(A) non-prisoner-facing staff",40.3765805503197
"80","run1",40,"(B) prisoner-facing staff",188.820561005466
"81","run1",41,"(A) non-prisoner-facing staff",33.3879453084492
"82","run1",41,"(B) prisoner-facing staff",156.182281129613
"83","run1",42,"(A) non-prisoner-facing staff",34.4341393171613
"84","run1",42,"(B) prisoner-facing staff",165.791237090828
"85","run1",43,"(A) non-prisoner-facing staff",41.71609297832
"86","run1",43,"(B) prisoner-facing staff",201.983562998702
"87","run1",44,"(A) non-prisoner-facing staff",37.354976842412
"88","run1",44,"(B) prisoner-facing staff",178.309190007141
"89","run1",45,"(A) non-prisoner-facing staff",44.6728232685594
"90","run1",45,"(B) prisoner-facing staff",208.516738627994
"91","run1",46,"(A) non-prisoner-facing staff",37.606435876679
"92","run1",46,"(B) prisoner-facing staff",175.956785552986
"93","run1",47,"(A) non-prisoner-facing staff",43.1375217188134
"94","run1",47,"(B) prisoner-facing staff",201.733282197108
"95","run1",48,"(A) non-prisoner-facing staff",42.61699635629
"96","run1",48,"(B) prisoner-facing staff",207.793166390718
"97","run1",49,"(A) non-prisoner-facing staff",35.2647893859595
"98","run1",49,"(B) prisoner-facing staff",165.102864450285
"99","run1",50,"(A) non-prisoner-facing staff",35.4414158460672
"100","run1",50,"(B) prisoner-facing staff",165.896564771699
"101","run1",51,"(A) non-prisoner-facing staff",35.9364954200574
"102","run1",51,"(B) prisoner-facing staff",168.014315884591
"103","run1",52,"(A) non-prisoner-facing staff",34.083114013695
"104","run1",52,"(B) prisoner-facing staff",159.285155965549
"105","run1",53,"(A) non-prisoner-facing staff",37.607084939402
"106","run1",53,"(B) prisoner-facing staff",175.867906098022
"107","run1",54,"(A) non-prisoner-facing staff",38.5202180298874
"108","run1",54,"(B) prisoner-facing staff",180.129214475387
"109","run1",55,"(A) non-prisoner-facing staff",33.6934849373789
"110","run1",55,"(B) prisoner-facing staff",157.807841516212
"111","run1",56,"(A) non-prisoner-facing staff",36.4933600197579
"112","run1",56,"(B) prisoner-facing staff",170.755287812985
"113","run1",57,"(A) non-prisoner-facing staff",36.0987394343822
"114","run1",57,"(B) prisoner-facing staff",168.896070969696
"115","run1",58,"(A) non-prisoner-facing staff",35.6115696229139
"116","run1",58,"(B) prisoner-facing staff",166.511573439919
"117","run1",59,"(A) non-prisoner-facing staff",38.6696168088794
"118","run1",59,"(B) prisoner-facing staff",181.822643685297
"119","run1",60,"(A) non-prisoner-facing staff",34.2354209106368
"120","run1",60,"(B) prisoner-facing staff",163.098709877802
"121","run1",61,"(A) non-prisoner-facing staff",37.9708377427999
"122","run1",61,"(B) prisoner-facing staff",187.697350122498
"123","run1",62,"(A) non-prisoner-facing staff",33.2257071426666
"124","run1",62,"(B) prisoner-facing staff",161.986105012629
"125","run1",63,"(A) non-prisoner-facing staff",39.9044152403919
