"","scenario_run","run","total"
"1","run1",1,775.247156228343
"2","run1",2,1097.5910740732
"3","run1",3,761.024093627894
"4","run1",4,940.843292238594
"5","run1",5,809.462819408209
"6","run1",6,1062.30085912467
"7","run1",7,918.873066718751
"8","run1",8,903.605395856102
"9","run1",9,812.587882454856
"10","run1",10,801.614932511152
"11","run1",11,1355.28979518905
"12","run1",12,940.689859149527
"13","run1",13,776.745669981816
"14","run1",14,893.29681953492
"15","run1",15,976.222708606897
"16","run1",16,975.982843480654
"17","run1",17,712.879680920217
"18","run1",18,911.379240157675
"19","run1",19,902.147018245919
"20","run1",20,813.11088257187
"21","run1",21,726.546113186295
"22","run1",22,839.383476027195
"23","run1",23,792.875580545078
"24","run1",24,802.960534836067
"25","run1",25,830.628872718571
"26","run1",26,617.478876485708
"27","run1",27,917.622354072688
"28","run1",28,756.178145525117
"29","run1",29,770.243571119159
"30","run1",30,1085.61331151558
"31","run1",31,932.94474512458
"32","run1",32,666.913965315472
"33","run1",33,658.50916142443
"34","run1",34,821.23375980037
"35","run1",35,644.642590302049
"36","run1",36,850.885373800445
"37","run1",37,1005.95989538045
"38","run1",38,888.692544001654
"39","run1",39,805.586812114875
"40","run1",40,827.592485915782
"41","run1",41,1101.10003504553
"42","run1",42,742.274483081843
"43","run1",43,1128.97513387526
"44","run1",44,687.362381057143
"45","run1",45,748.83549929438
"46","run1",46,915.37768025207
"47","run1",47,1042.15548896092
"48","run1",48,878.315327244672
"49","run1",49,937.415958138324
"50","run1",50,889.694005406236
"51","run1",51,680.821697903962
"52","run1",52,893.16035208012
"53","run1",53,752.862570796679
"54","run1",54,807.783915157525
"55","run1",55,656.406787943092
"56","run1",56,699.074519896142
"57","run1",57,790.623682433073
"58","run1",58,834.515859997563
"59","run1",59,954.627049337754
"60","run1",60,724.993761567287
"61","run1",61,1022.9130471038
"62","run1",62,757.65043211925
"63","run1",63,805.823292111876
"64","run1",64,1078.31566461227
"65","run1",65,880.7967161024
"66","run1",66,733.376353679707
"67","run1",67,720.676181260486
"68","run1",68,617.739879944229
"69","run1",69,904.097782913341
"70","run1",70,734.083312334266
"71","run1",71,761.133113329357
"72","run1",72,860.211489331824
"73","run1",73,877.599484069459
"74","run1",74,784.686379846835
"75","run1",75,825.402106573677
"76","run1",76,1056.21460328473
"77","run1",77,1038.46631016048
"78","run1",78,825.824218197063
"79","run1",79,629.354387429854
"80","run1",80,959.547370004901
"81","run1",81,853.076654921946
"82","run1",82,668.299169001908
"83","run1",83,945.004591900905
"84","run1",84,1005.59530297281
"85","run1",85,852.381667592759
"86","run1",86,840.910924362326
"87","run1",87,722.233493929824
"88","run1",88,797.851565758182
"89","run1",89,662.407433012923
"90","run1",90,1030.52120802304
"91","run1",91,899.547982278173
"92","run1",92,839.214327180383
"93","run1",93,1045.11221138428
"94","run1",94,872.734864373257
"95","run1",95,789.348245712379
"96","run1",96,735.144254344035
"97","run1",97,937.437816579725
"98","run1",98,752.777586580545
"99","run1",99,844.372426537216
"100","run1",100,956.640148640114
"101","run2",1,771.561002400362
