"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",6.93358095827797
"2","run1",1,"(B) prisoner-facing staff",33.8664443982985
"3","run1",2,"(A) non-prisoner-facing staff",5.0017450183386
"4","run1",2,"(B) prisoner-facing staff",24.6199280468887
"5","run1",3,"(A) non-prisoner-facing staff",4.31959807152605
"6","run1",3,"(B) prisoner-facing staff",21.630826886526
"7","run1",4,"(A) non-prisoner-facing staff",4.99167328691941
"8","run1",4,"(B) prisoner-facing staff",24.758890319616
"9","run1",5,"(A) non-prisoner-facing staff",5.23221965165589
"10","run1",5,"(B) prisoner-facing staff",26.3047141080353
"11","run1",6,"(A) non-prisoner-facing staff",4.35789493077759
"12","run1",6,"(B) prisoner-facing staff",22.3396411491621
"13","run1",7,"(A) non-prisoner-facing staff",5.05246234824299
"14","run1",7,"(B) prisoner-facing staff",24.7302903317041
"15","run1",8,"(A) non-prisoner-facing staff",5.53303667740633
"16","run1",8,"(B) prisoner-facing staff",27.1991370484246
"17","run1",9,"(A) non-prisoner-facing staff",5.54126676704255
"18","run1",9,"(B) prisoner-facing staff",28.3734880248436
"19","run1",10,"(A) non-prisoner-facing staff",5.76879041304814
"20","run1",10,"(B) prisoner-facing staff",29.2124796902126
"21","run1",11,"(A) non-prisoner-facing staff",4.88669474132634
"22","run1",11,"(B) prisoner-facing staff",24.2918883692443
"23","run1",12,"(A) non-prisoner-facing staff",5.62367435185263
"24","run1",12,"(B) prisoner-facing staff",27.356933099898
"25","run1",13,"(A) non-prisoner-facing staff",5.45055929815395
"26","run1",13,"(B) prisoner-facing staff",26.6257221424609
"27","run1",14,"(A) non-prisoner-facing staff",5.67002488057825
"28","run1",14,"(B) prisoner-facing staff",27.7678743891192
"29","run1",15,"(A) non-prisoner-facing staff",5.20453678384342
"30","run1",15,"(B) prisoner-facing staff",25.5152197768052
"31","run1",16,"(A) non-prisoner-facing staff",5.53015960517523
"32","run1",16,"(B) prisoner-facing staff",27.4053835633912
"33","run1",17,"(A) non-prisoner-facing staff",4.5524567428257
"34","run1",17,"(B) prisoner-facing staff",22.9351792206424
"35","run1",18,"(A) non-prisoner-facing staff",6.19618235993654
"36","run1",18,"(B) prisoner-facing staff",30.5147249395944
"37","run1",19,"(A) non-prisoner-facing staff",4.83169665514155
"38","run1",19,"(B) prisoner-facing staff",23.6334998338727
"39","run1",20,"(A) non-prisoner-facing staff",5.566802365405
"40","run1",20,"(B) prisoner-facing staff",28.1427678230689
"41","run1",21,"(A) non-prisoner-facing staff",5.15691993998468
"42","run1",21,"(B) prisoner-facing staff",25.2378175058383
"43","run1",22,"(A) non-prisoner-facing staff",5.26877598969075
"44","run1",22,"(B) prisoner-facing staff",25.6751852163402
"45","run1",23,"(A) non-prisoner-facing staff",5.0726062492216
"46","run1",23,"(B) prisoner-facing staff",25.5471847611305
"47","run1",24,"(A) non-prisoner-facing staff",5.58842137062337
"48","run1",24,"(B) prisoner-facing staff",27.3041767446539
"49","run1",25,"(A) non-prisoner-facing staff",5.99486333338674
"50","run1",25,"(B) prisoner-facing staff",29.329733642508
"51","run1",26,"(A) non-prisoner-facing staff",4.79840948524333
"52","run1",26,"(B) prisoner-facing staff",24.5627589320064
"53","run1",27,"(A) non-prisoner-facing staff",6.68301051478606
"54","run1",27,"(B) prisoner-facing staff",32.7119095241345
"55","run1",28,"(A) non-prisoner-facing staff",5.11229121122496
"56","run1",28,"(B) prisoner-facing staff",25.0493927327143
"57","run1",29,"(A) non-prisoner-facing staff",5.08731978994019
"58","run1",29,"(B) prisoner-facing staff",24.9900401089307
"59","run1",30,"(A) non-prisoner-facing staff",5.91338976515794
"60","run1",30,"(B) prisoner-facing staff",28.8556307871676
"61","run1",31,"(A) non-prisoner-facing staff",5.41933745385746
"62","run1",31,"(B) prisoner-facing staff",27.4238987972455
"63","run1",32,"(A) non-prisoner-facing staff",5.07627301951068
"64","run1",32,"(B) prisoner-facing staff",25.4959301953309
"65","run1",33,"(A) non-prisoner-facing staff",5.5802957580905
"66","run1",33,"(B) prisoner-facing staff",28.5537927058193
"67","run1",34,"(A) non-prisoner-facing staff",5.38167217512627
"68","run1",34,"(B) prisoner-facing staff",26.3474375249351
"69","run1",35,"(A) non-prisoner-facing staff",5.25499967080689
"70","run1",35,"(B) prisoner-facing staff",26.3560562241774
"71","run1",36,"(A) non-prisoner-facing staff",5.63856098441961
"72","run1",36,"(B) prisoner-facing staff",27.5986911348037
"73","run1",37,"(A) non-prisoner-facing staff",5.61855734063249
"74","run1",37,"(B) prisoner-facing staff",27.5222838209159
"75","run1",38,"(A) non-prisoner-facing staff",5.51906763442814
"76","run1",38,"(B) prisoner-facing staff",26.8253902891999
"77","run1",39,"(A) non-prisoner-facing staff",5.08822343132767
"78","run1",39,"(B) prisoner-facing staff",24.8369734339416
"79","run1",40,"(A) non-prisoner-facing staff",5.37728580157835
"80","run1",40,"(B) prisoner-facing staff",26.1976739482641
"81","run1",41,"(A) non-prisoner-facing staff",5.39922121163096
"82","run1",41,"(B) prisoner-facing staff",26.3175194927693
"83","run1",42,"(A) non-prisoner-facing staff",4.4622165581982
"84","run1",42,"(B) prisoner-facing staff",22.1599361174645
"85","run1",43,"(A) non-prisoner-facing staff",5.33589378596249
"86","run1",43,"(B) prisoner-facing staff",26.1554600669654
"87","run1",44,"(A) non-prisoner-facing staff",5.57645296319459
"88","run1",44,"(B) prisoner-facing staff",27.3853414881447
"89","run1",45,"(A) non-prisoner-facing staff",4.82244379348204
"90","run1",45,"(B) prisoner-facing staff",23.7076307263134
"91","run1",46,"(A) non-prisoner-facing staff",5.12042713859727
"92","run1",46,"(B) prisoner-facing staff",25.1187938939816
"93","run1",47,"(A) non-prisoner-facing staff",5.17093087474166
"94","run1",47,"(B) prisoner-facing staff",25.5339519282161
"95","run1",48,"(A) non-prisoner-facing staff",5.48043641194255
"96","run1",48,"(B) prisoner-facing staff",26.7617514461595
"97","run1",49,"(A) non-prisoner-facing staff",7.04259217216399
"98","run1",49,"(B) prisoner-facing staff",34.8383662950683
"99","run1",50,"(A) non-prisoner-facing staff",5.67121596000165
"100","run1",50,"(B) prisoner-facing staff",27.6970622609034
"101","run1",51,"(A) non-prisoner-facing staff",5.0333762223948
"102","run1",51,"(B) prisoner-facing staff",25.4032428079775
"103","run1",52,"(A) non-prisoner-facing staff",5.39969040909659
"104","run1",52,"(B) prisoner-facing staff",26.2699465934788
"105","run1",53,"(A) non-prisoner-facing staff",6.2484877342029
"106","run1",53,"(B) prisoner-facing staff",30.5447482699901
"107","run1",54,"(A) non-prisoner-facing staff",5.69530645644434
"108","run1",54,"(B) prisoner-facing staff",29.3510632067269
"109","run1",55,"(A) non-prisoner-facing staff",5.41180375393867
"110","run1",55,"(B) prisoner-facing staff",26.3592847993647
"111","run1",56,"(A) non-prisoner-facing staff",5.34684533599196
"112","run1",56,"(B) prisoner-facing staff",26.496273105885
"113","run1",57,"(A) non-prisoner-facing staff",4.99702053452767
"114","run1",57,"(B) prisoner-facing staff",24.478307807983
"115","run1",58,"(A) non-prisoner-facing staff",5.11438130508744
"116","run1",58,"(B) prisoner-facing staff",25.0755675098287
"117","run1",59,"(A) non-prisoner-facing staff",5.11968954684568
"118","run1",59,"(B) prisoner-facing staff",25.0858712851481
"119","run1",60,"(A) non-prisoner-facing staff",5.65330127754438
"120","run1",60,"(B) prisoner-facing staff",27.5328571543623
"121","run1",61,"(A) non-prisoner-facing staff",5.48532015792638
"122","run1",61,"(B) prisoner-facing staff",27.3590339171162
"123","run1",62,"(A) non-prisoner-facing staff",5.91332683795429
"124","run1",62,"(B) prisoner-facing staff",29.8994676038354
"125","run1",63,"(A) non-prisoner-facing staff",4.69746797265417
"126","run1",63,"(B) prisoner-facing staff",23.0144265779431
"127","run1",64,"(A) non-prisoner-facing staff",6.12308210513477
"128","run1",64,"(B) prisoner-facing staff",29.8987430774774
"129","run1",65,"(A) non-prisoner-facing staff",5.52094699981264
"130","run1",65,"(B) prisoner-facing staff",28.3911426713135
"131","run1",66,"(A) non-prisoner-facing staff",5.88932303477798
"132","run1",66,"(B) prisoner-facing staff",28.7809263334422
"133","run1",67,"(A) non-prisoner-facing staff",5.32854967763063
"134","run1",67,"(B) prisoner-facing staff",26.0847957411551
"135","run1",68,"(A) non-prisoner-facing staff",4.72942618741075
"136","run1",68,"(B) prisoner-facing staff",23.2989222939736
"137","run1",69,"(A) non-prisoner-facing staff",5.55463864679391
"138","run1",69,"(B) prisoner-facing staff",27.1879269237362
"139","run1",70,"(A) non-prisoner-facing staff",4.81021194217345
"140","run1",70,"(B) prisoner-facing staff",24.0811823995103
"141","run1",71,"(A) non-prisoner-facing staff",6.23154720848101
"142","run1",71,"(B) prisoner-facing staff",30.319289570009
"143","run1",72,"(A) non-prisoner-facing staff",5.37448021190987
"144","run1",72,"(B) prisoner-facing staff",26.1987820491857
"145","run1",73,"(A) non-prisoner-facing staff",4.90408607353927
"146","run1",73,"(B) prisoner-facing staff",24.5718078715753
"147","run1",74,"(A) non-prisoner-facing staff",4.81788003084444
"148","run1",74,"(B) prisoner-facing staff",23.7058827179036
"149","run1",75,"(A) non-prisoner-facing staff",5.62360264149284
"150","run1",75,"(B) prisoner-facing staff",27.4733666461213
"151","run1",76,"(A) non-prisoner-facing staff",5.58356156115764
"152","run1",76,"(B) prisoner-facing staff",27.2737085543998
"153","run1",77,"(A) non-prisoner-facing staff",6.0794741746978
"154","run1",77,"(B) prisoner-facing staff",29.8525828672501
"155","run1",78,"(A) non-prisoner-facing staff",5.19604323887496
"156","run1",78,"(B) prisoner-facing staff",26.5844373907012
"157","run1",79,"(A) non-prisoner-facing staff",5.60015643369888
"158","run1",79,"(B) prisoner-facing staff",27.3281397126215
"159","run1",80,"(A) non-prisoner-facing staff",5.13378076915623
"160","run1",80,"(B) prisoner-facing staff",25.960326333427
"161","run1",81,"(A) non-prisoner-facing staff",5.22366046834334
"162","run1",81,"(B) prisoner-facing staff",25.688770816664
"163","run1",82,"(A) non-prisoner-facing staff",4.24093434719026
"164","run1",82,"(B) prisoner-facing staff",22.2307076595969
"165","run1",83,"(A) non-prisoner-facing staff",5.08795952946057
"166","run1",83,"(B) prisoner-facing staff",25.5396544079954
"167","run1",84,"(A) non-prisoner-facing staff",5.07246670756879
"168","run1",84,"(B) prisoner-facing staff",25.2901357289001
"169","run1",85,"(A) non-prisoner-facing staff",4.77976857655829
"170","run1",85,"(B) prisoner-facing staff",23.4734307373846
"171","run1",86,"(A) non-prisoner-facing staff",6.36218709183707
"172","run1",86,"(B) prisoner-facing staff",31.1081822218259
"173","run1",87,"(A) non-prisoner-facing staff",4.7549297571426
"174","run1",87,"(B) prisoner-facing staff",23.2945595395736
"175","run1",88,"(A) non-prisoner-facing staff",6.04030520719716
"176","run1",88,"(B) prisoner-facing staff",29.3106760453139
"177","run1",89,"(A) non-prisoner-facing staff",6.42258967487845
"178","run1",89,"(B) prisoner-facing staff",31.3413276202111
"179","run1",90,"(A) non-prisoner-facing staff",4.71694793014127
"180","run1",90,"(B) prisoner-facing staff",23.0328852636045
"181","run1",91,"(A) non-prisoner-facing staff",5.26419318157344
"182","run1",91,"(B) prisoner-facing staff",26.1019687587246
"183","run1",92,"(A) non-prisoner-facing staff",5.91618133551715
"184","run1",92,"(B) prisoner-facing staff",28.7746851512144
"185","run1",93,"(A) non-prisoner-facing staff",5.05873350719861
"186","run1",93,"(B) prisoner-facing staff",24.763038742598
"187","run1",94,"(A) non-prisoner-facing staff",5.84927722275558
"188","run1",94,"(B) prisoner-facing staff",29.5657689689545
"189","run1",95,"(A) non-prisoner-facing staff",5.55330761459056
"190","run1",95,"(B) prisoner-facing staff",27.2350729187023
"191","run1",96,"(A) non-prisoner-facing staff",4.67633898532959
"192","run1",96,"(B) prisoner-facing staff",22.9649436625683
"193","run1",97,"(A) non-prisoner-facing staff",6.91775966528863
"194","run1",97,"(B) prisoner-facing staff",33.8082114051132
"195","run1",98,"(A) non-prisoner-facing staff",5.44658267491226
"196","run1",98,"(B) prisoner-facing staff",27.5753012240698
"197","run1",99,"(A) non-prisoner-facing staff",6.43560804854871
"198","run1",99,"(B) prisoner-facing staff",32.0228398503655
"199","run1",100,"(A) non-prisoner-facing staff",5.87333087914725
"200","run1",100,"(B) prisoner-facing staff",28.9629770486456
"201","run2",1,"(A) non-prisoner-facing staff",6.32115952053567
"202","run2",1,"(B) prisoner-facing staff",33.8529228532253
"203","run2",2,"(A) non-prisoner-facing staff",4.33246733232453
"204","run2",2,"(B) prisoner-facing staff",24.6028805181647
"205","run2",3,"(A) non-prisoner-facing staff",3.73811112138099
"206","run2",3,"(B) prisoner-facing staff",21.6216143452071
"207","run2",4,"(A) non-prisoner-facing staff",4.51679523531828
"208","run2",4,"(B) prisoner-facing staff",24.7458919805276
"209","run2",5,"(A) non-prisoner-facing staff",4.12705082393016
"210","run2",5,"(B) prisoner-facing staff",26.276149749702
"211","run2",6,"(A) non-prisoner-facing staff",3.38216742460671
"212","run2",6,"(B) prisoner-facing staff",22.2864257365503
"213","run2",7,"(A) non-prisoner-facing staff",4.97456372036596
"214","run2",7,"(B) prisoner-facing staff",24.7298367294066
"215","run2",8,"(A) non-prisoner-facing staff",4.48732824357961
"216","run2",8,"(B) prisoner-facing staff",27.1815421705404
"217","run2",9,"(A) non-prisoner-facing staff",5.03275398712797
"218","run2",9,"(B) prisoner-facing staff",28.3551410089525
"219","run2",10,"(A) non-prisoner-facing staff",5.29577565257324
"220","run2",10,"(B) prisoner-facing staff",29.1892561617197
"221","run2",11,"(A) non-prisoner-facing staff",4.4653632653051
"222","run2",11,"(B) prisoner-facing staff",24.2784535376759
"223","run2",12,"(A) non-prisoner-facing staff",5.12206891616436
"224","run2",12,"(B) prisoner-facing staff",27.3542318706387
"225","run2",13,"(A) non-prisoner-facing staff",5.12331084620513
"226","run2",13,"(B) prisoner-facing staff",26.6219088808274
"227","run2",14,"(A) non-prisoner-facing staff",5.23414904859913
"228","run2",14,"(B) prisoner-facing staff",27.7626131006737
"229","run2",15,"(A) non-prisoner-facing staff",5.06481577408098
"230","run2",15,"(B) prisoner-facing staff",25.5122171785079
"231","run2",16,"(A) non-prisoner-facing staff",4.71507947612144
"232","run2",16,"(B) prisoner-facing staff",27.3710459164747
"233","run2",17,"(A) non-prisoner-facing staff",3.71920079498151
"234","run2",17,"(B) prisoner-facing staff",22.8381465048684
"235","run2",18,"(A) non-prisoner-facing staff",5.28105777852661
"236","run2",18,"(B) prisoner-facing staff",30.4961642423666
"237","run2",19,"(A) non-prisoner-facing staff",4.0499954249727
"238","run2",19,"(B) prisoner-facing staff",23.6144022459286
"239","run2",20,"(A) non-prisoner-facing staff",4.23592470250808
"240","run2",20,"(B) prisoner-facing staff",28.0491550791593
"241","run2",21,"(A) non-prisoner-facing staff",4.62396914396922
"242","run2",21,"(B) prisoner-facing staff",25.2316616406528
"243","run2",22,"(A) non-prisoner-facing staff",4.42029109436625
"244","run2",22,"(B) prisoner-facing staff",25.6651759028544
"245","run2",23,"(A) non-prisoner-facing staff",4.58385922813778
"246","run2",23,"(B) prisoner-facing staff",25.5281921039807
"247","run2",24,"(A) non-prisoner-facing staff",4.98748267166676
"248","run2",24,"(B) prisoner-facing staff",27.296752908976
"249","run2",25,"(A) non-prisoner-facing staff",5.0875834639756
"250","run2",25,"(B) prisoner-facing staff",29.3198128579165
"251","run2",26,"(A) non-prisoner-facing staff",3.71119375427279
"252","run2",26,"(B) prisoner-facing staff",24.5378793140192
"253","run2",27,"(A) non-prisoner-facing staff",6.03266991990619
"254","run2",27,"(B) prisoner-facing staff",32.698926427405
"255","run2",28,"(A) non-prisoner-facing staff",3.93157986454911
"256","run2",28,"(B) prisoner-facing staff",25.0303031453978
"257","run2",29,"(A) non-prisoner-facing staff",4.88443401055919
"258","run2",29,"(B) prisoner-facing staff",24.9865907189399
"259","run2",30,"(A) non-prisoner-facing staff",5.6522587710305
"260","run2",30,"(B) prisoner-facing staff",28.8496270117042
"261","run2",31,"(A) non-prisoner-facing staff",5.03748270007318
"262","run2",31,"(B) prisoner-facing staff",27.4087572874712
"263","run2",32,"(A) non-prisoner-facing staff",4.62912817468762
"264","run2",32,"(B) prisoner-facing staff",25.4781709640436
"265","run2",33,"(A) non-prisoner-facing staff",4.96877289478472
"266","run2",33,"(B) prisoner-facing staff",28.5365427499789
"267","run2",34,"(A) non-prisoner-facing staff",4.64202788256435
"268","run2",34,"(B) prisoner-facing staff",26.3242765213011
"269","run2",35,"(A) non-prisoner-facing staff",4.03160693220417
"270","run2",35,"(B) prisoner-facing staff",26.2934086639666
"271","run2",36,"(A) non-prisoner-facing staff",5.2024884874854
"272","run2",36,"(B) prisoner-facing staff",27.5891552210413
"273","run2",37,"(A) non-prisoner-facing staff",5.47574562308068
"274","run2",37,"(B) prisoner-facing staff",27.5178516132677
"275","run2",38,"(A) non-prisoner-facing staff",4.97322907050723
"276","run2",38,"(B) prisoner-facing staff",26.8179024102171
"277","run2",39,"(A) non-prisoner-facing staff",4.38842603730201
"278","run2",39,"(B) prisoner-facing staff",24.8307398014195
"279","run2",40,"(A) non-prisoner-facing staff",3.95679491430947
"280","run2",40,"(B) prisoner-facing staff",26.0824971544303
"281","run2",41,"(A) non-prisoner-facing staff",5.08807508019139
"282","run2",41,"(B) prisoner-facing staff",26.313969519991
"283","run2",42,"(A) non-prisoner-facing staff",3.31872944266516
"284","run2",42,"(B) prisoner-facing staff",22.1284194333141
"285","run2",43,"(A) non-prisoner-facing staff",4.2536965952284
"286","run2",43,"(B) prisoner-facing staff",26.1428428689539
"287","run2",44,"(A) non-prisoner-facing staff",4.88492442014381
"288","run2",44,"(B) prisoner-facing staff",27.3701738102709
"289","run2",45,"(A) non-prisoner-facing staff",4.45657773495165
"290","run2",45,"(B) prisoner-facing staff",23.7058643337368
"291","run2",46,"(A) non-prisoner-facing staff",4.04732012216156
"292","run2",46,"(B) prisoner-facing staff",25.1027579699941
"293","run2",47,"(A) non-prisoner-facing staff",4.22870682481266
"294","run2",47,"(B) prisoner-facing staff",25.4840750676577
"295","run2",48,"(A) non-prisoner-facing staff",4.48820803331294
"296","run2",48,"(B) prisoner-facing staff",26.7506386893587
"297","run2",49,"(A) non-prisoner-facing staff",5.41656554221183
"298","run2",49,"(B) prisoner-facing staff",34.7710247449794
"299","run2",50,"(A) non-prisoner-facing staff",4.99766822412704
"300","run2",50,"(B) prisoner-facing staff",27.6817416602732
"301","run2",51,"(A) non-prisoner-facing staff",4.27020078171932
"302","run2",51,"(B) prisoner-facing staff",25.3790130724273
"303","run2",52,"(A) non-prisoner-facing staff",4.00570489391852
"304","run2",52,"(B) prisoner-facing staff",26.2145057266979
