"","scenario_run","run","total","wane"
"432","run5",62,877.966769375076,"No waning"
"433","run6",62,2003.57321434272,"No waning"
"434","run7",62,701.060864081756,"No waning"
"435","run1",63,1952.23958612713,"No waning"
"436","run2",63,1945.10709423594,"No waning"
"437","run3",63,1935.54693895756,"No waning"
"438","run4",63,1932.66867504345,"No waning"
"439","run5",63,904.563943647415,"No waning"
"440","run6",63,1323.38271216752,"No waning"
"441","run7",63,855.329276324731,"No waning"
"442","run1",64,2575.65175728958,"No waning"
"443","run2",64,2566.48461141848,"No waning"
"444","run3",64,2558.17468404903,"No waning"
"445","run4",64,2558.55655084046,"No waning"
"446","run5",64,1317.07414424623,"No waning"
"447","run6",64,1818.12542113064,"No waning"
"448","run7",64,1273.15764912048,"No waning"
"449","run1",65,1930.23514739324,"No waning"
"450","run2",65,1923.53851770067,"No waning"
"451","run3",65,1910.67271562294,"No waning"
"452","run4",65,1909.38003823564,"No waning"
"453","run5",65,1321.30692991427,"No waning"
"454","run6",65,1383.38562060608,"No waning"
"455","run7",65,1272.40378915584,"No waning"
"456","run1",66,3276.82060006839,"No waning"
"457","run2",66,3266.55301290404,"No waning"
"458","run3",66,3247.45498222746,"No waning"
"459","run4",66,3242.72783837939,"No waning"
"460","run5",66,1592.41830283266,"No waning"
"461","run6",66,2597.96520593839,"No waning"
"462","run7",66,1547.62634539143,"No waning"
"463","run1",67,2572.42468440742,"No waning"
"464","run2",67,2556.16842991547,"No waning"
"465","run3",67,2539.37056990157,"No waning"
"466","run4",67,2539.46936500566,"No waning"
"467","run5",67,423.10863205969,"No waning"
"468","run6",67,1139.46315909365,"No waning"
"469","run7",67,166.25018447658,"No waning"
"470","run1",68,2092.10061942854,"No waning"
"471","run2",68,2071.56381384778,"No waning"
"472","run3",68,2067.13481693229,"No waning"
"473","run4",68,2064.82547161562,"No waning"
"474","run5",68,364.861445987113,"No waning"
"475","run6",68,1177.7664766205,"No waning"
"476","run7",68,116.369029326062,"No waning"
"477","run1",69,2389.8881501193,"No waning"
"478","run2",69,2378.15932884769,"No waning"
"479","run3",69,2361.20282877235,"No waning"
"480","run4",69,2357.92166802573,"No waning"
"481","run5",69,1223.26540586824,"No waning"
"482","run6",69,1816.13028888647,"No waning"
"483","run7",69,1169.30346858278,"No waning"
"484","run1",70,2031.46107278627,"No waning"
"485","run2",70,2016.43454523309,"No waning"
"486","run3",70,1993.38078143076,"No waning"
"487","run4",70,1991.94486959027,"No waning"
"488","run5",70,689.118292660082,"No waning"
"489","run6",70,1500.58711102624,"No waning"
"490","run7",70,545.509675502359,"No waning"
"491","run1",71,2036.62115761257,"No waning"
"492","run2",71,2017.08815425724,"No waning"
"493","run3",71,1966.98171353785,"No waning"
"494","run4",71,1969.33192075149,"No waning"
"495","run5",71,626.800215242061,"No waning"
"496","run6",71,1330.05592375813,"No waning"
"497","run7",71,371.306355090489,"No waning"
"498","run1",72,1244.8451933895,"No waning"
"499","run2",72,1232.8979871765,"No waning"
"500","run3",72,1149.91260315222,"No waning"
"501","run4",72,1156.24875150143,"No waning"
"502","run5",72,586.234251469797,"No waning"
"503","run6",72,690.862191866308,"No waning"
"504","run7",72,357.51560808647,"No waning"
"505","run1",73,2427.25643425494,"No waning"
"506","run2",73,2410.65026333489,"No waning"
"507","run3",73,2397.96113297267,"No waning"
"508","run4",73,2391.6853464435,"No waning"
"509","run5",73,390.343270118447,"No waning"
"510","run6",73,1742.59443301239,"No waning"
"511","run7",73,222.67143056817,"No waning"
"512","run1",74,2829.3825723966,"No waning"
"513","run2",74,2815.00935638094,"No waning"
"514","run3",74,2791.86975458621,"No waning"
"515","run4",74,2789.3851400914,"No waning"
"516","run5",74,1064.77531297192,"No waning"
"517","run6",74,1991.76778628975,"No waning"
"518","run7",74,981.091621514736,"No waning"
"519","run1",75,2595.29155618987,"No waning"
"520","run2",75,2578.53812513561,"No waning"
"521","run3",75,2539.69909783161,"No waning"
"522","run4",75,2537.46548910072,"No waning"
"523","run5",75,864.434103599678,"No waning"
"524","run6",75,1669.41561697671,"No waning"
"525","run7",75,734.16367601616,"No waning"
"526","run1",76,2829.05350725607,"No waning"
"527","run2",76,2816.50955073896,"No waning"
"528","run3",76,2789.95896149192,"No waning"
"529","run4",76,2787.47220584747,"No waning"
"530","run5",76,1567.08931364915,"No waning"
"531","run6",76,2222.16371632769,"No waning"
"532","run7",76,1497.19684715863,"No waning"
"533","run1",77,1807.21075113583,"No waning"
"534","run2",77,1786.38376772125,"No waning"
"535","run3",77,1703.5787011611,"No waning"
"536","run4",77,1710.37399712758,"No waning"
"537","run5",77,517.60511809634,"No waning"
"538","run6",77,1053.72802528509,"No waning"
"539","run7",77,235.732625918136,"No waning"
"540","run1",78,1524.10444056563,"No waning"
"541","run2",78,1513.7330987551,"No waning"
"542","run3",78,1472.73804764972,"No waning"
"543","run4",78,1469.65450736507,"No waning"
"544","run5",78,584.662312664025,"No waning"
"545","run6",78,784.973537516197,"No waning"
"546","run7",78,423.675870171946,"No waning"
"547","run1",79,1568.35425281326,"No waning"
"548","run2",79,1552.38347772823,"No waning"
"549","run3",79,1488.69562808396,"No waning"
"550","run4",79,1490.69736739795,"No waning"
"551","run5",79,476.904723249759,"No waning"
"552","run6",79,727.821607643699,"No waning"
"553","run7",79,233.206662912579,"No waning"
"554","run1",80,2336.29740613064,"No waning"
"555","run2",80,2321.55935234517,"No waning"
"556","run3",80,2295.38584835049,"No waning"
"557","run4",80,2293.95675358011,"No waning"
"558","run5",80,989.197993857361,"No waning"
"559","run6",80,1787.04064182418,"No waning"
"560","run7",80,895.558831667571,"No waning"
"561","run1",81,2413.71725128006,"No waning"
"562","run2",81,2399.61348275016,"No waning"
"563","run3",81,2381.51983870667,"No waning"
"564","run4",81,2379.62673463223,"No waning"
"565","run5",81,1001.27677096344,"No waning"
"566","run6",81,1685.84694110725,"No waning"
"567","run7",81,915.588116269527,"No waning"
"568","run1",82,2887.33239076077,"No waning"
"569","run2",82,2875.74755863558,"No waning"
"570","run3",82,2862.11882046571,"No waning"
"571","run4",82,2859.69453416515,"No waning"
"572","run5",82,754.014458276297,"No waning"
"573","run6",82,2123.19596334216,"No waning"
