"","scenario_run","run","total","wane"
"145","run5",21,3324.95825127363,"Waning"
"146","run6",21,3554.25661705961,"Waning"
"147","run7",21,3282.43672041359,"Waning"
"148","run1",22,6350.8065164725,"Waning"
"149","run2",22,6345.87049798925,"Waning"
"150","run3",22,6327.28747212389,"Waning"
"151","run4",22,6329.26325297693,"Waning"
"152","run5",22,4681.15221438548,"Waning"
"153","run6",22,5325.99672136755,"Waning"
"154","run7",22,4644.14040212549,"Waning"
"155","run1",23,5372.54882282724,"Waning"
"156","run2",23,5364.05164145006,"Waning"
"157","run3",23,5329.06975072974,"Waning"
"158","run4",23,5332.52057799648,"Waning"
"159","run5",23,3679.17011138387,"Waning"
"160","run6",23,4344.78590739644,"Waning"
"161","run7",23,3616.02545259866,"Waning"
"162","run1",24,5660.48180749846,"Waning"
"163","run2",24,5652.5878569301,"Waning"
"164","run3",24,5621.91035276975,"Waning"
"165","run4",24,5625.4625809943,"Waning"
"166","run5",24,4177.048138479,"Waning"
"167","run6",24,4791.5870533549,"Waning"
"168","run7",24,4119.93802202679,"Waning"
"169","run1",25,4603.23152512042,"Waning"
"170","run2",25,4597.67822807455,"Waning"
"171","run3",25,4576.84668569249,"Waning"
"172","run4",25,4578.47567382365,"Waning"
"173","run5",25,3790.15269781927,"Waning"
"174","run6",25,3839.78836804635,"Waning"
"175","run7",25,3749.8525457794,"Waning"
"176","run1",26,4927.44428491847,"Waning"
"177","run2",26,4917.92733744766,"Waning"
"178","run3",26,4882.56571849636,"Waning"
"179","run4",26,4886.41944185066,"Waning"
"180","run5",26,3557.84249126356,"Waning"
"181","run6",26,4064.68558412516,"Waning"
"182","run7",26,3493.47780080763,"Waning"
"183","run1",27,4773.93101060289,"Waning"
"184","run2",27,4769.29387229727,"Waning"
"185","run3",27,4752.18147621451,"Waning"
"186","run4",27,4753.97167109475,"Waning"
"187","run5",27,4219.05861098294,"Waning"
"188","run6",27,4262.93264757587,"Waning"
"189","run7",27,4186.61054865567,"Waning"
"190","run1",28,5117.62180190214,"Waning"
"191","run2",28,5107.47910208032,"Waning"
"192","run3",28,5066.41578474534,"Waning"
"193","run4",28,5070.08919464049,"Waning"
"194","run5",28,3530.0035415348,"Waning"
"195","run6",28,3956.15839632827,"Waning"
"196","run7",28,3458.22583216634,"Waning"
"197","run1",29,5028.24229391119,"Waning"
"198","run2",29,5021.30607788681,"Waning"
"199","run3",29,4995.18737470995,"Waning"
"200","run4",29,4996.61732560254,"Waning"
"201","run5",29,3052.07847816071,"Waning"
"202","run6",29,3816.07103797877,"Waning"
"203","run7",29,3001.98578764915,"Waning"
"204","run1",30,5131.62794983933,"Waning"
"205","run2",30,5124.01379695462,"Waning"
"206","run3",30,5092.24343469564,"Waning"
"207","run4",30,5095.44171453261,"Waning"
"208","run5",30,3019.61817715509,"Waning"
"209","run6",30,3782.14157367424,"Waning"
"210","run7",30,2958.12773958663,"Waning"
"211","run1",31,5000.67738288969,"Waning"
"212","run2",31,4993.94532603241,"Waning"
"213","run3",31,4968.16212445768,"Waning"
"214","run4",31,4970.8031701315,"Waning"
"215","run5",31,4206.31626564296,"Waning"
"216","run6",31,4267.49086945279,"Waning"
"217","run7",31,4158.81659511719,"Waning"
"218","run1",32,4888.79879962858,"Waning"
"219","run2",32,4883.4718832937,"Waning"
"220","run3",32,4861.92846864121,"Waning"
"221","run4",32,4864.33643852856,"Waning"
"222","run5",32,4129.6326068853,"Waning"
"223","run6",32,4223.95390630178,"Waning"
"224","run7",32,4090.26211952653,"Waning"
"225","run1",33,5763.98024126336,"Waning"
"226","run2",33,5758.49270104301,"Waning"
"227","run3",33,5738.84394854474,"Waning"
"228","run4",33,5740.94320556756,"Waning"
"229","run5",33,4684.93233191286,"Waning"
"230","run6",33,5111.11219189026,"Waning"
"231","run7",33,4646.97544885467,"Waning"
"232","run1",34,5701.96387575159,"Waning"
"233","run2",34,5697.66341313615,"Waning"
"234","run3",34,5681.63091727866,"Waning"
"235","run4",34,5682.8664548887,"Waning"
"236","run5",34,4575.30677128751,"Waning"
"237","run6",34,4872.10818366717,"Waning"
"238","run7",34,4543.66761427409,"Waning"
"239","run1",35,5882.2986055804,"Waning"
"240","run2",35,5879.08075357798,"Waning"
"241","run3",35,5866.00245510098,"Waning"
"242","run4",35,5867.50920621208,"Waning"
"243","run5",35,5206.219815448,"Waning"
"244","run6",35,5323.3423194501,"Waning"
"245","run7",35,5181.86218305671,"Waning"
"246","run1",36,5289.88323450977,"Waning"
"247","run2",36,5285.69139448837,"Waning"
"248","run3",36,5269.25911178529,"Waning"
"249","run4",36,5270.67661302814,"Waning"
"250","run5",36,4459.43738483783,"Waning"
"251","run6",36,4479.69298494599,"Waning"
"252","run7",36,4426.42688019728,"Waning"
"253","run1",37,5428.10527152739,"Waning"
"254","run2",37,5426.10371055424,"Waning"
"255","run3",37,5417.46240136713,"Waning"
"256","run4",37,5417.39401024648,"Waning"
"257","run5",37,4567.79034494591,"Waning"
"258","run6",37,4608.99941427024,"Waning"
"259","run7",37,4547.41075796204,"Waning"
"260","run1",38,5662.07176777111,"Waning"
"261","run2",38,5660.13465539016,"Waning"
"262","run3",38,5653.07206060666,"Waning"
"263","run4",38,5653.58600516127,"Waning"
"264","run5",38,5012.83461944883,"Waning"
"265","run6",38,5030.18977094627,"Waning"
"266","run7",38,4994.39389580739,"Waning"
"267","run1",39,6379.28775332944,"Waning"
"268","run2",39,6372.87196489248,"Waning"
"269","run3",39,6349.06691396794,"Waning"
"270","run4",39,6351.20976836203,"Waning"
"271","run5",39,4613.49312114009,"Waning"
"272","run6",39,5251.87233640096,"Waning"
"273","run7",39,4566.63733713966,"Waning"
"274","run1",40,5193.24759461884,"Waning"
"275","run2",40,5187.04023959171,"Waning"
"276","run3",40,5162.43806099279,"Waning"
"277","run4",40,5165.0762375233,"Waning"
"278","run5",40,4307.73073690394,"Waning"
"279","run6",40,4408.67984525435,"Waning"
"280","run7",40,4262.37763144596,"Waning"
"281","run1",41,6075.511722942,"Waning"
"282","run2",41,6072.8911802399,"Waning"
"283","run3",41,6063.14481299061,"Waning"
"284","run4",41,6064.17887915177,"Waning"
"285","run5",41,5303.23658258298,"Waning"
"286","run6",41,5343.80359143529,"Waning"
"287","run7",41,5282.421532133,"Waning"
"288","run1",42,6408.74650116538,"Waning"
"289","run2",42,6404.90705054675,"Waning"
"290","run3",42,6388.13955608349,"Waning"
"291","run4",42,6389.78065876353,"Waning"
"292","run5",42,5063.23040386746,"Waning"
"293","run6",42,5365.45030472009,"Waning"
"294","run7",42,5030.69404273578,"Waning"
"295","run1",43,5941.43595512257,"Waning"
"296","run2",43,5938.14801022669,"Waning"
"297","run3",43,5925.3212643846,"Waning"
"298","run4",43,5926.60004251081,"Waning"
"299","run5",43,5209.39850774788,"Waning"
"300","run6",43,5257.40810518684,"Waning"
"301","run7",43,5182.94711639196,"Waning"
"302","run1",44,4781.42403648414,"Waning"
"303","run2",44,4774.09858363161,"Waning"
"304","run3",44,4744.81621026339,"Waning"
"305","run4",44,4746.79791287288,"Waning"
"306","run5",44,3391.22156097726,"Waning"
"307","run6",44,3820.39839851661,"Waning"
"308","run7",44,3337.7302314397,"Waning"
"309","run1",45,5683.74376356932,"Waning"
"310","run2",45,5681.01587373391,"Waning"
"311","run3",45,5669.91656858808,"Waning"
"312","run4",45,5671.07065899024,"Waning"
"313","run5",45,4996.29049916267,"Waning"
"314","run6",45,5023.14079745528,"Waning"
"315","run7",45,4972.24728921252,"Waning"
"316","run1",46,6206.23151758116,"Waning"
"317","run2",46,6200.29978346356,"Waning"
"318","run3",46,6178.89128701273,"Waning"
"319","run4",46,6181.0879622747,"Waning"
"320","run5",46,4978.03639265386,"Waning"
"321","run6",46,5547.66787521036,"Waning"
"322","run7",46,4938.1222635298,"Waning"
"323","run1",47,4242.65569425981,"Waning"
"324","run2",47,4230.97220046126,"Waning"
"325","run3",47,4187.45956480847,"Waning"
"326","run4",47,4192.64662031755,"Waning"
"327","run5",47,3110.07809538137,"Waning"
"328","run6",47,3245.82052672608,"Waning"
"329","run7",47,3028.50562240438,"Waning"
"330","run1",48,6237.35390893689,"Waning"
"331","run2",48,6232.31031625754,"Waning"
"332","run3",48,6213.21728886441,"Waning"
"333","run4",48,6215.23191885709,"Waning"
"334","run5",48,4907.15654700179,"Waning"
"335","run6",48,5240.64992764656,"Waning"
"336","run7",48,4869.77186302565,"Waning"
"337","run1",49,4610.21297443947,"Waning"
"338","run2",49,4602.23226277457,"Waning"
"339","run3",49,4572.49481569199,"Waning"
"340","run4",49,4576.03745878087,"Waning"
"341","run5",49,4131.92390106927,"Waning"
"342","run6",49,4184.9595376363,"Waning"
"343","run7",49,4079.36479475416,"Waning"
"344","run1",50,5134.52503306606,"Waning"
"345","run2",50,5129.33275548899,"Waning"
"346","run3",50,5109.39584369594,"Waning"
"347","run4",50,5111.97721187512,"Waning"
"348","run5",50,4569.13790058553,"Waning"
"349","run6",50,4582.65921613354,"Waning"
"350","run7",50,4529.45740867418,"Waning"
"351","run1",51,5053.04981383245,"Waning"
"352","run2",51,5046.94509622573,"Waning"
"353","run3",51,5020.109487918,"Waning"
"354","run4",51,5022.81786541024,"Waning"
"355","run5",51,4102.62608310429,"Waning"
"356","run6",51,4151.84328725128,"Waning"
"357","run7",51,4054.01213822523,"Waning"
"358","run1",52,5439.09080606314,"Waning"
"359","run2",52,5430.90068151579,"Waning"
"360","run3",52,5398.34770467318,"Waning"
"361","run4",52,5401.76712905412,"Waning"
"362","run5",52,4313.86794665003,"Waning"
"363","run6",52,4645.90822886668,"Waning"
"364","run7",52,4255.46763038722,"Waning"
"365","run1",53,5202.41481397481,"Waning"
"366","run2",53,5200.04386764913,"Waning"
"367","run3",53,5191.01662191865,"Waning"
"368","run4",53,5191.69995228039,"Waning"
"369","run5",53,4786.91162784784,"Waning"
"370","run6",53,4838.86578092342,"Waning"
"371","run7",53,4767.7847709293,"Waning"
"372","run1",54,4940.79830806855,"Waning"
"373","run2",54,4935.95579661013,"Waning"
"374","run3",54,4917.12887586778,"Waning"
"375","run4",54,4918.98557776567,"Waning"
"376","run5",54,4217.82782866911,"Waning"
"377","run6",54,4348.58019956695,"Waning"
"378","run7",54,4182.68703790932,"Waning"
"379","run1",55,5096.25534813405,"Waning"
"380","run2",55,5090.03859779059,"Waning"
"381","run3",55,5063.7080440374,"Waning"
"382","run4",55,5064.97914791961,"Waning"
"383","run5",55,3258.87591381699,"Waning"
"384","run6",55,3963.28467324273,"Waning"
"385","run7",55,3210.43222636884,"Waning"
"386","run1",56,5719.3992903671,"Waning"
"387","run2",56,5714.79790464579,"Waning"
"388","run3",56,5696.97339716059,"Waning"
"389","run4",56,5698.12038190303,"Waning"
"390","run5",56,4634.16938673069,"Waning"
"391","run6",56,5103.65074674532,"Waning"
"392","run7",56,4601.45467085744,"Waning"
"393","run1",57,6277.03080506591,"Waning"
"394","run2",57,6274.76788109734,"Waning"
"395","run3",57,6266.70553854646,"Waning"
"396","run4",57,6267.59619511734,"Waning"
"397","run5",57,5444.61678302792,"Waning"
"398","run6",57,5487.54686194256,"Waning"
"399","run7",57,5427.03486256289,"Waning"
"400","run1",58,5748.55004708954,"Waning"
"401","run2",58,5744.50178373377,"Waning"
"402","run3",58,5728.7677366145,"Waning"
"403","run4",58,5730.16707791694,"Waning"
"404","run5",58,4940.85851138538,"Waning"
"405","run6",58,5005.96047763107,"Waning"
"406","run7",58,4909.08392257086,"Waning"
"407","run1",59,5037.45603322741,"Waning"
"408","run2",59,5035.17102256164,"Waning"
"409","run3",59,5026.11013277681,"Waning"
"410","run4",59,5026.58890406244,"Waning"
"411","run5",59,4217.02959282258,"Waning"
"412","run6",59,4151.01150887318,"Waning"
"413","run7",59,4193.4553806539,"Waning"
"414","run1",60,5563.29800899349,"Waning"
"415","run2",60,5558.67996853341,"Waning"
"416","run3",60,5542.22322325686,"Waning"
"417","run4",60,5543.66929363741,"Waning"
"418","run5",60,4404.07397243516,"Waning"
"419","run6",60,4651.28277079099,"Waning"
"420","run7",60,4370.56597550782,"Waning"
"421","run1",61,6335.63930918564,"Waning"
"422","run2",61,6331.13965403118,"Waning"
"423","run3",61,6313.92442578654,"Waning"
"424","run4",61,6315.87097192706,"Waning"
"425","run5",61,4878.40332967043,"Waning"
"426","run6",61,5459.80582453244,"Waning"
"427","run7",61,4844.55719527257,"Waning"
"428","run1",62,4847.80836811869,"Waning"
"429","run2",62,4844.25333099477,"Waning"
"430","run3",62,4829.5513768581,"Waning"
"431","run4",62,4830.46473828537,"Waning"
"432","run5",62,4092.94485500859,"Waning"
"433","run6",62,4197.02325560402,"Waning"
"434","run7",62,4064.69321220638,"Waning"
"435","run1",63,6694.02526702369,"Waning"
"436","run2",63,6686.82749649116,"Waning"
"437","run3",63,6658.35431981725,"Waning"
"438","run4",63,6661.78938267044,"Waning"
"439","run5",63,4778.02155194681,"Waning"
"440","run6",63,5466.44578589445,"Waning"
"441","run7",63,4724.44595882535,"Waning"
"442","run1",64,5276.88555330483,"Waning"
"443","run2",64,5270.49606569796,"Waning"
"444","run3",64,5245.49880010505,"Waning"
"445","run4",64,5247.22747332026,"Waning"
"446","run5",64,4336.04407988165,"Waning"
"447","run6",64,4588.66054182684,"Waning"
"448","run7",64,4290.93958354189,"Waning"
"449","run1",65,4702.85005345071,"Waning"
"450","run2",65,4694.97029328499,"Waning"
"451","run3",65,4665.31200451807,"Waning"
"452","run4",65,4668.84288993345,"Waning"
"453","run5",65,3944.33345382425,"Waning"
"454","run6",65,3999.00366510658,"Waning"
"455","run7",65,3889.95309584046,"Waning"
"456","run1",66,5032.07832938851,"Waning"
"457","run2",66,5025.11026842908,"Waning"
"458","run3",66,4999.59960510654,"Waning"
"459","run4",66,5002.61689662613,"Waning"
"460","run5",66,4148.46946594544,"Waning"
"461","run6",66,4347.97633998908,"Waning"
"462","run7",66,4100.97190767841,"Waning"
"463","run1",67,6052.22733601085,"Waning"
"464","run2",67,6049.84281082364,"Waning"
"465","run3",67,6042.32239013274,"Waning"
"466","run4",67,6042.97490513443,"Waning"
"467","run5",67,5202.59103480483,"Waning"
"468","run6",67,5446.65229287689,"Waning"
"469","run7",67,5186.17758240577,"Waning"
"470","run1",68,6583.21693704373,"Waning"
"471","run2",68,6579.28206206056,"Waning"
"472","run3",68,6565.21819345348,"Waning"
"473","run4",68,6566.1203715889,"Waning"
"474","run5",68,5278.85308337645,"Waning"
"475","run6",68,5893.42081265031,"Waning"
"476","run7",68,5251.60283521639,"Waning"
"477","run1",69,5854.3939369042,"Waning"
"478","run2",69,5850.87535788697,"Waning"
"479","run3",69,5837.74209547029,"Waning"
"480","run4",69,5838.81459162783,"Waning"
"481","run5",69,4907.75219107854,"Waning"
"482","run6",69,5168.3530017478,"Waning"
"483","run7",69,4881.78666604014,"Waning"
"484","run1",70,5125.23717012613,"Waning"
"485","run2",70,5117.35693685372,"Waning"
"486","run3",70,5084.81448983054,"Waning"
"487","run4",70,5087.33382205258,"Waning"
"488","run5",70,3608.6169114917,"Waning"
"489","run6",70,4124.83563608549,"Waning"
"490","run7",70,3551.05188250669,"Waning"
"491","run1",71,5133.3218260666,"Waning"
"492","run2",71,5129.39697196738,"Waning"
"493","run3",71,5114.99414337157,"Waning"
"494","run4",71,5116.97609267733,"Waning"
"495","run5",71,4692.51540957291,"Waning"
"496","run6",71,4722.51947535008,"Waning"
"497","run7",71,4664.26552725114,"Waning"
"498","run1",72,5762.21752974214,"Waning"
"499","run2",72,5758.42816904913,"Waning"
"500","run3",72,5742.98989793172,"Waning"
"501","run4",72,5744.61253804513,"Waning"
"502","run5",72,4994.94585868032,"Waning"
"503","run6",72,5065.75049108602,"Waning"
"504","run7",72,4965.52811347347,"Waning"
"505","run1",73,6089.42551683025,"Waning"
"506","run2",73,6081.79038900055,"Waning"
"507","run3",73,6050.18123998205,"Waning"
"508","run4",73,6053.24183870192,"Waning"
"509","run5",73,4288.94994922632,"Waning"
"510","run6",73,5054.07569135088,"Waning"
"511","run7",73,4232.1046796269,"Waning"
"512","run1",74,5995.53180406576,"Waning"
"513","run2",74,5990.74863085823,"Waning"
"514","run3",74,5972.51297453823,"Waning"
"515","run4",74,5974.79487748377,"Waning"
"516","run5",74,5112.3465394699,"Waning"
"517","run6",74,5166.65758384977,"Waning"
"518","run7",74,5077.20287895458,"Waning"
"519","run1",75,4981.6099493214,"Waning"
"520","run2",75,4976.99401819671,"Waning"
"521","run3",75,4961.27921900803,"Waning"
"522","run4",75,4963.15166133955,"Waning"
"523","run5",75,4250.50734884205,"Waning"
"524","run6",75,4258.24500196908,"Waning"
"525","run7",75,4218.84092389471,"Waning"
"526","run1",76,5595.30436407542,"Waning"
"527","run2",76,5589.03956166185,"Waning"
"528","run3",76,5564.19517965469,"Waning"
"529","run4",76,5566.6844649796,"Waning"
"530","run5",76,4176.40687974285,"Waning"
"531","run6",76,4688.76010730123,"Waning"
"532","run7",76,4130.31010841944,"Waning"
"533","run1",77,4937.59902398601,"Waning"
"534","run2",77,4933.42963549488,"Waning"
"535","run3",77,4915.15944278165,"Waning"
"536","run4",77,4916.99579803546,"Waning"
"537","run5",77,4254.85401675412,"Waning"
"538","run6",77,4287.0133166776,"Waning"
"539","run7",77,4218.70308888297,"Waning"
"540","run1",78,4950.91327452306,"Waning"
"541","run2",78,4943.42366640352,"Waning"
"542","run3",78,4914.24240151557,"Waning"
"543","run4",78,4917.20648033416,"Waning"
"544","run5",78,3785.59605782673,"Waning"
"545","run6",78,4233.76422458746,"Waning"
"546","run7",78,3733.15708268468,"Waning"
"547","run1",79,5743.08892399016,"Waning"
"548","run2",79,5738.53198317332,"Waning"
"549","run3",79,5721.13707420096,"Waning"
"550","run4",79,5722.4493942472,"Waning"
"551","run5",79,4681.63222658048,"Waning"
"552","run6",79,5050.36746812703,"Waning"
"553","run7",79,4648.67938843399,"Waning"
"554","run1",80,5890.66425200591,"Waning"
"555","run2",80,5883.95699305283,"Waning"
"556","run3",80,5857.75652490767,"Waning"
"557","run4",80,5860.55810772264,"Waning"
"558","run5",80,4422.80289701226,"Waning"
"559","run6",80,5052.62085466159,"Waning"
"560","run7",80,4374.59607249164,"Waning"
"561","run1",81,5765.04108525664,"Waning"
"562","run2",81,5761.57447326609,"Waning"
"563","run3",81,5748.74877702275,"Waning"
"564","run4",81,5748.82412899414,"Waning"
"565","run5",81,4707.04686134809,"Waning"
"566","run6",81,4973.0397153945,"Waning"
"567","run7",81,4680.02261848456,"Waning"
"568","run1",82,5251.52480691727,"Waning"
"569","run2",82,5247.31546739329,"Waning"
"570","run3",82,5229.82021869228,"Waning"
"571","run4",82,5230.93736561719,"Waning"
"572","run5",82,4146.35304027222,"Waning"
"573","run6",82,4320.42385625196,"Waning"
"574","run7",82,4112.00800789994,"Waning"
"575","run1",83,3941.50362039279,"Waning"
"576","run2",83,3934.63456009083,"Waning"
"577","run3",83,3908.37878567601,"Waning"
"578","run4",83,3909.90005617022,"Waning"
"579","run5",83,2920.10944770375,"Waning"
"580","run6",83,2947.88348115234,"Waning"
"581","run7",83,2868.59619654418,"Waning"
"582","run1",84,6510.14146806904,"Waning"
"583","run2",84,6506.900609225,"Waning"
"584","run3",84,6495.34615262039,"Waning"
"585","run4",84,6496.48163634061,"Waning"
"586","run5",84,5460.57355770556,"Waning"
"587","run6",84,5868.62068077816,"Waning"
"588","run7",84,5437.87565462312,"Waning"
"589","run1",85,5691.80983185712,"Waning"
"590","run2",85,5686.12331502412,"Waning"
"591","run3",85,5663.22247571257,"Waning"
"592","run4",85,5664.77127286684,"Waning"
"593","run5",85,3771.02626897259,"Waning"
"594","run6",85,4516.52678783926,"Waning"
"595","run7",85,3726.17754927003,"Waning"
"596","run1",86,5783.92379451989,"Waning"
"597","run2",86,5781.01726123126,"Waning"
"598","run3",86,5771.2647762529,"Waning"
"599","run4",86,5772.05576602093,"Waning"
"600","run5",86,5106.0270391819,"Waning"
"601","run6",86,5259.42180704198,"Waning"
"602","run7",86,5085.87335069196,"Waning"
"603","run1",87,6097.79247473867,"Waning"
"604","run2",87,6094.90110103202,"Waning"
"605","run3",87,6082.32852339624,"Waning"
"606","run4",87,6083.37443799153,"Waning"
"607","run5",87,4913.89324798007,"Waning"
"608","run6",87,5159.66498915693,"Waning"
"609","run7",87,4888.38082939997,"Waning"
"610","run1",88,5347.1874747564,"Waning"
"611","run2",88,5345.2575201005,"Waning"
"612","run3",88,5338.62263537901,"Waning"
"613","run4",88,5339.23868850967,"Waning"
"614","run5",88,4954.80147587778,"Waning"
"615","run6",88,4989.9434674729,"Waning"
"616","run7",88,4938.3101283127,"Waning"
"617","run1",89,5288.70852747492,"Waning"
"618","run2",89,5279.86449260625,"Waning"
"619","run3",89,5246.9782272712,"Waning"
"620","run4",89,5249.89683552472,"Waning"
"621","run5",89,3958.55877318346,"Waning"
"622","run6",89,4499.1376105855,"Waning"
"623","run7",89,3900.51378223736,"Waning"
"624","run1",90,7161.94294843517,"Waning"
"625","run2",90,7159.80400376768,"Waning"
"626","run3",90,7152.58786313136,"Waning"
"627","run4",90,7152.9427417,"Waning"
"628","run5",90,5889.12564109669,"Waning"
"629","run6",90,6347.6585750906,"Waning"
"630","run7",90,5873.48736485927,"Waning"
"631","run1",91,6970.0506970666,"Waning"
"632","run2",91,6965.84483487685,"Waning"
"633","run3",91,6951.31202294602,"Waning"
"634","run4",91,6952.93484619235,"Waning"
"635","run5",91,5715.71901309263,"Waning"
