"","scenario_run","run","total"
"1","run1",1,775.886679390253
"2","run1",2,794.476040681466
"3","run1",3,838.733439987056
"4","run1",4,824.471371976051
"5","run1",5,691.767616734856
"6","run1",6,815.325639150959
"7","run1",7,995.227546168724
"8","run1",8,1187.26404755713
"9","run1",9,814.941978270454
"10","run1",10,981.021071412074
"11","run1",11,1068.85364004325
"12","run1",12,913.958032723877
"13","run1",13,906.367266974043
"14","run1",14,805.222973927828
"15","run1",15,808.022991253169
"16","run1",16,731.965108144838
"17","run1",17,803.655630693351
"18","run1",18,1062.0127449715
"19","run1",19,792.903233202199
"20","run1",20,895.495647999237
"21","run1",21,891.306883413396
"22","run1",22,999.340700374986
"23","run1",23,841.866960648445
"24","run1",24,648.367404245374
"25","run1",25,841.502567138306
"26","run1",26,1082.55055821732
"27","run1",27,887.07192832852
"28","run1",28,898.503120525895
"29","run1",29,777.820924300638
"30","run1",30,738.653095965162
"31","run1",31,1091.16081689403
"32","run1",32,784.698762614234
"33","run1",33,821.289632145194
"34","run1",34,846.199932170839
"35","run1",35,825.724135206872
"36","run1",36,786.68443288799
"37","run1",37,878.274942813728
"38","run1",38,863.323815508387
"39","run1",39,836.782148052802
"40","run1",40,731.533954551774
"41","run1",41,876.468573420211
"42","run1",42,1061.83297191866
"43","run1",43,810.729799070444
"44","run1",44,720.088667729132
"45","run1",45,887.87870978262
"46","run1",46,699.474966774334
"47","run1",47,894.717637843727
"48","run1",48,1014.33342084178
"49","run1",49,810.508258950699
"50","run1",50,908.403183609699
"51","run1",51,745.322032548456
"52","run1",52,628.402851866672
"53","run1",53,826.002323383292
"54","run1",54,774.86544040053
"55","run1",55,834.728772845233
"56","run1",56,839.636081219664
"57","run1",57,811.382134896921
"58","run1",58,719.223269442894
"59","run1",59,829.607738026867
"60","run1",60,920.372232298945
"61","run1",61,973.144439678959
"62","run1",62,921.51653991335
"63","run1",63,963.705481103452
"64","run1",64,803.982297154644
"65","run1",65,735.127680023812
"66","run1",66,807.380069028424
"67","run1",67,827.264861690945
"68","run1",68,794.484719246644
"69","run1",69,837.998098471
"70","run1",70,723.903899453585
"71","run1",71,818.416774134192
"72","run1",72,904.73205175852
"73","run1",73,703.338906344538
"74","run1",74,878.074519320744
"75","run1",75,859.544557661727
"76","run1",76,793.232232377499
"77","run1",77,764.314187103624
"78","run1",78,695.690626559894
"79","run1",79,831.591978907398
"80","run1",80,685.587835253476
"81","run1",81,1107.9071793597
"82","run1",82,829.911486268381
"83","run1",83,557.871798058367
"84","run1",84,839.878234609066
"85","run1",85,691.217212483117
"86","run1",86,743.688394400525
"87","run1",87,720.058247999174
"88","run1",88,1055.24574389483
"89","run1",89,774.536524176815
"90","run1",90,1026.40560352287
"91","run1",91,740.358525148253
"92","run1",92,1018.39950640065
"93","run1",93,933.461453467679
"94","run1",94,818.2867422725
"95","run1",95,870.461295367334
"96","run1",96,796.672574343772
"97","run1",97,831.133662948888
"98","run1",98,853.252566163523
"99","run1",99,1311.02087929711
"100","run1",100,758.185626345883
"101","run2",1,772.652908159583
"102","run2",2,792.152189578509
"103","run2",3,835.47783307856
"104","run2",4,819.540101475389
"105","run2",5,684.447824736417
"106","run2",6,807.700796094847
"107","run2",7,988.886754504675
"108","run2",8,1177.7223762834
"109","run2",9,809.346641513436
"110","run2",10,967.512865297633
