"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",4.80381724256593
"2","run1",1,"(B) prisoner-facing staff",23.5941198458738
"3","run1",2,"(A) non-prisoner-facing staff",5.45601873551903
"4","run1",2,"(B) prisoner-facing staff",26.7808993685946
"5","run1",3,"(A) non-prisoner-facing staff",5.47029288619428
"6","run1",3,"(B) prisoner-facing staff",26.7321929882541
"7","run1",4,"(A) non-prisoner-facing staff",5.05747171312398
"8","run1",4,"(B) prisoner-facing staff",25.3594947323468
"9","run1",5,"(A) non-prisoner-facing staff",5.13547849734922
"10","run1",5,"(B) prisoner-facing staff",25.2147440579352
"11","run1",6,"(A) non-prisoner-facing staff",6.63823521364629
"12","run1",6,"(B) prisoner-facing staff",32.4079946746198
"13","run1",7,"(A) non-prisoner-facing staff",5.40650984826969
"14","run1",7,"(B) prisoner-facing staff",26.6734187208912
"15","run1",8,"(A) non-prisoner-facing staff",5.37467881438503
"16","run1",8,"(B) prisoner-facing staff",26.4047276486339
"17","run1",9,"(A) non-prisoner-facing staff",5.16640001021139
"18","run1",9,"(B) prisoner-facing staff",25.356830564616
"19","run1",10,"(A) non-prisoner-facing staff",4.87582002539357
"20","run1",10,"(B) prisoner-facing staff",23.9562523478258
"21","run1",11,"(A) non-prisoner-facing staff",5.13938387968975
"22","run1",11,"(B) prisoner-facing staff",26.765937324595
"23","run1",12,"(A) non-prisoner-facing staff",5.33972933483635
"24","run1",12,"(B) prisoner-facing staff",26.1468961350973
"25","run1",13,"(A) non-prisoner-facing staff",4.56845642102219
"26","run1",13,"(B) prisoner-facing staff",23.2838840748577
"27","run1",14,"(A) non-prisoner-facing staff",5.52668242429316
"28","run1",14,"(B) prisoner-facing staff",27.0696975577496
"29","run1",15,"(A) non-prisoner-facing staff",5.0721479831742
"30","run1",15,"(B) prisoner-facing staff",24.8422713698071
"31","run1",16,"(A) non-prisoner-facing staff",6.82761136175639
"32","run1",16,"(B) prisoner-facing staff",33.3646684705216
"33","run1",17,"(A) non-prisoner-facing staff",5.3748742331353
"34","run1",17,"(B) prisoner-facing staff",27.2167555851718
"35","run1",18,"(A) non-prisoner-facing staff",5.18999268099743
"36","run1",18,"(B) prisoner-facing staff",25.793573852636
"37","run1",19,"(A) non-prisoner-facing staff",4.31912697972738
"38","run1",19,"(B) prisoner-facing staff",21.9471625727852
"39","run1",20,"(A) non-prisoner-facing staff",5.98520108229688
"40","run1",20,"(B) prisoner-facing staff",29.1800843523968
"41","run1",21,"(A) non-prisoner-facing staff",5.13844900337738
"42","run1",21,"(B) prisoner-facing staff",25.0929098236664
"43","run1",22,"(A) non-prisoner-facing staff",5.48880895370029
"44","run1",22,"(B) prisoner-facing staff",26.8651469385296
"45","run1",23,"(A) non-prisoner-facing staff",6.09676461693042
"46","run1",23,"(B) prisoner-facing staff",29.7746577671491
"47","run1",24,"(A) non-prisoner-facing staff",6.32265126266378
"48","run1",24,"(B) prisoner-facing staff",31.4756639830556
"49","run1",25,"(A) non-prisoner-facing staff",5.76374547990026
"50","run1",25,"(B) prisoner-facing staff",28.1483039662693
"51","run1",26,"(A) non-prisoner-facing staff",4.22921896708619
"52","run1",26,"(B) prisoner-facing staff",21.8433439859508
"53","run1",27,"(A) non-prisoner-facing staff",5.00114293471229
"54","run1",27,"(B) prisoner-facing staff",24.48453720379
"55","run1",28,"(A) non-prisoner-facing staff",4.83942249552216
"56","run1",28,"(B) prisoner-facing staff",23.6131535091588
"57","run1",29,"(A) non-prisoner-facing staff",4.66808475157634
"58","run1",29,"(B) prisoner-facing staff",22.9949882058869
"59","run1",30,"(A) non-prisoner-facing staff",5.801291595799
"60","run1",30,"(B) prisoner-facing staff",28.5327352408223
"61","run1",31,"(A) non-prisoner-facing staff",7.05914361806071
"62","run1",31,"(B) prisoner-facing staff",34.858005333631
"63","run1",32,"(A) non-prisoner-facing staff",5.01001874700443
"64","run1",32,"(B) prisoner-facing staff",24.5259096741683
"65","run1",33,"(A) non-prisoner-facing staff",4.74064767060811
"66","run1",33,"(B) prisoner-facing staff",23.8054067631324
"67","run1",34,"(A) non-prisoner-facing staff",5.53001061498602
"68","run1",34,"(B) prisoner-facing staff",27.1527361430043
"69","run1",35,"(A) non-prisoner-facing staff",5.28491039623575
"70","run1",35,"(B) prisoner-facing staff",25.9224067927275
"71","run1",36,"(A) non-prisoner-facing staff",5.99425975935501
"72","run1",36,"(B) prisoner-facing staff",29.3083742438464
"73","run1",37,"(A) non-prisoner-facing staff",5.50678369657397
"74","run1",37,"(B) prisoner-facing staff",27.3043590669751
"75","run1",38,"(A) non-prisoner-facing staff",6.01620665184394
"76","run1",38,"(B) prisoner-facing staff",29.3516866714629
"77","run1",39,"(A) non-prisoner-facing staff",6.17672369422417
"78","run1",39,"(B) prisoner-facing staff",30.259855007606
"79","run1",40,"(A) non-prisoner-facing staff",5.64903987930197
"80","run1",40,"(B) prisoner-facing staff",27.6454840918953
"81","run1",41,"(A) non-prisoner-facing staff",4.81739934828785
"82","run1",41,"(B) prisoner-facing staff",23.5519360798214
"83","run1",42,"(A) non-prisoner-facing staff",5.09622922494218
"84","run1",42,"(B) prisoner-facing staff",25.6313886669993
"85","run1",43,"(A) non-prisoner-facing staff",5.90071465480086
"86","run1",43,"(B) prisoner-facing staff",29.7276159763731
"87","run1",44,"(A) non-prisoner-facing staff",5.34585520619175
"88","run1",44,"(B) prisoner-facing staff",26.7163629814516
"89","run1",45,"(A) non-prisoner-facing staff",6.9195922973356
"90","run1",45,"(B) prisoner-facing staff",33.6791345613024
"91","run1",46,"(A) non-prisoner-facing staff",6.82041351523572
"92","run1",46,"(B) prisoner-facing staff",33.0167963580403
"93","run1",47,"(A) non-prisoner-facing staff",7.07363567602831
"94","run1",47,"(B) prisoner-facing staff",34.4941479791788
"95","run1",48,"(A) non-prisoner-facing staff",6.17304386397002
"96","run1",48,"(B) prisoner-facing staff",31.5610118018064
"97","run1",49,"(A) non-prisoner-facing staff",5.0789671335077
"98","run1",49,"(B) prisoner-facing staff",24.9815006485125
"99","run1",50,"(A) non-prisoner-facing staff",4.89208577471439
"100","run1",50,"(B) prisoner-facing staff",24.0205715335451
"101","run1",51,"(A) non-prisoner-facing staff",5.13803637198667
"102","run1",51,"(B) prisoner-facing staff",25.1712343409441
"103","run1",52,"(A) non-prisoner-facing staff",5.07914176654874
