"","scenario_run","run","total","wane"
"46","run4",7,2491.1989820805,"No waning"
"47","run5",7,462.323541585728,"No waning"
"48","run6",7,1439.77968850331,"No waning"
"49","run7",7,264.554859301023,"No waning"
"50","run1",8,2356.79947590746,"No waning"
"51","run2",8,2340.8307275832,"No waning"
"52","run3",8,2307.89581266807,"No waning"
"53","run4",8,2306.36621567286,"No waning"
"54","run5",8,889.997943016034,"No waning"
"55","run6",8,1817.42244017079,"No waning"
"56","run7",8,775.135412504073,"No waning"
"57","run1",9,1756.6688049685,"No waning"
"58","run2",9,1741.62018273788,"No waning"
"59","run3",9,1703.12201672889,"No waning"
"60","run4",9,1698.03314190739,"No waning"
"61","run5",9,474.35142644829,"No waning"
"62","run6",9,1007.67508033921,"No waning"
"63","run7",9,302.7583625559,"No waning"
"64","run1",10,1423.82984828864,"No waning"
"65","run2",10,1405.28719871189,"No waning"
"66","run3",10,1341.91308967562,"No waning"
"67","run4",10,1341.19854336214,"No waning"
"68","run5",10,291.916525765562,"No waning"
"69","run6",10,713.432009157762,"No waning"
"70","run7",10,80.3114186451945,"No waning"
"71","run1",11,2890.31789267819,"No waning"
"72","run2",11,2885.27939123848,"No waning"
"73","run3",11,2878.74720801017,"No waning"
"74","run4",11,2875.77938402284,"No waning"
"75","run5",11,1811.72648288844,"No waning"
"76","run6",11,2355.04250232315,"No waning"
"77","run7",11,1791.72423640619,"No waning"
"78","run1",12,2322.82875570712,"No waning"
"79","run2",12,2319.18691398625,"No waning"
"80","run3",12,2303.04631760561,"No waning"
"81","run4",12,2302.91184269587,"No waning"
"82","run5",12,1671.64637056724,"No waning"
"83","run6",12,1452.83685119309,"No waning"
"84","run7",12,1626.78511890671,"No waning"
"85","run1",13,2009.93873570378,"No waning"
"86","run2",13,1998.0250618667,"No waning"
"87","run3",13,1993.14792049514,"No waning"
"88","run4",13,1990.42819226895,"No waning"
"89","run5",13,651.908997137138,"No waning"
"90","run6",13,1414.84352777418,"No waning"
"91","run7",13,557.997267099784,"No waning"
"92","run1",14,2500.20761999844,"No waning"
"93","run2",14,2492.99405279086,"No waning"
"94","run3",14,2470.6631290749,"No waning"
"95","run4",14,2467.30089299213,"No waning"
"96","run5",14,1430.05441982435,"No waning"
"97","run6",14,1817.60837285289,"No waning"
"98","run7",14,1369.33585821335,"No waning"
"99","run1",15,2832.51630261303,"No waning"
"100","run2",15,2822.74151307962,"No waning"
"101","run3",15,2825.33039671032,"No waning"
"102","run4",15,2821.94459176892,"No waning"
"103","run5",15,795.701581558629,"No waning"
"104","run6",15,1589.00836511169,"No waning"
"105","run7",15,765.345323317389,"No waning"
"106","run1",16,1885.78613503182,"No waning"
"107","run2",16,1876.46590721339,"No waning"
"108","run3",16,1852.5497532002,"No waning"
"109","run4",16,1851.41307120857,"No waning"
"110","run5",16,889.372558264453,"No waning"
"111","run6",16,1166.25952392023,"No waning"
"112","run7",16,791.323372555034,"No waning"
"113","run1",17,3126.64050580168,"No waning"
"114","run2",17,3116.22205311899,"No waning"
"115","run3",17,3128.30552441188,"No waning"
"116","run4",17,3124.94393414525,"No waning"
"117","run5",17,1268.51590155822,"No waning"
"118","run6",17,2259.52377633441,"No waning"
"119","run7",17,1272.15316465416,"No waning"
"120","run1",18,1735.71408797688,"No waning"
"121","run2",18,1719.46740587999,"No waning"
"122","run3",18,1679.43828260977,"No waning"
"123","run4",18,1677.9885862704,"No waning"
"124","run5",18,848.5941274842,"No waning"
"125","run6",18,1248.07704711419,"No waning"
"126","run7",18,721.334012003068,"No waning"
"127","run1",19,2998.68924562026,"No waning"
"128","run2",19,2984.93896952207,"No waning"
"129","run3",19,2970.40776007779,"No waning"
"130","run4",19,2968.15965139614,"No waning"
"131","run5",19,1021.53141262554,"No waning"
"132","run6",19,2173.64056417177,"No waning"
"133","run7",19,949.322946611234,"No waning"
"134","run1",20,2183.43896742804,"No waning"
"135","run2",20,2165.60699008884,"No waning"
"136","run3",20,2139.29035331886,"No waning"
"137","run4",20,2137.75121645843,"No waning"
"138","run5",20,787.976978734436,"No waning"
"139","run6",20,1708.15297673874,"No waning"
"140","run7",20,635.831359535397,"No waning"
"141","run1",21,1737.06354078345,"No waning"
"142","run2",21,1723.618497974,"No waning"
"143","run3",21,1690.72436388887,"No waning"
"144","run4",21,1691.19817587817,"No waning"
"145","run5",21,437.542575002949,"No waning"
"146","run6",21,778.769469012799,"No waning"
"147","run7",21,198.23230875947,"No waning"
"148","run1",22,3138.10365529002,"No waning"
"149","run2",22,3124.48056590317,"No waning"
"150","run3",22,3125.11391010653,"No waning"
"151","run4",22,3123.42459781751,"No waning"
"152","run5",22,918.468789653052,"No waning"
"153","run6",22,2058.89926666348,"No waning"
"154","run7",22,841.253938449403,"No waning"
"155","run1",23,2294.67180960939,"No waning"
"156","run2",23,2275.31608518406,"No waning"
"157","run3",23,2228.75613244403,"No waning"
"158","run4",23,2229.69158750154,"No waning"
"159","run5",23,459.853328400499,"No waning"
"160","run6",23,1323.06808938577,"No waning"
"161","run7",23,176.678392240881,"No waning"
"162","run1",24,2485.00337318222,"No waning"
"163","run2",24,2466.4134146227,"No waning"
"164","run3",24,2441.22594485566,"No waning"
"165","run4",24,2442.50955062175,"No waning"
"166","run5",24,628.342492188904,"No waning"
"167","run6",24,1654.95482106373,"No waning"
"168","run7",24,379.82557043704,"No waning"
"169","run1",25,1497.80810982231,"No waning"
"170","run2",25,1482.4071803542,"No waning"
"171","run3",25,1444.23827959638,"No waning"
"172","run4",25,1441.97354602974,"No waning"
"173","run5",25,508.537426168357,"No waning"
"174","run6",25,870.802559465007,"No waning"
"175","run7",25,322.11635706473,"No waning"
"176","run1",26,1887.31886006401,"No waning"
"177","run2",26,1862.65192237054,"No waning"
"178","run3",26,1817.23036043982,"No waning"
"179","run4",26,1820.12821885008,"No waning"
"180","run5",26,442.078386216582,"No waning"
"181","run6",26,1091.97197619882,"No waning"
"182","run7",26,151.27849013166,"No waning"
"183","run1",27,1487.01758980107,"No waning"
"184","run2",27,1473.93793739208,"No waning"
"185","run3",27,1452.16350472127,"No waning"
"186","run4",27,1450.95637279948,"No waning"
"187","run5",27,674.891732166213,"No waning"
"188","run6",27,1124.79960715028,"No waning"
"189","run7",27,557.548450083436,"No waning"
"190","run1",28,2113.23458133734,"No waning"
"191","run2",28,2093.20640601264,"No waning"
"192","run3",28,2007.38852961702,"No waning"
"193","run4",28,2007.61441047392,"No waning"
"194","run5",28,478.657665780003,"No waning"
"195","run6",28,1081.5124135799,"No waning"
"196","run7",28,215.754486158729,"No waning"
"197","run1",29,2091.60974298482,"No waning"
"198","run2",29,2073.61499062641,"No waning"
"199","run3",29,2050.27879719589,"No waning"
"200","run4",29,2048.92703536798,"No waning"
"201","run5",29,314.694522723149,"No waning"
"202","run6",29,921.133386994356,"No waning"
"203","run7",29,81.344395611728,"No waning"
"204","run1",30,2247.78628516978,"No waning"
"205","run2",30,2238.59453701509,"No waning"
"206","run3",30,2222.95053491667,"No waning"
"207","run4",30,2224.01420636715,"No waning"
"208","run5",30,288.175598623807,"No waning"
"209","run6",30,862.870520287212,"No waning"
"210","run7",30,79.40051304838,"No waning"
"211","run1",31,1768.52398186257,"No waning"
"212","run2",31,1752.04628678216,"No waning"
"213","run3",31,1713.00225701833,"No waning"
"214","run4",31,1711.82367099404,"No waning"
"215","run5",31,744.38132828126,"No waning"
"216","run6",31,1190.66918742034,"No waning"
"217","run7",31,596.018083544755,"No waning"
"218","run1",32,1685.10448437483,"No waning"
"219","run2",32,1670.41970826517,"No waning"
"220","run3",32,1648.72434514745,"No waning"
"221","run4",32,1647.82058889405,"No waning"
"222","run5",32,680.303934342874,"No waning"
"223","run6",32,1112.02990560792,"No waning"
"224","run7",32,549.20571364734,"No waning"
"225","run1",33,2394.78413104268,"No waning"
"226","run2",33,2380.43744622444,"No waning"
"227","run3",33,2370.0790987885,"No waning"
"228","run4",33,2368.78255058946,"No waning"
"229","run5",33,830.440349360182,"No waning"
"230","run6",33,1849.00380380119,"No waning"
"231","run7",33,718.546368482606,"No waning"
"232","run1",34,2429.62947797961,"No waning"
"233","run2",34,2416.59934613886,"No waning"
"234","run3",34,2399.83193895463,"No waning"
"235","run4",34,2396.91970180909,"No waning"
"236","run5",34,938.917299826001,"No waning"
"237","run6",34,1683.15399740699,"No waning"
"238","run7",34,870.565569665428,"No waning"
"239","run1",35,2387.12843639323,"No waning"
"240","run2",35,2379.38087631935,"No waning"
"241","run3",35,2372.67177285299,"No waning"
"242","run4",35,2371.15214402795,"No waning"
"243","run5",35,1421.63620678248,"No waning"
"244","run6",35,1910.79932657611,"No waning"
"245","run7",35,1389.71464972408,"No waning"
"246","run1",36,2110.15429852227,"No waning"
"247","run2",36,2103.1610710514,"No waning"
"248","run3",36,2079.80986003611,"No waning"
"249","run4",36,2077.36733144572,"No waning"
"250","run5",36,1038.4989937616,"No waning"
"251","run6",36,1427.15468152647,"No waning"
"252","run7",36,971.712804106911,"No waning"
"253","run1",37,2186.04253133482,"No waning"
"254","run2",37,2179.71004750243,"No waning"
"255","run3",37,2171.66375649271,"No waning"
"256","run4",37,2167.31426003122,"No waning"
"257","run5",37,1036.42452329717,"No waning"
"258","run6",37,1452.31364676179,"No waning"
"259","run7",37,1007.49641107441,"No waning"
"260","run1",38,2421.55960486549,"No waning"
"261","run2",38,2415.85231610225,"No waning"
"262","run3",38,2412.43094820095,"No waning"
"263","run4",38,2410.797938885,"No waning"
"264","run5",38,1565.85507043196,"No waning"
"265","run6",38,1566.99771418684,"No waning"
"266","run7",38,1553.36530301152,"No waning"
"267","run1",39,3200.85811364847,"No waning"
"268","run2",39,3187.59002847579,"No waning"
"269","run3",39,3166.27965677645,"No waning"
"270","run4",39,3164.34160330795,"No waning"
"271","run5",39,981.941048874663,"No waning"
"272","run6",39,2088.76462732945,"No waning"
"273","run7",39,889.722128038939,"No waning"
"274","run1",40,1979.03968630022,"No waning"
"275","run2",40,1963.43946807373,"No waning"
"276","run3",40,1932.39136137981,"No waning"
"277","run4",40,1931.59320590713,"No waning"
"278","run5",40,846.686236328047,"No waning"
"279","run6",40,1293.29360776035,"No waning"
"280","run7",40,724.206329118992,"No waning"
"281","run1",41,2770.34084852599,"No waning"
"282","run2",41,2763.79271137439,"No waning"
"283","run3",41,2758.99041187596,"No waning"
"284","run4",41,2757.39762222713,"No waning"
"285","run5",41,1745.10131592958,"No waning"
"286","run6",41,2032.16813762479,"No waning"
"287","run7",41,1727.02051493761,"No waning"
"288","run1",42,3161.08523154268,"No waning"
"289","run2",42,3152.31233640529,"No waning"
"290","run3",42,3141.90100486586,"No waning"
"291","run4",42,3140.42646492875,"No waning"
"292","run5",42,1407.70436578531,"No waning"
"293","run6",42,2029.52636701697,"No waning"
"294","run7",42,1379.42214966132,"No waning"
"295","run1",43,2592.44474109967,"No waning"
"296","run2",43,2584.72045115001,"No waning"
"297","run3",43,2577.63673418905,"No waning"
"298","run4",43,2576.14619281113,"No waning"
"299","run5",43,1620.67741548867,"No waning"
"300","run6",43,1871.62993049779,"No waning"
"301","run7",43,1589.41347098577,"No waning"
"302","run1",44,1784.97286688788,"No waning"
"303","run2",44,1767.78925369965,"No waning"
"304","run3",44,1714.36977887998,"No waning"
"305","run4",44,1713.36916322851,"No waning"
"306","run5",44,361.517294646549,"No waning"
"307","run6",44,973.189629873611,"No waning"
"308","run7",44,111.486019967366,"No waning"
"309","run1",45,2415.15434927546,"No waning"
"310","run2",45,2408.26041665816,"No waning"
"311","run3",45,2398.6080340011,"No waning"
"312","run4",45,2397.28258310398,"No waning"
"313","run5",45,1512.10675913081,"No waning"
"314","run6",45,1634.11637388394,"No waning"
"315","run7",45,1482.57860629642,"No waning"
"316","run1",46,2791.98572627126,"No waning"
"317","run2",46,2777.49320037278,"No waning"
"318","run3",46,2754.57018827391,"No waning"
"319","run4",46,2752.61660450795,"No waning"
"320","run5",46,1077.27720337348,"No waning"
"321","run6",46,2233.81903785894,"No waning"
"322","run7",46,988.122567378651,"No waning"
"323","run1",47,1578.99142625368,"No waning"
"324","run2",47,1563.70865826142,"No waning"
"325","run3",47,1475.13912513949,"No waning"
"326","run4",47,1487.11702798415,"No waning"
"327","run5",47,476.624243146836,"No waning"
"328","run6",47,770.03279015063,"No waning"
"329","run7",47,212.580461444868,"No waning"
"330","run1",48,2951.62448899857,"No waning"
"331","run2",48,2937.95251770345,"No waning"
"332","run3",48,2930.29267153026,"No waning"
"333","run4",48,2927.89083338174,"No waning"
"334","run5",48,1214.40738698764,"No waning"
"335","run6",48,1950.93757814254,"No waning"
"336","run7",48,1156.03977724314,"No waning"
"337","run1",49,1270.99143231212,"No waning"
"338","run2",49,1253.14602232276,"No waning"
"339","run3",49,1194.18847454357,"No waning"
"340","run4",49,1195.11707905634,"No waning"
"341","run5",49,604.049586254751,"No waning"
"342","run6",49,981.813588414384,"No waning"
"343","run7",49,425.825596755095,"No waning"
"344","run1",50,2016.94450811071,"No waning"
"345","run2",50,2007.95387911533,"No waning"
"346","run3",50,1976.1498356224,"No waning"
"347","run4",50,1977.64459473245,"No waning"
"348","run5",50,1309.0651812684,"No waning"
"349","run6",50,1372.37366794672,"No waning"
"350","run7",50,1220.63708355818,"No waning"
"351","run1",51,1964.77703587861,"No waning"
"352","run2",51,1952.68936175732,"No waning"
"353","run3",51,1902.856912579,"No waning"
"354","run4",51,1902.9713004403,"No waning"
"355","run5",51,818.051259426727,"No waning"
"356","run6",51,1187.96666705423,"No waning"
"357","run7",51,667.853260933354,"No waning"
"358","run1",52,2201.38915232437,"No waning"
"359","run2",52,2182.94219154257,"No waning"
"360","run3",52,2143.8202852256,"No waning"
"361","run4",52,2143.58926899643,"No waning"
"362","run5",52,764.56866078875,"No waning"
"363","run6",52,1505.33623284266,"No waning"
"364","run7",52,583.823939632685,"No waning"
"365","run1",53,1826.6972042823,"No waning"
"366","run2",53,1820.52435620375,"No waning"
"367","run3",53,1809.6837208431,"No waning"
"368","run4",53,1808.04739930159,"No waning"
"369","run5",53,1238.56826631757,"No waning"
"370","run6",53,1456.66911064025,"No waning"
"371","run7",53,1202.11669942757,"No waning"
"372","run1",54,1624.47905219549,"No waning"
"373","run2",54,1610.54916479363,"No waning"
"374","run3",54,1590.93009802531,"No waning"
"375","run4",54,1588.05669780223,"No waning"
"376","run5",54,594.548053282434,"No waning"
"377","run6",54,1177.60221110376,"No waning"
"378","run7",54,454.963274218296,"No waning"
"379","run1",55,2095.88325555237,"No waning"
"380","run2",55,2080.23202615009,"No waning"
"381","run3",55,2040.3678504727,"No waning"
"382","run4",55,2039.02139018729,"No waning"
"383","run5",55,339.339414177401,"No waning"
"384","run6",55,999.507457846983,"No waning"
"385","run7",55,94.3717934308184,"No waning"
"386","run1",56,2286.10912906767,"No waning"
"387","run2",56,2273.06080744539,"No waning"
"388","run3",56,2246.82139050519,"No waning"
"389","run4",56,2242.92388513094,"No waning"
"390","run5",56,744.436065085913,"No waning"
"391","run6",56,1802.71521934627,"No waning"
"392","run7",56,651.627712691195,"No waning"
"393","run1",57,3006.08471124097,"No waning"
"394","run2",57,3001.49685497608,"No waning"
"395","run3",57,3002.41508871073,"No waning"
"396","run4",57,3000.63282805403,"No waning"
"397","run5",57,1897.99498464111,"No waning"
"398","run6",57,2254.33860621766,"No waning"
"399","run7",57,1896.68862320779,"No waning"
"400","run1",58,2468.4152273131,"No waning"
"401","run2",58,2460.09312424007,"No waning"
"402","run3",58,2435.25341808071,"No waning"
"403","run4",58,2433.36243721012,"No waning"
"404","run5",58,1445.59689129505,"No waning"
"405","run6",58,1826.30058435215,"No waning"
"406","run7",58,1380.88547159597,"No waning"
"407","run1",59,2039.3156154358,"No waning"
"408","run2",59,2033.86235516855,"No waning"
"409","run3",59,2025.02591856306,"No waning"
"410","run4",59,2023.1151473341,"No waning"
"411","run5",59,1009.44269896806,"No waning"
"412","run6",59,1037.16913578257,"No waning"
"413","run7",59,967.841445729822,"No waning"
"414","run1",60,2417.88498329669,"No waning"
"415","run2",60,2406.14783845445,"No waning"
"416","run3",60,2396.82868236183,"No waning"
"417","run4",60,2395.25977155574,"No waning"
"418","run5",60,899.619569933999,"No waning"
"419","run6",60,1578.98664865614,"No waning"
"420","run7",60,830.443062802499,"No waning"
"421","run1",61,3022.19464842878,"No waning"
"422","run2",61,3009.42018587561,"No waning"
"423","run3",61,3013.40463756837,"No waning"
"424","run4",61,3010.97185323202,"No waning"
"425","run5",61,999.42601895766,"No waning"
"426","run6",61,2120.39168607358,"No waning"
"427","run7",61,952.95359563413,"No waning"
"428","run1",62,1547.18893232658,"No waning"
"429","run2",62,1534.28097078111,"No waning"
"430","run3",62,1522.73886246261,"No waning"
"431","run4",62,1517.6122899556,"No waning"
"432","run5",62,513.368687772744,"No waning"
"433","run6",62,991.303402667621,"No waning"
"434","run7",62,387.987712280489,"No waning"
"435","run1",63,3495.63917014178,"No waning"
"436","run2",63,3478.68820634853,"No waning"
"437","run3",63,3455.90375064248,"No waning"
"438","run4",63,3455.24776294813,"No waning"
"439","run5",63,1112.64932983816,"No waning"
"440","run6",63,2210.97562238177,"No waning"
"441","run7",63,993.941710423868,"No waning"
"442","run1",64,1878.21489009278,"No waning"
"443","run2",64,1861.84913166565,"No waning"
"444","run3",64,1816.17834800496,"No waning"
"445","run4",64,1810.29796611053,"No waning"
"446","run5",64,661.565562570147,"No waning"
"447","run6",64,1371.02917823899,"No waning"
"448","run7",64,527.216997760104,"No waning"
"449","run1",65,1577.71558035581,"No waning"
"450","run2",65,1559.56552831029,"No waning"
"451","run3",65,1509.24343955413,"No waning"
"452","run4",65,1510.54567372832,"No waning"
"453","run5",65,612.749898157222,"No waning"
"454","run6",65,1064.55160979274,"No waning"
"455","run7",65,397.4728161765,"No waning"
"456","run1",66,1859.27761886961,"No waning"
"457","run2",66,1844.3583736131,"No waning"
"458","run3",66,1809.97414343696,"No waning"
"459","run4",66,1811.25924481077,"No waning"
"460","run5",66,684.600598992381,"No waning"
"461","run6",66,1330.14491542643,"No waning"
"462","run7",66,521.254444748625,"No waning"
"463","run1",67,2678.9089732015,"No waning"
"464","run2",67,2671.17809251708,"No waning"
"465","run3",67,2676.22485221875,"No waning"
"466","run4",67,2674.45253563526,"No waning"
"467","run5",67,1445.495690536,"No waning"
"468","run6",67,2149.14304127342,"No waning"
"469","run7",67,1441.13751702666,"No waning"
"470","run1",68,3159.63562791,"No waning"
"471","run2",68,3148.43704129126,"No waning"
"472","run3",68,3133.16182273662,"No waning"
"473","run4",68,3129.54730439101,"No waning"
"474","run5",68,1368.03845938376,"No waning"
"475","run6",68,2539.96265137901,"No waning"
"476","run7",68,1322.47887892574,"No waning"
"477","run1",69,2421.69146689279,"No waning"
"478","run2",69,2410.41733701737,"No waning"
"479","run3",69,2403.1522256226,"No waning"
"480","run4",69,2399.53905564559,"No waning"
"481","run5",69,1103.65359228082,"No waning"
"482","run6",69,1817.84702767202,"No waning"
"483","run7",69,1065.39724878547,"No waning"
"484","run1",70,2016.43995712699,"No waning"
"485","run2",70,1997.64083578017,"No waning"
"486","run3",70,1939.11236236554,"No waning"
"487","run4",70,1937.33128879129,"No waning"
"488","run5",70,415.610032980053,"No waning"
"489","run6",70,1085.7144133842,"No waning"
"490","run7",70,159.330591737338,"No waning"
"491","run1",71,1884.41362793118,"No waning"
"492","run2",71,1876.15099160004,"No waning"
"493","run3",71,1859.30921467275,"No waning"
"494","run4",71,1860.30071852634,"No waning"
"495","run5",71,1277.35829036583,"No waning"
"496","run6",71,1472.09430921799,"No waning"
"497","run7",71,1221.92530889376,"No waning"
"498","run1",72,2417.492913267,"No waning"
"499","run2",72,2408.85980727674,"No waning"
"500","run3",72,2395.92389197565,"No waning"
"501","run4",72,2394.36456299395,"No waning"
"502","run5",72,1381.70406481239,"No waning"
"503","run6",72,1794.32014807229,"No waning"
"504","run7",72,1337.66799967543,"No waning"
"505","run1",73,2819.45776192337,"No waning"
"506","run2",73,2801.21053778231,"No waning"
"507","run3",73,2768.08965327556,"No waning"
"508","run4",73,2764.94777527597,"No waning"
"509","run5",73,625.152813275454,"No waning"
"510","run6",73,1801.05523410066,"No waning"
"511","run7",73,421.066424772661,"No waning"
"512","run1",74,2769.97547588154,"No waning"
"513","run2",74,2760.09917390135,"No waning"
"514","run3",74,2745.29510041734,"No waning"
"515","run4",74,2745.80609222445,"No waning"
"516","run5",74,1611.55179576322,"No waning"
"517","run6",74,1988.90480447522,"No waning"
"518","run7",74,1559.33815343392,"No waning"
"519","run1",75,1894.23450292858,"No waning"
"520","run2",75,1884.94380557698,"No waning"
"521","run3",75,1875.29957869493,"No waning"
"522","run4",75,1874.97551553981,"No waning"
"523","run5",75,892.659845387436,"No waning"
"524","run6",75,1300.34825419823,"No waning"
"525","run7",75,830.315540657887,"No waning"
"526","run1",76,2377.04763968936,"No waning"
"527","run2",76,2360.55687521374,"No waning"
"528","run3",76,2333.65555825827,"No waning"
"529","run4",76,2331.80542803241,"No waning"
"530","run5",76,595.550577199261,"No waning"
"531","run6",76,1547.22063521932,"No waning"
"532","run7",76,403.335634542289,"No waning"
"533","run1",77,1713.9713603524,"No waning"
"534","run2",77,1704.43609743939,"No waning"
"535","run3",77,1672.72133394364,"No waning"
"536","run4",77,1671.24217647747,"No waning"
"537","run5",77,830.558150180188,"No waning"
"538","run6",77,1080.47815293498,"No waning"
"539","run7",77,725.053625386395,"No waning"
"540","run1",78,1766.28008687745,"No waning"
"541","run2",78,1743.34997650466,"No waning"
"542","run3",78,1718.89646977794,"No waning"
"543","run4",78,1717.60827733404,"No waning"
"544","run5",78,401.460547945405,"No waning"
"545","run6",78,1147.99251073092,"No waning"
"546","run7",78,140.77113169252,"No waning"
"547","run1",79,2372.2667537035,"No waning"
"548","run2",79,2359.3583378662,"No waning"
"549","run3",79,2343.56835118237,"No waning"
"550","run4",79,2340.25903261111,"No waning"
"551","run5",79,899.973232197492,"No waning"
"552","run6",79,1767.9987441159,"No waning"
"553","run7",79,829.961416304351,"No waning"
"554","run1",80,2563.09473820096,"No waning"
"555","run2",80,2546.10290979429,"No waning"
"556","run3",80,2517.79205899897,"No waning"
"557","run4",80,2515.28352269191,"No waning"
"558","run5",80,639.479972173216,"No waning"
"559","run6",80,1837.7451292873,"No waning"
"560","run7",80,456.625252408906,"No waning"
"561","run1",81,2368.44270269836,"No waning"
"562","run2",81,2356.2659817208,"No waning"
"563","run3",81,2341.37750608754,"No waning"
"564","run4",81,2334.7806701884,"No waning"
"565","run5",81,968.246942944163,"No waning"
"566","run6",81,1661.8935098636,"No waning"
"567","run7",81,917.141694081642,"No waning"
"568","run1",82,1999.24144256309,"No waning"
"569","run2",82,1985.19186401124,"No waning"
"570","run3",82,1966.96064206373,"No waning"
"571","run4",82,1963.17208619664,"No waning"
"572","run5",82,632.714198414565,"No waning"
"573","run6",82,1034.4579817132,"No waning"
"574","run7",82,518.550960634996,"No waning"
"575","run1",83,1306.25204060418,"No waning"
"576","run2",83,1293.00077344681,"No waning"
"577","run3",83,1217.38779148879,"No waning"
"578","run4",83,1221.84862310598,"No waning"
"579","run5",83,421.987670965766,"No waning"
"580","run6",83,588.101618139466,"No waning"
"581","run7",83,158.018345737159,"No waning"
"582","run1",84,3068.18172513277,"No waning"
"583","run2",84,3058.55837681801,"No waning"
"584","run3",84,3053.16591223643,"No waning"
"585","run4",84,3050.96754803947,"No waning"
"586","run5",84,1607.80096783629,"No waning"
"587","run6",84,2472.74387592047,"No waning"
"588","run7",84,1583.37735759601,"No waning"
"589","run1",85,2614.12080506044,"No waning"
"590","run2",85,2599.20480131655,"No waning"
"591","run3",85,2590.47725486933,"No waning"
"592","run4",85,2589.43274747912,"No waning"
"593","run5",85,464.826863520638,"No waning"
"594","run6",85,1390.14141151297,"No waning"
"595","run7",85,219.278861171449,"No waning"
"596","run1",86,2302.032857895,"No waning"
"597","run2",86,2293.01650180705,"No waning"
"598","run3",86,2283.30185671208,"No waning"
"599","run4",86,2281.08413438993,"No waning"
"600","run5",86,1347.78385365515,"No waning"
"601","run6",86,1899.85598547916,"No waning"
"602","run7",86,1311.01566003926,"No waning"
"603","run1",87,2819.80398285304,"No waning"
"604","run2",87,2812.32357182763,"No waning"
"605","run3",87,2812.80505848936,"No waning"
"606","run4",87,2810.84173465554,"No waning"
"607","run5",87,1213.38356313783,"No waning"
"608","run6",87,1805.83705838822,"No waning"
"609","run7",87,1207.48199784784,"No waning"
"610","run1",88,2079.38893053614,"No waning"
"611","run2",88,2074.57985893883,"No waning"
"612","run3",88,2068.88318827134,"No waning"
"613","run4",88,2067.93718200383,"No waning"
"614","run5",88,1551.67359172654,"No waning"
"615","run6",88,1569.19529579425,"No waning"
"616","run7",88,1528.10904243685,"No waning"
"617","run1",89,2014.94001947123,"No waning"
"618","run2",89,1990.15447917023,"No waning"
"619","run3",89,1934.80338558433,"No waning"
"620","run4",89,1932.10935641107,"No waning"
"621","run5",89,427.632148698148,"No waning"
"622","run6",89,1394.59252203019,"No waning"
"623","run7",89,168.008494000182,"No waning"
"624","run1",90,3795.12938796753,"No waning"
"625","run2",90,3787.3137328614,"No waning"
"626","run3",90,3787.81454487085,"No waning"
"627","run4",90,3785.00219180918,"No waning"
"628","run5",90,2083.38115922144,"No waning"
"629","run6",90,2947.88271149846,"No waning"
"630","run7",90,2082.2657282518,"No waning"
"631","run1",91,3523.83132322421,"No waning"
"632","run2",91,3512.82091245223,"No waning"
"633","run3",91,3504.03535243333,"No waning"
"634","run4",91,3502.16264221079,"No waning"
"635","run5",91,1804.59070613561,"No waning"
"636","run6",91,2904.50035637662,"No waning"
"637","run7",91,1767.1545611741,"No waning"
"638","run1",92,2159.83903520506,"No waning"
"639","run2",92,2134.67472851668,"No waning"
"640","run3",92,2072.79651455846,"No waning"
"641","run4",92,2070.33473459508,"No waning"
