"","scenario_run","run","total"
"1","run1",1,192.019839991248
"2","run1",2,173.439796713795
"3","run1",3,230.198197519916
"4","run1",4,199.169618470696
"5","run1",5,252.904886437267
"6","run1",6,178.09086402883
"7","run1",7,207.972934523235
"8","run1",8,215.891612192414
"9","run1",9,157.723414554431
"10","run1",10,162.88856522901
"11","run1",11,236.163424483321
"12","run1",12,185.800001480089
"13","run1",13,193.356063527333
"14","run1",14,256.27019400799
"15","run1",15,166.705281913887
"16","run1",16,219.928572164621
"17","run1",17,186.426565839929
"18","run1",18,199.051603554059
"19","run1",19,179.660973508108
"20","run1",20,237.92936116747
"21","run1",21,176.260477194599
"22","run1",22,211.106488858143
"23","run1",23,214.952406561939
"24","run1",24,234.755907332677
"25","run1",25,192.821635120047
"26","run1",26,221.518491452477
"27","run1",27,168.620997409145
"28","run1",28,214.363986222044
"29","run1",29,178.875491734937
"30","run1",30,223.476895545575
"31","run1",31,238.81815372328
"32","run1",32,149.095433760079
"33","run1",33,224.499255705803
"34","run1",34,238.269206978208
"35","run1",35,205.987321405
"36","run1",36,186.163222313359
"37","run1",37,186.822284518794
"38","run1",38,159.933685884659
"39","run1",39,236.779954103681
"40","run1",40,232.45626079152
"41","run1",41,193.149772820325
"42","run1",42,179.787197125361
"43","run1",43,210.699701254111
"44","run1",44,256.537739215908
"45","run1",45,203.659745878658
"46","run1",46,172.562880293161
"47","run1",47,168.266178222911
"48","run1",48,170.704238103341
"49","run1",49,216.257041266075
"50","run1",50,181.787022091771
"51","run1",51,143.970819907232
"52","run1",52,170.45099836116
"53","run1",53,197.180733663065
"54","run1",54,222.279421140043
"55","run1",55,208.676454386968
"56","run1",56,186.830429013368
"57","run1",57,173.493050186884
"58","run1",58,234.673285511132
"59","run1",59,225.992272835404
"60","run1",60,205.762167005561
"61","run1",61,227.324908818659
"62","run1",62,194.861226616386
"63","run1",63,181.956118779961
"64","run1",64,235.433084933076
"65","run1",65,228.10604578884
"66","run1",66,186.444464718396
"67","run1",67,252.684166499698
"68","run1",68,196.565740485842
"69","run1",69,185.090070729464
"70","run1",70,195.856151326607
"71","run1",71,231.343933275218
"72","run1",72,253.8574007153
"73","run1",73,155.226419198174
"74","run1",74,148.092434738685
"75","run1",75,161.751272628443
"76","run1",76,240.73556963165
"77","run1",77,253.768148642206
"78","run1",78,199.833054468435
"79","run1",79,238.504812999275
"80","run1",80,192.891964835653
"81","run1",81,228.85775718218
"82","run1",82,225.985849210267
"83","run1",83,178.851231698508
"84","run1",84,167.648456052946
"85","run1",85,192.466514789739
"86","run1",86,238.969589363271
"87","run1",87,175.91356175904
"88","run1",88,217.068116898544
"89","run1",89,182.775750852424
"90","run1",90,181.429954162397
"91","run1",91,194.790522611683
"92","run1",92,181.032166179902
"93","run1",93,155.918418705505
"94","run1",94,222.746613273412
"95","run1",95,169.284186110604
"96","run1",96,184.051582733748
"97","run1",97,183.736922689558
"98","run1",98,192.54668555028
"99","run1",99,189.338564217187
"100","run1",100,193.884723961887
"101","run2",1,189.309002513132
"102","run2",2,171.296309368682
"103","run2",3,228.602894792126
"104","run2",4,197.579767723992
"105","run2",5,252.162247807815
"106","run2",6,177.147820182141
"107","run2",7,206.614879039787
"108","run2",8,214.725571986748
"109","run2",9,157.058240393986
"110","run2",10,160.620147080765
"111","run2",11,234.948053930662
"112","run2",12,184.358542520612
"113","run2",13,192.77209505128
"114","run2",14,255.320789298321
"115","run2",15,165.555098221944
"116","run2",16,218.891775084368
"117","run2",17,185.444158612679
"118","run2",18,197.828541863458
"119","run2",19,176.949229876493
"120","run2",20,236.268481819349
"121","run2",21,174.591517930419
"122","run2",22,210.325030158738
