"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",40.6181713011518
"2","run1",1,"(B) prisoner-facing staff",190.28618503488
"3","run1",2,"(A) non-prisoner-facing staff",36.4957505707334
"4","run1",2,"(B) prisoner-facing staff",171.104791385998
"5","run1",3,"(A) non-prisoner-facing staff",29.8343985682204
"6","run1",3,"(B) prisoner-facing staff",143.946184848541
"7","run1",4,"(A) non-prisoner-facing staff",33.899572470152
"8","run1",4,"(B) prisoner-facing staff",160.997667892874
"9","run1",5,"(A) non-prisoner-facing staff",36.5412770293025
"10","run1",5,"(B) prisoner-facing staff",175.825032011093
"11","run1",6,"(A) non-prisoner-facing staff",29.7384833239734
"12","run1",6,"(B) prisoner-facing staff",146.131027037735
"13","run1",7,"(A) non-prisoner-facing staff",34.1303568286522
"14","run1",7,"(B) prisoner-facing staff",159.902919879628
"15","run1",8,"(A) non-prisoner-facing staff",38.6535043831184
"16","run1",8,"(B) prisoner-facing staff",181.091224587955
"17","run1",9,"(A) non-prisoner-facing staff",36.8064457138428
"18","run1",9,"(B) prisoner-facing staff",180.578905454688
"19","run1",10,"(A) non-prisoner-facing staff",38.6527106251323
"20","run1",10,"(B) prisoner-facing staff",188.161713738876
"21","run1",11,"(A) non-prisoner-facing staff",35.4596699210687
"22","run1",11,"(B) prisoner-facing staff",168.748272167281
"23","run1",12,"(A) non-prisoner-facing staff",37.0513023878251
"24","run1",12,"(B) prisoner-facing staff",173.027944856818
"25","run1",13,"(A) non-prisoner-facing staff",39.8986108879078
"26","run1",13,"(B) prisoner-facing staff",186.371027177844
"27","run1",14,"(A) non-prisoner-facing staff",37.6074798588502
"28","run1",14,"(B) prisoner-facing staff",175.866086990225
"29","run1",15,"(A) non-prisoner-facing staff",33.0354932045414
"30","run1",15,"(B) prisoner-facing staff",154.674834591548
"31","run1",16,"(A) non-prisoner-facing staff",38.0070627202013
"32","run1",16,"(B) prisoner-facing staff",179.581724726139
"33","run1",17,"(A) non-prisoner-facing staff",28.9223636750776
"34","run1",17,"(B) prisoner-facing staff",139.866056541632
"35","run1",18,"(A) non-prisoner-facing staff",43.2119924812144
"36","run1",18,"(B) prisoner-facing staff",202.98147779347
"37","run1",19,"(A) non-prisoner-facing staff",35.1118640127494
"38","run1",19,"(B) prisoner-facing staff",164.209718851988
"39","run1",20,"(A) non-prisoner-facing staff",33.920840843103
"40","run1",20,"(B) prisoner-facing staff",164.689124157491
"41","run1",21,"(A) non-prisoner-facing staff",36.406409972381
"42","run1",21,"(B) prisoner-facing staff",170.287309767041
"43","run1",22,"(A) non-prisoner-facing staff",33.6682872417379
"44","run1",22,"(B) prisoner-facing staff",157.476385318656
"45","run1",23,"(A) non-prisoner-facing staff",34.5490554336976
"46","run1",23,"(B) prisoner-facing staff",167.407219343182
"47","run1",24,"(A) non-prisoner-facing staff",34.9163666193657
"48","run1",24,"(B) prisoner-facing staff",163.510248088232
"49","run1",25,"(A) non-prisoner-facing staff",42.7053028837984
