"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",36.9585065089012
"2","run1",1,"(B) prisoner-facing staff",177.009362818748
"3","run1",2,"(A) non-prisoner-facing staff",38.1478403230818
"4","run1",2,"(B) prisoner-facing staff",178.349308546042
"5","run1",3,"(A) non-prisoner-facing staff",41.0288422333625
"6","run1",3,"(B) prisoner-facing staff",191.871036801205
"7","run1",4,"(A) non-prisoner-facing staff",33.7542131717966
"8","run1",4,"(B) prisoner-facing staff",157.854495535581
"9","run1",5,"(A) non-prisoner-facing staff",32.277435401634
"10","run1",5,"(B) prisoner-facing staff",161.145672386689
"11","run1",6,"(A) non-prisoner-facing staff",38.3701820578881
"12","run1",6,"(B) prisoner-facing staff",179.608238380686
"13","run1",7,"(A) non-prisoner-facing staff",36.8206135018855
"14","run1",7,"(B) prisoner-facing staff",177.047521798175
"15","run1",8,"(A) non-prisoner-facing staff",35.3034075567385
"16","run1",8,"(B) prisoner-facing staff",165.511718398051
"17","run1",9,"(A) non-prisoner-facing staff",32.8902257913759
"18","run1",9,"(B) prisoner-facing staff",158.776258711039
"19","run1",10,"(A) non-prisoner-facing staff",37.1318861388661
"20","run1",10,"(B) prisoner-facing staff",173.627429757833
"21","run1",11,"(A) non-prisoner-facing staff",48.6626126867619
"22","run1",11,"(B) prisoner-facing staff",227.779074324034
"23","run1",12,"(A) non-prisoner-facing staff",36.9191263574176
"24","run1",12,"(B) prisoner-facing staff",172.684241478696
"25","run1",13,"(A) non-prisoner-facing staff",37.008570643297
"26","run1",13,"(B) prisoner-facing staff",173.17963650181
"27","run1",14,"(A) non-prisoner-facing staff",39.5753005380478
"28","run1",14,"(B) prisoner-facing staff",185.908690398364
"29","run1",15,"(A) non-prisoner-facing staff",32.4721939214592
"30","run1",15,"(B) prisoner-facing staff",154.495095243167
"31","run1",16,"(A) non-prisoner-facing staff",36.3202680907048
"32","run1",16,"(B) prisoner-facing staff",170.150615812957
"33","run1",17,"(A) non-prisoner-facing staff",36.7444382008181
"34","run1",17,"(B) prisoner-facing staff",173.160878910022
"35","run1",18,"(A) non-prisoner-facing staff",38.2777388895107
"36","run1",18,"(B) prisoner-facing staff",179.106918322856
"37","run1",19,"(A) non-prisoner-facing staff",34.3888514693039
"38","run1",19,"(B) prisoner-facing staff",160.847352835749
"39","run1",20,"(A) non-prisoner-facing staff",36.2593065456053
"40","run1",20,"(B) prisoner-facing staff",173.462739214933
