"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",37.5784795721745
"2","run1",1,"(B) prisoner-facing staff",177.318660104659
"3","run1",2,"(A) non-prisoner-facing staff",40.3082580923365
"4","run1",2,"(B) prisoner-facing staff",191.443711342326
"5","run1",3,"(A) non-prisoner-facing staff",37.1015612305979
"6","run1",3,"(B) prisoner-facing staff",173.731168706231
"7","run1",4,"(A) non-prisoner-facing staff",39.4726782820841
"8","run1",4,"(B) prisoner-facing staff",184.804812784324
"9","run1",5,"(A) non-prisoner-facing staff",34.3952851882069
"10","run1",5,"(B) prisoner-facing staff",164.893482862477
"11","run1",6,"(A) non-prisoner-facing staff",40.5261823535268
"12","run1",6,"(B) prisoner-facing staff",189.237722808685
"13","run1",7,"(A) non-prisoner-facing staff",40.547097793294
"14","run1",7,"(B) prisoner-facing staff",191.201501917391
"15","run1",8,"(A) non-prisoner-facing staff",38.2217342172927
"16","run1",8,"(B) prisoner-facing staff",192.370587644032
"17","run1",9,"(A) non-prisoner-facing staff",33.8409550535631
"18","run1",9,"(B) prisoner-facing staff",158.119965871754
"19","run1",10,"(A) non-prisoner-facing staff",40.345247918155
"20","run1",10,"(B) prisoner-facing staff",188.593475796929
"21","run1",11,"(A) non-prisoner-facing staff",33.104624394777
"22","run1",11,"(B) prisoner-facing staff",164.21072715076
"23","run1",12,"(A) non-prisoner-facing staff",39.8458172694633
"24","run1",12,"(B) prisoner-facing staff",186.186265857286
"25","run1",13,"(A) non-prisoner-facing staff",37.9658867344549
"26","run1",13,"(B) prisoner-facing staff",177.360618196904
"27","run1",14,"(A) non-prisoner-facing staff",37.6968821525447
"28","run1",14,"(B) prisoner-facing staff",176.406343198178
"29","run1",15,"(A) non-prisoner-facing staff",38.2276589189502
"30","run1",15,"(B) prisoner-facing staff",182.555135566852
"31","run1",16,"(A) non-prisoner-facing staff",36.079952074721
"32","run1",16,"(B) prisoner-facing staff",168.745541552458
"33","run1",17,"(A) non-prisoner-facing staff",38.3523982271569
"34","run1",17,"(B) prisoner-facing staff",179.207717306305
"35","run1",18,"(A) non-prisoner-facing staff",34.8177316395415
