"","scenario_run","run","total","wane"
"112","run7",16,98.3894607778696,"No waning"
"113","run1",17,2510.92693047702,"No waning"
"114","run2",17,2504.99796448328,"No waning"
"115","run3",17,2504.01484701077,"No waning"
"116","run4",17,2501.99868313088,"No waning"
"117","run5",17,1414.48076218745,"No waning"
"118","run6",17,1917.39340394176,"No waning"
"119","run7",17,1405.51828031015,"No waning"
"120","run1",18,1655.3907257824,"No waning"
"121","run2",18,1639.92413107115,"No waning"
"122","run3",18,1609.06735485384,"No waning"
"123","run4",18,1608.78551196461,"No waning"
"124","run5",18,384.269544424346,"No waning"
"125","run6",18,849.800399824422,"No waning"
"126","run7",18,124.186614770799,"No waning"
"127","run1",19,3188.53621064004,"No waning"
"128","run2",19,3175.91855233093,"No waning"
"129","run3",19,3166.63176822443,"No waning"
"130","run4",19,3164.4715347964,"No waning"
"131","run5",19,1219.37958291909,"No waning"
"132","run6",19,2414.47327452414,"No waning"
"133","run7",19,1172.75738400051,"No waning"
"134","run1",20,2005.73394380082,"No waning"
"135","run2",20,1993.50104004754,"No waning"
"136","run3",20,1972.71940292716,"No waning"
"137","run4",20,1972.98159065196,"No waning"
"138","run5",20,691.745707544014,"No waning"
"139","run6",20,1249.48151326143,"No waning"
"140","run7",20,550.688078994858,"No waning"
"141","run1",21,2669.94138325641,"No waning"
"142","run2",21,2655.61598594208,"No waning"
"143","run3",21,2639.18885648192,"No waning"
"144","run4",21,2636.80237027467,"No waning"
"145","run5",21,972.940981000894,"No waning"
"146","run6",21,1688.91607747234,"No waning"
"147","run7",21,888.139980697076,"No waning"
"148","run1",22,1172.62531742501,"No waning"
"149","run2",22,1160.23655881182,"No waning"
"150","run3",22,1132.4859616475,"No waning"
"151","run4",22,1129.13275851905,"No waning"
"152","run5",22,518.494213251557,"No waning"
"153","run6",22,800.171789242779,"No waning"
"154","run7",22,381.637533777644,"No waning"
"155","run1",23,1060.826460605,"No waning"
"156","run2",23,1048.63532148162,"No waning"
"157","run3",23,925.078430609933,"No waning"
"158","run4",23,926.822799069143,"No waning"
"159","run5",23,295.652971116415,"No waning"
"160","run6",23,456.651571800406,"No waning"
"161","run7",23,74.3076865721802,"No waning"
"162","run1",24,1635.10502634494,"No waning"
"163","run2",24,1619.62311649203,"No waning"
"164","run3",24,1588.11995256673,"No waning"
"165","run4",24,1585.85507835361,"No waning"
"166","run5",24,596.145413614475,"No waning"
"167","run6",24,1271.71604630299,"No waning"
"168","run7",24,430.621570667179,"No waning"
"169","run1",25,2452.10512748915,"No waning"
"170","run2",25,2441.63548591323,"No waning"
"171","run3",25,2431.23106599258,"No waning"
"172","run4",25,2429.53979424826,"No waning"
"173","run5",25,1243.70351997315,"No waning"
"174","run6",25,2004.3707698995,"No waning"
"175","run7",25,1200.95702616152,"No waning"
"176","run1",26,3130.65809757298,"No waning"
"177","run2",26,3123.92966050145,"No waning"
"178","run3",26,3113.72977653178,"No waning"
"179","run4",26,3111.85150369591,"No waning"
"180","run5",26,1460.15386296413,"No waning"
"181","run6",26,2139.54923203797,"No waning"
"182","run7",26,1430.7521973138,"No waning"
"183","run1",27,2710.12776419903,"No waning"
"184","run2",27,2701.28626746233,"No waning"
"185","run3",27,2682.37388121666,"No waning"
"186","run4",27,2680.40579890607,"No waning"
"187","run5",27,1457.37617755166,"No waning"
"188","run6",27,1778.0119011091,"No waning"
"189","run7",27,1403.96737766812,"No waning"
"190","run1",28,1701.6770712588,"No waning"
"191","run2",28,1695.05189537334,"No waning"
"192","run3",28,1678.37624245613,"No waning"
"193","run4",28,1674.14622662324,"No waning"
"194","run5",28,1049.56121045614,"No waning"
"195","run6",28,1190.74326901042,"No waning"
"196","run7",28,991.62290218915,"No waning"
"197","run1",29,2250.45837598027,"No waning"
"198","run2",29,2227.21130510152,"No waning"
"199","run3",29,2202.29192544163,"No waning"
"200","run4",29,2202.16723097242,"No waning"
"201","run5",29,464.154847563414,"No waning"
"202","run6",29,1419.96969906894,"No waning"
"203","run7",29,203.731594739711,"No waning"
"204","run1",30,2117.38567143449,"No waning"
"205","run2",30,2107.58603824379,"No waning"
"206","run3",30,2072.25629904792,"No waning"
"207","run4",30,2068.67367109067,"No waning"
"208","run5",30,1132.37721971872,"No waning"
"209","run6",30,1426.53614839002,"No waning"
"210","run7",30,1035.64576839718,"No waning"
"211","run1",31,1742.04058850729,"No waning"
"212","run2",31,1727.8965441895,"No waning"
"213","run3",31,1708.13956840448,"No waning"
"214","run4",31,1703.0023939087,"No waning"
"215","run5",31,455.873231011217,"No waning"
"216","run6",31,1184.58842190469,"No waning"
"217","run7",31,264.048261057482,"No waning"
"218","run1",32,2288.7446178712,"No waning"
"219","run2",32,2273.15460639303,"No waning"
"220","run3",32,2268.47818567806,"No waning"
"221","run4",32,2268.11334511865,"No waning"
"222","run5",32,659.359584114479,"No waning"
"223","run6",32,1438.60003534633,"No waning"
"224","run7",32,494.121514709134,"No waning"
"225","run1",33,1333.08716938512,"No waning"
"226","run2",33,1324.16885491287,"No waning"
"227","run3",33,1287.38933148717,"No waning"
"228","run4",33,1282.00658713567,"No waning"
"229","run5",33,584.309672671975,"No waning"
"230","run6",33,851.275382959907,"No waning"
"231","run7",33,464.09751522794,"No waning"
"232","run1",34,3430.0064536623,"No waning"
"233","run2",34,3412.89797838543,"No waning"
"234","run3",34,3366.86098680691,"No waning"
"235","run4",34,3366.47262384238,"No waning"
"236","run5",34,833.132745391709,"No waning"
"237","run6",34,2427.07075822901,"No waning"
"238","run7",34,650.508901773755,"No waning"
"239","run1",35,3273.28143872328,"No waning"
"240","run2",35,3262.30522140325,"No waning"
"241","run3",35,3249.35625658734,"No waning"
"242","run4",35,3247.6583640944,"No waning"
"243","run5",35,1881.26791193824,"No waning"
"244","run6",35,2745.42173139313,"No waning"
"245","run7",35,1834.3110969745,"No waning"
"246","run1",36,2311.67379972291,"No waning"
"247","run2",36,2294.92413921255,"No waning"
"248","run3",36,2271.12943951322,"No waning"
"249","run4",36,2269.55834286749,"No waning"
"250","run5",36,809.256970727935,"No waning"
"251","run6",36,1906.59016707053,"No waning"
"252","run7",36,696.045489025749,"No waning"
"253","run1",37,2447.87834746189,"No waning"
"254","run2",37,2435.2593122297,"No waning"
"255","run3",37,2417.95492490987,"No waning"
"256","run4",37,2416.09043714681,"No waning"
"257","run5",37,1294.48148882308,"No waning"
"258","run6",37,1853.66915278709,"No waning"
"259","run7",37,1230.66078045811,"No waning"
"260","run1",38,3216.13852119928,"No waning"
"261","run2",38,3209.42353847294,"No waning"
"262","run3",38,3212.90557336968,"No waning"
"263","run4",38,3210.54729413966,"No waning"
"264","run5",38,1867.64669210823,"No waning"
"265","run6",38,1864.65303098444,"No waning"
"266","run7",38,1875.46494797449,"No waning"
"267","run1",39,2404.1300050357,"No waning"
"268","run2",39,2394.85307299236,"No waning"
"269","run3",39,2389.22824371946,"No waning"
"270","run4",39,2389.0255524755,"No waning"
"271","run5",39,820.623226249578,"No waning"
"272","run6",39,1923.05324034071,"No waning"
"273","run7",39,751.711033142166,"No waning"
"274","run1",40,1903.70584433787,"No waning"
"275","run2",40,1884.07937976082,"No waning"
"276","run3",40,1822.8725294386,"No waning"
"277","run4",40,1826.3333783371,"No waning"
"278","run5",40,486.098860322697,"No waning"
"279","run6",40,996.238139114398,"No waning"
"280","run7",40,203.0749149255,"No waning"
"281","run1",41,3229.50202481297,"No waning"
"282","run2",41,3215.45021095043,"No waning"
"283","run3",41,3198.53176134391,"No waning"
"284","run4",41,3195.8349708128,"No waning"
"285","run5",41,1355.4268226637,"No waning"
"286","run6",41,2321.57241299577,"No waning"
"287","run7",41,1296.44721029668,"No waning"
"288","run1",42,1700.43932752666,"No waning"
"289","run2",42,1683.83374259862,"No waning"
"290","run3",42,1650.66856971199,"No waning"
"291","run4",42,1646.47716182317,"No waning"
"292","run5",42,386.606145723535,"No waning"
"293","run6",42,942.706210449122,"No waning"
"294","run7",42,166.718068618809,"No waning"
"295","run1",43,2445.18480724377,"No waning"
"296","run2",43,2436.52712419871,"No waning"
"297","run3",43,2436.19958089573,"No waning"
"298","run4",43,2434.39819098247,"No waning"
"299","run5",43,1357.17925433748,"No waning"
"300","run6",43,1953.64566556192,"No waning"
"301","run7",43,1340.64937868631,"No waning"
"302","run1",44,2490.97443256393,"No waning"
"303","run2",44,2481.33668155136,"No waning"
"304","run3",44,2456.59426716627,"No waning"
"305","run4",44,2454.51682566924,"No waning"
"306","run5",44,1434.24424703258,"No waning"
"307","run6",44,1820.19992069274,"No waning"
"308","run7",44,1362.12338026428,"No waning"
"309","run1",45,2599.67906546907,"No waning"
"310","run2",45,2587.43494834793,"No waning"
"311","run3",45,2585.15402248667,"No waning"
"312","run4",45,2583.77129491665,"No waning"
"313","run5",45,1007.51446852156,"No waning"
"314","run6",45,1787.1653270174,"No waning"
"315","run7",45,955.799334430254,"No waning"
"316","run1",46,1815.05556755486,"No waning"
"317","run2",46,1800.1682686551,"No waning"
"318","run3",46,1750.0270378702,"No waning"
"319","run4",46,1750.45501801324,"No waning"
"320","run5",46,551.513976448683,"No waning"
"321","run6",46,1096.52355588787,"No waning"
"322","run7",46,348.637681840178,"No waning"
"323","run1",47,2477.98278198713,"No waning"
"324","run2",47,2465.26417883024,"No waning"
"325","run3",47,2444.42027609452,"No waning"
"326","run4",47,2442.48146411593,"No waning"
"327","run5",47,877.231019595226,"No waning"
"328","run6",47,1631.22738355123,"No waning"
"329","run7",47,793.077299323165,"No waning"
"330","run1",48,2861.07995724722,"No waning"
"331","run2",48,2854.13490734107,"No waning"
"332","run3",48,2846.25908661982,"No waning"
"333","run4",48,2843.4333279804,"No waning"
"334","run5",48,1747.77773946743,"No waning"
"335","run6",48,2234.47121756141,"No waning"
"336","run7",48,1717.49332882816,"No waning"
"337","run1",49,2941.5461230691,"No waning"
"338","run2",49,2924.04388350467,"No waning"
"339","run3",49,2880.62916469817,"No waning"
"340","run4",49,2876.27716105902,"No waning"
"341","run5",49,819.944670128881,"No waning"
"342","run6",49,2110.48355170013,"No waning"
"343","run7",49,681.863346069326,"No waning"
"344","run1",50,2772.41515821253,"No waning"
"345","run2",50,2756.73286491708,"No waning"
"346","run3",50,2735.91407161965,"No waning"
"347","run4",50,2733.69458468656,"No waning"
"348","run5",50,1061.49048036382,"No waning"
"349","run6",50,1997.67875628351,"No waning"
"350","run7",50,965.012878043492,"No waning"
"351","run1",51,4076.99921924667,"No waning"
"352","run2",51,4062.96685079504,"No waning"
"353","run3",51,4046.23862606057,"No waning"
"354","run4",51,4042.54173048063,"No waning"
"355","run5",51,1318.76861509698,"No waning"
"356","run6",51,2701.62156203873,"No waning"
"357","run7",51,1276.16290406769,"No waning"
"358","run1",52,2017.69991367312,"No waning"
"359","run2",52,1998.82594768994,"No waning"
"360","run3",52,1960.40714520596,"No waning"
"361","run4",52,1960.40729188322,"No waning"
"362","run5",52,627.598813002211,"No waning"
"363","run6",52,1219.74307294418,"No waning"
"364","run7",52,421.35506559867,"No waning"
"365","run1",53,2810.63536822782,"No waning"
"366","run2",53,2789.86252258621,"No waning"
"367","run3",53,2761.76886383734,"No waning"
"368","run4",53,2760.77174830426,"No waning"
"369","run5",53,824.805514990131,"No waning"
"370","run6",53,2223.77010588229,"No waning"
"371","run7",53,657.800175891695,"No waning"
"372","run1",54,2572.80752870325,"No waning"
"373","run2",54,2556.39314025567,"No waning"
"374","run3",54,2537.49463609329,"No waning"
"375","run4",54,2537.03744411215,"No waning"
"376","run5",54,751.683059986907,"No waning"
"377","run6",54,1876.85583934143,"No waning"
"378","run7",54,580.573110300427,"No waning"
"379","run1",55,2017.67162643109,"No waning"
"380","run2",55,2009.81685049714,"No waning"
"381","run3",55,1976.21230753109,"No waning"
"382","run4",55,1974.44373983669,"No waning"
"383","run5",55,809.865679137667,"No waning"
"384","run6",55,1099.49044330352,"No waning"
"385","run7",55,699.500118663342,"No waning"
"386","run1",56,2409.67261427103,"No waning"
"387","run2",56,2395.2889319802,"No waning"
"388","run3",56,2389.00469164653,"No waning"
"389","run4",56,2386.91908189241,"No waning"
"390","run5",56,637.132651938885,"No waning"
"391","run6",56,1648.49964741424,"No waning"
"392","run7",56,492.55044551176,"No waning"
"393","run1",57,2060.72951059741,"No waning"
"394","run2",57,2047.13203374402,"No waning"
"395","run3",57,2021.55378995501,"No waning"
"396","run4",57,2020.24448276982,"No waning"
"397","run5",57,470.547053546167,"No waning"
"398","run6",57,773.444894434301,"No waning"
"399","run7",57,249.50012348018,"No waning"
"400","run1",58,1940.5226140637,"No waning"
"401","run2",58,1927.36860626508,"No waning"
"402","run3",58,1911.59545584496,"No waning"
"403","run4",58,1909.92502093132,"No waning"
"404","run5",58,977.072986950993,"No waning"
"405","run6",58,1490.33821898262,"No waning"
"406","run7",58,900.155466969051,"No waning"
"407","run1",59,1460.43826367284,"No waning"
"408","run2",59,1437.11953853218,"No waning"
"409","run3",59,1363.14547294538,"No waning"
"410","run4",59,1368.52978287801,"No waning"
"411","run5",59,381.506021836025,"No waning"
"412","run6",59,763.026152140762,"No waning"
"413","run7",59,105.908917754804,"No waning"
"414","run1",60,2512.234902992,"No waning"
"415","run2",60,2504.70458806747,"No waning"
"416","run3",60,2491.61080772626,"No waning"
"417","run4",60,2490.60918893361,"No waning"
"418","run5",60,1575.43417607712,"No waning"
"419","run6",60,1847.23714506359,"No waning"
"420","run7",60,1535.28509178047,"No waning"
"421","run1",61,2064.87295107749,"No waning"
"422","run2",61,2049.88780699832,"No waning"
"423","run3",61,2020.75774558633,"No waning"
"424","run4",61,2020.42741460629,"No waning"
"425","run5",61,750.257498798293,"No waning"
"426","run6",61,1422.71060186194,"No waning"
"427","run7",61,617.042111668574,"No waning"
"428","run1",62,2528.24877552278,"No waning"
"429","run2",62,2520.87594299649,"No waning"
"430","run3",62,2517.67120198678,"No waning"
"431","run4",62,2516.51644292113,"No waning"
"432","run5",62,975.574243028506,"No waning"
"433","run6",62,1278.15120553066,"No waning"
"434","run7",62,922.361272925937,"No waning"
"435","run1",63,1367.13077340819,"No waning"
"436","run2",63,1357.74957790649,"No waning"
"437","run3",63,1328.36661959884,"No waning"
"438","run4",63,1326.20470624926,"No waning"
"439","run5",63,598.439504930575,"No waning"
"440","run6",63,816.300685046715,"No waning"
"441","run7",63,459.343329882212,"No waning"
"442","run1",64,1885.14044466754,"No waning"
"443","run2",64,1872.94387321254,"No waning"
"444","run3",64,1843.17967760255,"No waning"
"445","run4",64,1840.01718919376,"No waning"
"446","run5",64,636.94825353776,"No waning"
"447","run6",64,1316.34600924947,"No waning"
"448","run7",64,532.247881981205,"No waning"
"449","run1",65,2405.03545495304,"No waning"
"450","run2",65,2393.087212945,"No waning"
"451","run3",65,2376.54340267449,"No waning"
"452","run4",65,2375.71139211478,"No waning"
"453","run5",65,1357.31622144324,"No waning"
"454","run6",65,1929.83467847304,"No waning"
"455","run7",65,1296.76279026513,"No waning"
"456","run1",66,2132.0483224579,"No waning"
"457","run2",66,2111.91920287477,"No waning"
"458","run3",66,2062.45161642041,"No waning"
"459","run4",66,2064.38342966006,"No waning"
"460","run5",66,669.0315562118,"No waning"
"461","run6",66,1656.08909528589,"No waning"
"462","run7",66,456.920273846683,"No waning"
"463","run1",67,1707.58305914603,"No waning"
"464","run2",67,1692.94943359586,"No waning"
"465","run3",67,1666.185047057,"No waning"
"466","run4",67,1661.74301510159,"No waning"
"467","run5",67,579.146828286102,"No waning"
"468","run6",67,1179.42125412479,"No waning"
"469","run7",67,421.383416351599,"No waning"
"470","run1",68,2303.62988420848,"No waning"
"471","run2",68,2283.14703134199,"No waning"
"472","run3",68,2224.17870494836,"No waning"
"473","run4",68,2229.10231911243,"No waning"
"474","run5",68,828.30936715451,"No waning"
"475","run6",68,1283.6894075667,"No waning"
"476","run7",68,584.905077126817,"No waning"
"477","run1",69,1543.93193940108,"No waning"
"478","run2",69,1529.84256602273,"No waning"
"479","run3",69,1502.06535631812,"No waning"
"480","run4",69,1497.0821895985,"No waning"
"481","run5",69,540.561726241487,"No waning"
"482","run6",69,1082.76909352697,"No waning"
"483","run7",69,399.706561574318,"No waning"
"484","run1",70,1575.00532466289,"No waning"
"485","run2",70,1567.31427014328,"No waning"
"486","run3",70,1545.5509592715,"No waning"
"487","run4",70,1544.22794609932,"No waning"
"488","run5",70,863.581404268284,"No waning"
"489","run6",70,896.236006300323,"No waning"
"490","run7",70,777.924634636911,"No waning"
"491","run1",71,2633.48611703104,"No waning"
"492","run2",71,2621.23356514133,"No waning"
"493","run3",71,2606.7995671532,"No waning"
"494","run4",71,2601.16752544663,"No waning"
"495","run5",71,688.503372053793,"No waning"
"496","run6",71,1824.26489119977,"No waning"
"497","run7",71,623.704058282976,"No waning"
"498","run1",72,1566.65627987444,"No waning"
"499","run2",72,1560.52045260693,"No waning"
"500","run3",72,1558.9271749705,"No waning"
"501","run4",72,1556.46093824635,"No waning"
"502","run5",72,927.488104264749,"No waning"
"503","run6",72,1066.99454470984,"No waning"
"504","run7",72,894.643535126542,"No waning"
"505","run1",73,3109.4247188831,"No waning"
"506","run2",73,3101.70710936173,"No waning"
"507","run3",73,3090.7343567827,"No waning"
"508","run4",73,3090.25128302239,"No waning"
"509","run5",73,2140.16364636416,"No waning"
"510","run6",73,2104.09189978059,"No waning"
"511","run7",73,2105.91792159736,"No waning"
"512","run1",74,2364.35455117791,"No waning"
"513","run2",74,2353.29268153069,"No waning"
"514","run3",74,2368.02926033342,"No waning"
"515","run4",74,2364.96207100249,"No waning"
"516","run5",74,740.129004355309,"No waning"
"517","run6",74,1290.34386014186,"No waning"
"518","run7",74,709.970280952103,"No waning"
"519","run1",75,2238.65031050924,"No waning"
"520","run2",75,2219.67127616425,"No waning"
"521","run3",75,2201.78711562903,"No waning"
"522","run4",75,2202.38482838472,"No waning"
"523","run5",75,786.283162716175,"No waning"
"524","run6",75,1827.62972275132,"No waning"
"525","run7",75,624.426122931825,"No waning"
"526","run1",76,2909.61959373666,"No waning"
"527","run2",76,2902.02365895732,"No waning"
"528","run3",76,2874.18242886439,"No waning"
"529","run4",76,2870.99236039993,"No waning"
"530","run5",76,1630.22167514459,"No waning"
"531","run6",76,2195.26708315244,"No waning"
"532","run7",76,1565.30564215091,"No waning"
"533","run1",77,1597.7194099724,"No waning"
"534","run2",77,1582.48973796761,"No waning"
"535","run3",77,1533.42141541021,"No waning"
"536","run4",77,1535.87675746924,"No waning"
"537","run5",77,674.680341055151,"No waning"
"538","run6",77,1135.65793134542,"No waning"
"539","run7",77,510.590499141414,"No waning"
"540","run1",78,2085.12170184606,"No waning"
"541","run2",78,2063.29579286093,"No waning"
"542","run3",78,2029.4914781618,"No waning"
"543","run4",78,2030.29749693414,"No waning"
"544","run5",78,615.947847991886,"No waning"
"545","run6",78,1534.02490826025,"No waning"
"546","run7",78,386.832975067185,"No waning"
"547","run1",79,1503.55260976732,"No waning"
"548","run2",79,1495.5027180757,"No waning"
"549","run3",79,1475.64398279294,"No waning"
"550","run4",79,1472.47997959644,"No waning"
"551","run5",79,705.038204749954,"No waning"
"552","run6",79,989.602947769447,"No waning"
"553","run7",79,613.182535612823,"No waning"
"554","run1",80,2703.10306024869,"No waning"
"555","run2",80,2693.77331595438,"No waning"
"556","run3",80,2684.80822854237,"No waning"
"557","run4",80,2683.86188864348,"No waning"
"558","run5",80,1452.64013420743,"No waning"
"559","run6",80,1938.20792020986,"No waning"
"560","run7",80,1412.3171614833,"No waning"
"561","run1",81,1950.68466011941,"No waning"
"562","run2",81,1938.65388152302,"No waning"
"563","run3",81,1925.88407791392,"No waning"
"564","run4",81,1922.50354647883,"No waning"
"565","run5",81,842.637804770381,"No waning"
"566","run6",81,1447.08444840581,"No waning"
"567","run7",81,773.10306646338,"No waning"
"568","run1",82,3089.54489421394,"No waning"
"569","run2",82,3074.82348950014,"No waning"
"570","run3",82,3039.10162629426,"No waning"
"571","run4",82,3031.15986285525,"No waning"
"572","run5",82,1049.97047629126,"No waning"
"573","run6",82,2198.66018705244,"No waning"
"574","run7",82,965.131319481503,"No waning"
"575","run1",83,3114.46878880787,"No waning"
"576","run2",83,3097.82872203837,"No waning"
"577","run3",83,3077.76150540269,"No waning"
"578","run4",83,3076.46311247957,"No waning"
"579","run5",83,711.517595033155,"No waning"
"580","run6",83,1885.09807964354,"No waning"
"581","run7",83,535.93625242986,"No waning"
"582","run1",84,2849.40328407327,"No waning"
"583","run2",84,2847.72157155038,"No waning"
"584","run3",84,2832.61599899168,"No waning"
"585","run4",84,2829.57926957491,"No waning"
"586","run5",84,1832.47719117289,"No waning"
"587","run6",84,1355.38361797884,"No waning"
"588","run7",84,1793.67020792571,"No waning"
"589","run1",85,2140.46013643679,"No waning"
"590","run2",85,2134.24378984627,"No waning"
"591","run3",85,2128.18693775121,"No waning"
"592","run4",85,2127.62032916268,"No waning"
"593","run5",85,1457.73081322384,"No waning"
"594","run6",85,1442.02083649313,"No waning"
"595","run7",85,1435.19011880321,"No waning"
"596","run1",86,2754.93227702573,"No waning"
"597","run2",86,2741.69109074032,"No waning"
"598","run3",86,2742.97105859425,"No waning"
"599","run4",86,2741.85251080864,"No waning"
"600","run5",86,880.055435266444,"No waning"
"601","run6",86,1840.85893105322,"No waning"
"602","run7",86,791.953217235158,"No waning"
"603","run1",87,2120.23009821579,"No waning"
"604","run2",87,2105.91233349661,"No waning"
"605","run3",87,2082.12261122492,"No waning"
"606","run4",87,2083.52838040234,"No waning"
"607","run5",87,398.756995616922,"No waning"
"608","run6",87,978.391887691669,"No waning"
"609","run7",87,149.433534703746,"No waning"
"610","run1",88,2159.66802121663,"No waning"
"611","run2",88,2151.08534665791,"No waning"
"612","run3",88,2126.26968197402,"No waning"
"613","run4",88,2123.27488669366,"No waning"
"614","run5",88,1140.56706601715,"No waning"
"615","run6",88,1403.20304277676,"No waning"
"616","run7",88,1070.94842445778,"No waning"
"617","run1",89,2269.16225889301,"No waning"
"618","run2",89,2252.05801244204,"No waning"
"619","run3",89,2200.44317109916,"No waning"
"620","run4",89,2200.26453036932,"No waning"
"621","run5",89,475.166682925404,"No waning"
"622","run6",89,1125.45621056467,"No waning"
"623","run7",89,218.380276332432,"No waning"
"624","run1",90,1629.6635727695,"No waning"
"625","run2",90,1614.49471578618,"No waning"
"626","run3",90,1568.92828151062,"No waning"
"627","run4",90,1571.75336306389,"No waning"
"628","run5",90,475.713964287951,"No waning"
"629","run6",90,751.454393219011,"No waning"
"630","run7",90,223.176828611496,"No waning"
"631","run1",91,1828.90102160023,"No waning"
"632","run2",91,1820.2138779306,"No waning"
"633","run3",91,1787.29252991934,"No waning"
"634","run4",91,1786.54871045232,"No waning"
"635","run5",91,958.826904812408,"No waning"
"636","run6",91,1268.76629363531,"No waning"
"637","run7",91,868.436316428197,"No waning"
"638","run1",92,1911.6552120504,"No waning"
"639","run2",92,1893.24072401711,"No waning"
"640","run3",92,1844.3246690074,"No waning"
"641","run4",92,1845.84009892085,"No waning"
