"","scenario_run","run","population","total"
"1","run1",1,"(C) prisoners",11.7578806775109
"2","run1",2,"(C) prisoners",9.58992748929037
"3","run1",3,"(C) prisoners",9.88812717603466
"4","run1",4,"(C) prisoners",11.35298228397
"5","run1",5,"(C) prisoners",12.799432752378
"6","run1",6,"(C) prisoners",7.88976638770491
"7","run1",7,"(C) prisoners",9.99077834897547
"8","run1",8,"(C) prisoners",10.4264806375724
"9","run1",9,"(C) prisoners",12.9624485230862
"10","run1",10,"(C) prisoners",12.7230484323961
"11","run1",11,"(C) prisoners",11.0449719708482
"12","run1",12,"(C) prisoners",10.8812333361069
"13","run1",13,"(C) prisoners",9.71290266188779
"14","run1",14,"(C) prisoners",11.9565748609302
"15","run1",15,"(C) prisoners",14.7125317710823
"16","run1",16,"(C) prisoners",12.1590939892832
"17","run1",17,"(C) prisoners",6.69209870840826
"18","run1",18,"(C) prisoners",15.0684969497655
"19","run1",19,"(C) prisoners",8.7682670448442
"20","run1",20,"(C) prisoners",7.87412707694746
"21","run1",21,"(C) prisoners",12.7394552879153
"22","run1",22,"(C) prisoners",8.18647299910743
"23","run1",23,"(C) prisoners",12.8045918676134
"24","run1",24,"(C) prisoners",8.81265202240226
"25","run1",25,"(C) prisoners",12.2159114971238
"26","run1",26,"(C) prisoners",11.4849930900397
"27","run1",27,"(C) prisoners",16.9140642214428
"28","run1",28,"(C) prisoners",8.72837695099942
"29","run1",29,"(C) prisoners",9.8968182552878
"30","run1",30,"(C) prisoners",11.73991799682
"31","run1",31,"(C) prisoners",10.8315384569056
"32","run1",32,"(C) prisoners",11.4393304953648
"33","run1",33,"(C) prisoners",14.1128480039518
"34","run1",34,"(C) prisoners",11.5078238704409
"35","run1",35,"(C) prisoners",10.6046495792731
"36","run1",36,"(C) prisoners",11.835517032957
"37","run1",37,"(C) prisoners",11.91392872624
"38","run1",38,"(C) prisoners",11.5873311944324
"39","run1",39,"(C) prisoners",14.5939773816351
"40","run1",40,"(C) prisoners",8.05094184831309
"41","run1",41,"(C) prisoners",13.6441395692542
"42","run1",42,"(C) prisoners",8.27624273350801
"43","run1",43,"(C) prisoners",9.31187768543231
"44","run1",44,"(C) prisoners",12.5342097559561
"45","run1",45,"(C) prisoners",10.2787395465828
"46","run1",46,"(C) prisoners",9.35155234348849
"47","run1",47,"(C) prisoners",8.30956583421748
"48","run1",48,"(C) prisoners",11.0189506623444
"49","run1",49,"(C) prisoners",12.9650971411385
"50","run1",50,"(C) prisoners",10.0267102500708
"51","run1",51,"(C) prisoners",10.3957449485663
"52","run1",52,"(C) prisoners",9.08908858920915
"53","run1",53,"(C) prisoners",10.9941729644611
"54","run1",54,"(C) prisoners",11.1914418875017
"55","run1",55,"(C) prisoners",15.7894527940646
"56","run1",56,"(C) prisoners",8.50671139935784
"57","run1",57,"(C) prisoners",11.0469565727369
"58","run1",58,"(C) prisoners",11.0803882000659
"59","run1",59,"(C) prisoners",9.70443559075498
"60","run1",60,"(C) prisoners",8.89742137165131
"61","run1",61,"(C) prisoners",15.3956094501542
"62","run1",62,"(C) prisoners",9.1061476170066
"63","run1",63,"(C) prisoners",11.5299607409418
"64","run1",64,"(C) prisoners",9.87525954010056
"65","run1",65,"(C) prisoners",13.5728141791702
"66","run1",66,"(C) prisoners",12.1408557754931
"67","run1",67,"(C) prisoners",13.6363882196974
"68","run1",68,"(C) prisoners",10.1230722377378
"69","run1",69,"(C) prisoners",9.88853499931941
"70","run1",70,"(C) prisoners",9.69392901927935
"71","run1",71,"(C) prisoners",11.9923752433878
"72","run1",72,"(C) prisoners",10.1951973709018
"73","run1",73,"(C) prisoners",8.50570102987879
"74","run1",74,"(C) prisoners",12.5427835031566
"75","run1",75,"(C) prisoners",12.266184178562
"76","run1",76,"(C) prisoners",12.3236470039219
"77","run1",77,"(C) prisoners",9.86462847638952
"78","run1",78,"(C) prisoners",11.1887791780279
"79","run1",79,"(C) prisoners",12.315222053181
"80","run1",80,"(C) prisoners",10.387179396053
"81","run1",81,"(C) prisoners",8.15147682956926
"82","run1",82,"(C) prisoners",7.81667297328883
"83","run1",83,"(C) prisoners",7.35549994994418
"84","run1",84,"(C) prisoners",10.3496219073777
"85","run1",85,"(C) prisoners",9.03350671864157
"86","run1",86,"(C) prisoners",10.4645644218604
"87","run1",87,"(C) prisoners",8.5268465790545
"88","run1",88,"(C) prisoners",12.2143132998264
"89","run1",89,"(C) prisoners",10.7081108223127
"90","run1",90,"(C) prisoners",11.6329708162215
"91","run1",91,"(C) prisoners",8.64638363214229
"92","run1",92,"(C) prisoners",9.48638302283662
"93","run1",93,"(C) prisoners",9.57867078886616
"94","run1",94,"(C) prisoners",10.0139410913819
"95","run1",95,"(C) prisoners",11.8191920585318
"96","run1",96,"(C) prisoners",7.27008244293614
"97","run1",97,"(C) prisoners",12.3742283747021
"98","run1",98,"(C) prisoners",11.3697915971074
"99","run1",99,"(C) prisoners",11.5762292876661
"100","run1",100,"(C) prisoners",14.1817181945679
"101","run2",1,"(C) prisoners",11.758401425863
"102","run2",2,"(C) prisoners",9.58882724947197
"103","run2",3,"(C) prisoners",9.88616988391199
"104","run2",4,"(C) prisoners",11.3525546904471
"105","run2",5,"(C) prisoners",12.7974937878413
"106","run2",6,"(C) prisoners",7.89972410099221
"107","run2",7,"(C) prisoners",9.99082913758588
"108","run2",8,"(C) prisoners",10.4266594154261
"109","run2",9,"(C) prisoners",12.9596580858697
"110","run2",10,"(C) prisoners",12.7203363943378
"111","run2",11,"(C) prisoners",11.0441154062938
"112","run2",12,"(C) prisoners",10.8811640522985
"113","run2",13,"(C) prisoners",9.71286769917782
"114","run2",14,"(C) prisoners",11.9563303205952
"115","run2",15,"(C) prisoners",14.7120722026764
"116","run2",16,"(C) prisoners",12.1641521943889
"117","run2",17,"(C) prisoners",6.71094872446531
"118","run2",18,"(C) prisoners",15.0675679021509
"119","run2",19,"(C) prisoners",8.76981754056613
"120","run2",20,"(C) prisoners",7.87372009392804
"121","run2",21,"(C) prisoners",12.7397984008483
"122","run2",22,"(C) prisoners",8.18698745374512
"123","run2",23,"(C) prisoners",12.8055573765265
"124","run2",24,"(C) prisoners",8.81330228186034
