"","scenario_run","run","total"
"1","run1",1,7.541369962274
"2","run1",2,7.25239567363567
"3","run1",3,8.48721820373593
"4","run1",4,7.92172050332979
"5","run1",5,9.45366763446979
"6","run1",6,7.45440242633916
"7","run1",7,8.45643832240831
"8","run1",8,7.53085424254782
"9","run1",9,6.9620007907115
"10","run1",10,6.55428556505851
"11","run1",11,9.20338456582619
"12","run1",12,7.76811639746561
"13","run1",13,7.98179022713617
"14","run1",14,8.99179867081191
"15","run1",15,6.48584221631534
"16","run1",16,7.69564068009183
"17","run1",17,7.67096767534499
"18","run1",18,8.08648170933503
"19","run1",19,7.16600909787275
"20","run1",20,8.76634428880159
"21","run1",21,7.10111484998544
"22","run1",22,8.66035394416275
"23","run1",23,8.79686642819815
"24","run1",24,9.34636241741786
"25","run1",25,8.25646498349045
"26","run1",26,8.55996948115429
"27","run1",27,7.12015508049018
"28","run1",28,9.2965596893906
"29","run1",29,7.70220333915699
"30","run1",30,9.10381854144772
"31","run1",31,9.69279246346635
"32","run1",32,6.49736987336587
"33","run1",33,9.48503755640835
"34","run1",34,9.61737128548183
"35","run1",35,8.99662972658129
"36","run1",36,7.87672635190938
"37","run1",37,7.88548374898849
"38","run1",38,6.16248299752548
"39","run1",39,8.65012597765439
"40","run1",40,8.45634944867675
"41","run1",41,7.72370799394405
"42","run1",42,7.26925905806587
"43","run1",43,8.86622608950653
"44","run1",44,10.1286258929976
"45","run1",45,8.73270257711666
"46","run1",46,6.91216183810774
"47","run1",47,7.30253306209856
"48","run1",48,7.09292844513067
"49","run1",49,8.9825447496398
"50","run1",50,7.64274814388487
"51","run1",51,6.06759091793716
"52","run1",52,6.91577695727379
"53","run1",53,8.24956342444903
"54","run1",54,8.93281189150679
"55","run1",55,8.51653803971263
"56","run1",56,6.95823072318361
"57","run1",57,7.3153194463708
"58","run1",58,9.66168671455171
"59","run1",59,8.27539604471678
"60","run1",60,7.99030683783503
"61","run1",61,9.64236194217029
"62","run1",62,8.02775348869407
"63","run1",63,7.66691541154988
"64","run1",64,9.59365975990993
"65","run1",65,8.75638440568536
"66","run1",66,7.45617526666886
"67","run1",67,9.57056074488976
"68","run1",68,8.17888363833803
"69","run1",69,7.97405269383896
"70","run1",70,8.13353756081449
"71","run1",71,9.24737392490912
"72","run1",72,8.70153435787525
"73","run1",73,6.64880037196037
"74","run1",74,6.32087600613592
"75","run1",75,7.17923612628404
"76","run1",76,9.10603933005815
"77","run1",77,10.7254100116686
"78","run1",78,8.64044638075813
"79","run1",79,9.19652249843083
"80","run1",80,7.83116519714091
"81","run1",81,9.14083723069982
"82","run1",82,8.40561930906289
"83","run1",83,7.40599976519347
"84","run1",84,6.80966483244297
"85","run1",85,7.63568435684777
"86","run1",86,8.77145205069648
"87","run1",87,7.77477199770158
"88","run1",88,8.92739470684836
"89","run1",89,7.82166725835865
"90","run1",90,7.27049459944691
"91","run1",91,8.22511368193958
"92","run1",92,7.59215701988756
"93","run1",93,6.82022927333655
"94","run1",94,9.16743264910595
"95","run1",95,7.54660794235796
"96","run1",96,7.41751490573931
"97","run1",97,7.67418944910929
"98","run1",98,7.44800341096852
"99","run1",99,7.35798468982768
"100","run1",100,7.52784994157898
"101","run2",1,7.41219376629085
