"","scenario_run","run","total","wane"
"118","run6",17,5279.64165007833,"Waning"
"119","run7",17,4875.11445752233,"Waning"
"120","run1",18,5450.154068374,"Waning"
"121","run2",18,5442.55595700823,"Waning"
"122","run3",18,5415.09612107589,"Waning"
"123","run4",18,5418.15050130101,"Waning"
"124","run5",18,4274.24373646858,"Waning"
"125","run6",18,4607.24408564466,"Waning"
"126","run7",18,4221.42665999393,"Waning"
"127","run1",19,5444.35423230912,"Waning"
"128","run2",19,5435.81298546056,"Waning"
"129","run3",19,5400.84742771838,"Waning"
"130","run4",19,5404.7795390602,"Waning"
"131","run5",19,4205.26167562617,"Waning"
"132","run6",19,4589.33210337566,"Waning"
"133","run7",19,4142.88176251654,"Waning"
"134","run1",20,5510.11407452347,"Waning"
"135","run2",20,5505.47205296438,"Waning"
"136","run3",20,5488.57051628512,"Waning"
"137","run4",20,5489.96485329104,"Waning"
"138","run5",20,4520.66798138544,"Waning"
"139","run6",20,4709.67238035216,"Waning"
"140","run7",20,4486.983183495,"Waning"
"141","run1",21,6491.40876468207,"Waning"
"142","run2",21,6486.65468198019,"Waning"
"143","run3",21,6468.63760418781,"Waning"
"144","run4",21,6470.2771998861,"Waning"
"145","run5",21,4986.99121989012,"Waning"
"146","run6",21,5690.41563032434,"Waning"
"147","run7",21,4953.16249373398,"Waning"
"148","run1",22,5817.9929886216,"Waning"
"149","run2",22,5809.77450045772,"Waning"
"150","run3",22,5776.41184961809,"Waning"
"151","run4",22,5780.1343432424,"Waning"
"152","run5",22,3949.20263126666,"Waning"
"153","run6",22,4663.77866567538,"Waning"
"154","run7",22,3888.1882566761,"Waning"
"155","run1",23,6254.41741210532,"Waning"
"156","run2",23,6249.13983747428,"Waning"
"157","run3",23,6229.048690131,"Waning"
"158","run4",23,6230.60040055295,"Waning"
"159","run5",23,4768.49300822151,"Waning"
"160","run6",23,5495.7108262112,"Waning"
"161","run7",23,4731.28334276131,"Waning"
"162","run1",24,6536.27588599394,"Waning"
"163","run2",24,6531.47688526924,"Waning"
"164","run3",24,6512.62558765549,"Waning"
"165","run4",24,6514.47249988565,"Waning"
"166","run5",24,4992.23242304293,"Waning"
"167","run6",24,5651.68304347004,"Waning"
"168","run7",24,4956.92979024601,"Waning"
"169","run1",25,5276.85557125579,"Waning"
"170","run2",25,5272.37420362145,"Waning"
"171","run3",25,5254.13356515901,"Waning"
"172","run4",25,5255.82667617787,"Waning"
"173","run5",25,4703.02442437898,"Waning"
"174","run6",25,4772.05825257601,"Waning"
"175","run7",25,4667.19596831543,"Waning"
"176","run1",26,5066.48130221438,"Waning"
"177","run2",26,5061.85357085594,"Waning"
"178","run3",26,5044.35858260223,"Waning"
"179","run4",26,5045.64129302241,"Waning"
"180","run5",26,4045.6328779719,"Waning"
"181","run6",26,4381.43271254806,"Waning"
"182","run7",26,4012.65323064193,"Waning"
"183","run1",27,5017.41456260297,"Waning"
"184","run2",27,5010.5262608925,"Waning"
"185","run3",27,4981.25428415828,"Waning"
"186","run4",27,4983.40244986741,"Waning"
"187","run5",27,3756.94138679617,"Waning"
"188","run6",27,4081.41185302786,"Waning"
"189","run7",27,3704.30638428669,"Waning"
"190","run1",28,5437.31151150037,"Waning"
"191","run2",28,5429.62213983615,"Waning"
"192","run3",28,5399.29391571498,"Waning"
"193","run4",28,5402.24880773178,"Waning"
"194","run5",28,3635.59440730723,"Waning"
"195","run6",28,4365.68175481954,"Waning"
"196","run7",28,3577.73245544642,"Waning"
"197","run1",29,5184.71283246387,"Waning"
"198","run2",29,5183.17887618341,"Waning"
"199","run3",29,5176.77930929705,"Waning"
"200","run4",29,5176.86748805431,"Waning"
"201","run5",29,4605.98524450047,"Waning"
"202","run6",29,4643.71426654098,"Waning"
"203","run7",29,4590.24244385476,"Waning"
"204","run1",30,5898.99435175904,"Waning"
"205","run2",30,5891.46154984408,"Waning"
"206","run3",30,5862.49813105242,"Waning"
"207","run4",30,5864.18471117767,"Waning"
"208","run5",30,3517.00123272842,"Waning"
"209","run6",30,4716.82126806012,"Waning"
"210","run7",30,3462.27339515514,"Waning"
"211","run1",31,4781.58414629031,"Waning"
"212","run2",31,4776.89399315221,"Waning"
"213","run3",31,4760.26075710808,"Waning"
"214","run4",31,4762.01103643622,"Waning"
"215","run5",31,4244.59313210316,"Waning"
"216","run6",31,4294.36050856398,"Waning"
"217","run7",31,4212.75012241338,"Waning"
"218","run1",32,5382.98360132043,"Waning"
"219","run2",32,5375.99960113993,"Waning"
"220","run3",32,5349.82025941415,"Waning"
"221","run4",32,5352.95242238225,"Waning"
"222","run5",32,4291.78428050708,"Waning"
"223","run6",32,4532.56886990256,"Waning"
"224","run7",32,4242.44104126508,"Waning"
"225","run1",33,5727.9779912122,"Waning"
"226","run2",33,5724.69397245136,"Waning"
"227","run3",33,5710.83284859076,"Waning"
"228","run4",33,5711.57840820579,"Waning"
"229","run5",33,4746.8998751386,"Waning"
"230","run6",33,4860.32560159272,"Waning"
"231","run7",33,4718.28690157308,"Waning"
"232","run1",34,4955.41371978996,"Waning"
"233","run2",34,4948.76405829434,"Waning"
"234","run3",34,4921.63361453012,"Waning"
"235","run4",34,4924.59799906833,"Waning"
"236","run5",34,4132.27130142901,"Waning"
"237","run6",34,4247.49891622933,"Waning"
"238","run7",34,4083.37091222212,"Waning"
"239","run1",35,5733.50019214601,"Waning"
"240","run2",35,5726.26418709876,"Waning"
"241","run3",35,5699.23157334356,"Waning"
"242","run4",35,5701.96972187648,"Waning"
"243","run5",35,4223.17643156971,"Waning"
"244","run6",35,4755.75777656004,"Waning"
"245","run7",35,4170.92777811984,"Waning"
"246","run1",36,6392.50275038594,"Waning"
"247","run2",36,6388.70185289956,"Waning"
"248","run3",36,6375.33205365388,"Waning"
"249","run4",36,6376.67137023659,"Waning"
"250","run5",36,5343.37605989559,"Waning"
"251","run6",36,5716.09254911137,"Waning"
"252","run7",36,5316.78909213001,"Waning"
"253","run1",37,6079.0984675085,"Waning"
"254","run2",37,6075.57727330191,"Waning"
"255","run3",37,6063.98298719134,"Waning"
"256","run4",37,6065.25483950567,"Waning"
"257","run5",37,5293.41091656835,"Waning"
"258","run6",37,5503.61349978048,"Waning"
"259","run7",37,5270.1622446947,"Waning"
"260","run1",38,5475.63081414992,"Waning"
"261","run2",38,5471.44128753011,"Waning"
"262","run3",38,5456.09656659952,"Waning"
"263","run4",38,5457.86345997953,"Waning"
"264","run5",38,4653.69025205469,"Waning"
"265","run6",38,4711.41510265068,"Waning"
"266","run7",38,4622.86450376216,"Waning"
"267","run1",39,5237.96828151188,"Waning"
"268","run2",39,5230.60576049882,"Waning"
"269","run3",39,5200.5967745264,"Waning"
"270","run4",39,5203.61096683579,"Waning"
"271","run5",39,4159.46981083681,"Waning"
"272","run6",39,4474.19711644253,"Waning"
"273","run7",39,4107.2274300594,"Waning"
"274","run1",40,6407.82300057557,"Waning"
"275","run2",40,6403.68149500676,"Waning"
"276","run3",40,6386.99685800952,"Waning"
"277","run4",40,6387.24684982389,"Waning"
"278","run5",40,4137.36050980107,"Waning"
"279","run6",40,5216.52442945248,"Waning"
"280","run7",40,4104.33100507621,"Waning"
"281","run1",41,5434.36994760372,"Waning"
"282","run2",41,5430.62911931869,"Waning"
"283","run3",41,5413.97869723892,"Waning"
"284","run4",41,5415.83277588405,"Waning"
"285","run5",41,4576.4891965954,"Waning"
"286","run6",41,4664.45057081847,"Waning"
"287","run7",41,4544.70200836473,"Waning"
"288","run1",42,5221.05731226983,"Waning"
"289","run2",42,5218.09568579845,"Waning"
"290","run3",42,5206.24722198308,"Waning"
"291","run4",42,5207.18998785943,"Waning"
"292","run5",42,4740.06832359155,"Waning"
"293","run6",42,4802.9517570511,"Waning"
"294","run7",42,4715.18489297251,"Waning"
"295","run1",43,5839.99974025264,"Waning"
"296","run2",43,5833.03787132722,"Waning"
"297","run3",43,5806.92971689862,"Waning"
"298","run4",43,5809.73278039478,"Waning"
"299","run5",43,4415.37647570132,"Waning"
"300","run6",43,4985.32874662455,"Waning"
"301","run7",43,4365.52933978204,"Waning"
"302","run1",44,5783.538340215,"Waning"
"303","run2",44,5775.47110475079,"Waning"
"304","run3",44,5748.11732627184,"Waning"
"305","run4",44,5751.29603939863,"Waning"
"306","run5",44,4501.22500638215,"Waning"
"307","run6",44,5074.72334109983,"Waning"
"308","run7",44,4448.30434696393,"Waning"
"309","run1",45,5756.97274055891,"Waning"
"310","run2",45,5751.06652418757,"Waning"
"311","run3",45,5729.24281457887,"Waning"
"312","run4",45,5731.5435061286,"Waning"
"313","run5",45,4597.96916924498,"Waning"
"314","run6",45,4912.26244970389,"Waning"
"315","run7",45,4556.49526447747,"Waning"
"316","run1",46,6876.14521780263,"Waning"
"317","run2",46,6873.00027933592,"Waning"
"318","run3",46,6862.43659231047,"Waning"
"319","run4",46,6863.59629347984,"Waning"
"320","run5",46,5693.46630504209,"Waning"
"321","run6",46,6062.78093353374,"Waning"
"322","run7",46,5671.37459188873,"Waning"
"323","run1",47,6270.59217864678,"Waning"
"324","run2",47,6265.06202150424,"Waning"
"325","run3",47,6245.09635353188,"Waning"
"326","run4",47,6247.09442489052,"Waning"
"327","run5",47,4697.71449807381,"Waning"
"328","run6",47,5386.07374590208,"Waning"
"329","run7",47,4657.43849516058,"Waning"
"330","run1",48,4678.12919412413,"Waning"
"331","run2",48,4673.28969227995,"Waning"
"332","run3",48,4656.92698334629,"Waning"
"333","run4",48,4657.96701281243,"Waning"
"334","run5",48,3891.89417703719,"Waning"
"335","run6",48,4077.71185010354,"Waning"
"336","run7",48,3859.51675657808,"Waning"
"337","run1",49,4709.7546710722,"Waning"
"338","run2",49,4705.41196260835,"Waning"
"339","run3",49,4689.59258869787,"Waning"
"340","run4",49,4690.22556704975,"Waning"
"341","run5",49,4041.49557957349,"Waning"
"342","run6",49,4093.68627592678,"Waning"
"343","run7",49,4010.07202081493,"Waning"
"344","run1",50,4656.55501971451,"Waning"
"345","run2",50,4650.27217924197,"Waning"
"346","run3",50,4626.84703410509,"Waning"
"347","run4",50,4628.95301393268,"Waning"
"348","run5",50,3555.50867956266,"Waning"
"349","run6",50,3617.12146100457,"Waning"
"350","run7",50,3509.03119427096,"Waning"
"351","run1",51,5462.42874981584,"Waning"
"352","run2",51,5452.79085904694,"Waning"
"353","run3",51,5416.77390340975,"Waning"
"354","run4",51,5421.47774904222,"Waning"
"355","run5",51,4232.91114783102,"Waning"
"356","run6",51,4483.91758221579,"Waning"
"357","run7",51,4166.60143842967,"Waning"
"358","run1",52,4814.35800216215,"Waning"
"359","run2",52,4802.9581789557,"Waning"
"360","run3",52,4760.97317452286,"Waning"
"361","run4",52,4765.10611441825,"Waning"
"362","run5",52,3305.66779762592,"Waning"
"363","run6",52,3796.29229537543,"Waning"
"364","run7",52,3230.28130799223,"Waning"
"365","run1",53,4846.32448476237,"Waning"
"366","run2",53,4839.50085330192,"Waning"
"367","run3",53,4806.72060270278,"Waning"
"368","run4",53,4809.10763504033,"Waning"
"369","run5",53,3197.7200613669,"Waning"
"370","run6",53,3749.5210194059,"Waning"
"371","run7",53,3141.80036963271,"Waning"
"372","run1",54,5868.00486911008,"Waning"
"373","run2",54,5855.64269583343,"Waning"
"374","run3",54,5811.21830352961,"Waning"
"375","run4",54,5817.26697838612,"Waning"
"376","run5",54,4182.59084521026,"Waning"
"377","run6",54,4980.78269944712,"Waning"
"378","run7",54,4097.67944284779,"Waning"
"379","run1",55,4799.87921726676,"Waning"
"380","run2",55,4796.09546116063,"Waning"
"381","run3",55,4781.97054307325,"Waning"
"382","run4",55,4782.81939401077,"Waning"
"383","run5",55,3954.07740008308,"Waning"
"384","run6",55,4075.19368040095,"Waning"
"385","run7",55,3925.53227039608,"Waning"
"386","run1",56,6109.08216033011,"Waning"
"387","run2",56,6106.50987094163,"Waning"
"388","run3",56,6096.48050854747,"Waning"
"389","run4",56,6097.25818549567,"Waning"
"390","run5",56,5308.83429155807,"Waning"
"391","run6",56,5336.16002360243,"Waning"
"392","run7",56,5284.07737887701,"Waning"
"393","run1",57,6120.64335472287,"Waning"
"394","run2",57,6118.16307030387,"Waning"
"395","run3",57,6109.8390274761,"Waning"
"396","run4",57,6110.33410318638,"Waning"
"397","run5",57,5311.91354453027,"Waning"
"398","run6",57,5517.03534832621,"Waning"
"399","run7",57,5294.14428860467,"Waning"
"400","run1",58,7061.28575848368,"Waning"
"401","run2",58,7056.35511163822,"Waning"
"402","run3",58,7038.16850387908,"Waning"
"403","run4",58,7039.77719383901,"Waning"
"404","run5",58,4999.14423858852,"Waning"
"405","run6",58,5930.64502304523,"Waning"
"406","run7",58,4961.77001463283,"Waning"
"407","run1",59,6437.06349943007,"Waning"
"408","run2",59,6434.3601646926,"Waning"
"409","run3",59,6425.68756065529,"Waning"
"410","run4",59,6426.29201756852,"Waning"
"411","run5",59,5439.839852905,"Waning"
"412","run6",59,5728.73052442377,"Waning"
"413","run7",59,5421.1825607774,"Waning"
"414","run1",60,4650.36091207951,"Waning"
"415","run2",60,4645.83985337256,"Waning"
"416","run3",60,4628.96768746655,"Waning"
"417","run4",60,4630.24297604439,"Waning"
"418","run5",60,3885.21043851132,"Waning"
"419","run6",60,3874.80420862192,"Waning"
"420","run7",60,3851.04084246501,"Waning"
"421","run1",61,4964.00361149776,"Waning"
"422","run2",61,4956.81665083014,"Waning"
"423","run3",61,4925.96341749035,"Waning"
"424","run4",61,4929.28381701593,"Waning"
"425","run5",61,3550.45376421171,"Waning"
"426","run6",61,3800.54103548191,"Waning"
"427","run7",61,3494.48876600116,"Waning"
"428","run1",62,4184.535700332,"Waning"
"429","run2",62,4177.61049394458,"Waning"
"430","run3",62,4152.54780043343,"Waning"
"431","run4",62,4154.3496867153,"Waning"
"432","run5",62,3720.82021751939,"Waning"
"433","run6",62,3740.81721474387,"Waning"
"434","run7",62,3672.98398390939,"Waning"
"435","run1",63,4666.86572415008,"Waning"
"436","run2",63,4664.13248776014,"Waning"
"437","run3",63,4654.25627588724,"Waning"
"438","run4",63,4654.57677754898,"Waning"
"439","run5",63,4250.61060250298,"Waning"
"440","run6",63,4269.49439956497,"Waning"
"441","run7",63,4224.8929623226,"Waning"
"442","run1",64,6075.66646217668,"Waning"
"443","run2",64,6070.77202098469,"Waning"
"444","run3",64,6050.76923685512,"Waning"
"445","run4",64,6053.02776191659,"Waning"
"446","run5",64,5075.00972568961,"Waning"
"447","run6",64,5226.39248926495,"Waning"
"448","run7",64,5037.27257947604,"Waning"
"449","run1",65,5585.25644397168,"Waning"
"450","run2",65,5583.27129944336,"Waning"
"451","run3",65,5575.8961733084,"Waning"
"452","run4",65,5576.61819304627,"Waning"
"453","run5",65,5112.61559864853,"Waning"
"454","run6",65,5168.62176435269,"Waning"
"455","run7",65,5095.7542813886,"Waning"
"456","run1",66,7053.70875074515,"Waning"
"457","run2",66,7049.00940656658,"Waning"
"458","run3",66,7033.9306714672,"Waning"
"459","run4",66,7035.89137577951,"Waning"
"460","run5",66,5876.12745729181,"Waning"
"461","run6",66,6317.34061450665,"Waning"
"462","run7",66,5845.49283973247,"Waning"
"463","run1",67,5999.50245352445,"Waning"
"464","run2",67,5992.37545717071,"Waning"
"465","run3",67,5964.79409741628,"Waning"
"466","run4",67,5967.63703310819,"Waning"
"467","run5",67,4397.82859447437,"Waning"
"468","run6",67,5032.5384644873,"Waning"
"469","run7",67,4347.73055619482,"Waning"
"470","run1",68,5213.38571846897,"Waning"
"471","run2",68,5206.65218368877,"Waning"
"472","run3",68,5181.11944995166,"Waning"
"473","run4",68,5183.54341411726,"Waning"
"474","run5",68,4314.25018749641,"Waning"
"475","run6",68,4486.92751034888,"Waning"
"476","run7",68,4267.29721578051,"Waning"
"477","run1",69,4861.77489909969,"Waning"
"478","run2",69,4855.94108949828,"Waning"
"479","run3",69,4829.57305713491,"Waning"
"480","run4",69,4830.89037429186,"Waning"
"481","run5",69,3334.24950061668,"Waning"
"482","run6",69,3823.93583588664,"Waning"
"483","run7",69,3287.30007358749,"Waning"
"484","run1",70,6282.38270759911,"Waning"
"485","run2",70,6277.46128192164,"Waning"
"486","run3",70,6256.41059227234,"Waning"
"487","run4",70,6258.13761122351,"Waning"
"488","run5",70,4232.57895265925,"Waning"
"489","run6",70,5134.02004719219,"Waning"
"490","run7",70,4191.83934620313,"Waning"
"491","run1",71,5054.2532977211,"Waning"
"492","run2",71,5049.56388897421,"Waning"
"493","run3",71,5032.56599951341,"Waning"
"494","run4",71,5033.74397174133,"Waning"
"495","run5",71,4103.10055451533,"Waning"
"496","run6",71,4208.63120851949,"Waning"
"497","run7",71,4068.18768343525,"Waning"
"498","run1",72,6620.08139186109,"Waning"
"499","run2",72,6617.58372573557,"Waning"
"500","run3",72,6609.64554086928,"Waning"
"501","run4",72,6610.36732482714,"Waning"
"502","run5",72,5764.66119782046,"Waning"
"503","run6",72,6053.55509341125,"Waning"
"504","run7",72,5747.93422125768,"Waning"
"505","run1",73,5594.48891478801,"Waning"
"506","run2",73,5588.91956878123,"Waning"
"507","run3",73,5568.72637415789,"Waning"
"508","run4",73,5570.70196417662,"Waning"
"509","run5",73,4645.94789388674,"Waning"
"510","run6",73,4939.1705367159,"Waning"
"511","run7",73,4607.64788987887,"Waning"
"512","run1",74,5595.49801825342,"Waning"
"513","run2",74,5590.75991950722,"Waning"
"514","run3",74,5573.71919196549,"Waning"
"515","run4",74,5575.12125092575,"Waning"
"516","run5",74,4745.40433691231,"Waning"
"517","run6",74,4968.31767369947,"Waning"
"518","run7",74,4712.54417835737,"Waning"
"519","run1",75,6244.64157034774,"Waning"
"520","run2",75,6239.601726804,"Waning"
"521","run3",75,6221.51499428281,"Waning"
"522","run4",75,6223.52206827038,"Waning"
"523","run5",75,4967.85911630044,"Waning"
"524","run6",75,5410.24869824049,"Waning"
"525","run7",75,4932.45004321857,"Waning"
"526","run1",76,4382.9268742873,"Waning"
"527","run2",76,4375.34265508536,"Waning"
"528","run3",76,4346.46226450612,"Waning"
"529","run4",76,4348.6281798301,"Waning"
"530","run5",76,3294.14908045739,"Waning"
"531","run6",76,3585.84925956099,"Waning"
"532","run7",76,3242.47559745233,"Waning"
"533","run1",77,5288.06772065195,"Waning"
"534","run2",77,5278.39278275521,"Waning"
"535","run3",77,5241.59057501958,"Waning"
"536","run4",77,5246.12493571461,"Waning"
"537","run5",77,3943.48134420483,"Waning"
"538","run6",77,4454.22520882652,"Waning"
"539","run7",77,3875.09972643734,"Waning"
"540","run1",78,5602.86525475711,"Waning"
"541","run2",78,5599.28581798264,"Waning"
"542","run3",78,5584.90871159509,"Waning"
"543","run4",78,5586.74410032301,"Waning"
"544","run5",78,5013.05303397014,"Waning"
"545","run6",78,5069.63354556107,"Waning"
"546","run7",78,4984.86229171522,"Waning"
"547","run1",79,5527.38607811218,"Waning"
"548","run2",79,5524.34988097249,"Waning"
"549","run3",79,5511.83131829007,"Waning"
"550","run4",79,5512.12087058592,"Waning"
"551","run5",79,4212.91681085491,"Waning"
"552","run6",79,4716.09948249402,"Waning"
"553","run7",79,4188.35045282478,"Waning"
"554","run1",80,5545.40822086874,"Waning"
"555","run2",80,5540.76589058631,"Waning"
"556","run3",80,5519.33453681346,"Waning"
"557","run4",80,5521.84229016968,"Waning"
"558","run5",80,4494.14410835856,"Waning"
"559","run6",80,4538.43937685043,"Waning"
"560","run7",80,4454.02466609861,"Waning"
"561","run1",81,5629.02099349994,"Waning"
"562","run2",81,5625.48301757864,"Waning"
"563","run3",81,5612.50275756219,"Waning"
"564","run4",81,5613.76015521308,"Waning"
"565","run5",81,4803.76233935952,"Waning"
"566","run6",81,4979.7580980142,"Waning"
"567","run7",81,4778.04930915726,"Waning"
"568","run1",82,4618.09299658222,"Waning"
"569","run2",82,4613.82183928806,"Waning"
"570","run3",82,4597.13542755772,"Waning"
"571","run4",82,4598.85990301924,"Waning"
"572","run5",82,3940.65925730212,"Waning"
"573","run6",82,3892.0837763045,"Waning"
"574","run7",82,3903.96199040609,"Waning"
"575","run1",83,6556.05659677126,"Waning"
"576","run2",83,6550.20148348314,"Waning"
"577","run3",83,6528.55500400015,"Waning"
"578","run4",83,6530.5869150176,"Waning"
"579","run5",83,5198.62160212165,"Waning"
"580","run6",83,5696.15995230981,"Waning"
"581","run7",83,5158.42692304837,"Waning"
"582","run1",84,4476.18759872619,"Waning"
"583","run2",84,4470.87269276879,"Waning"
"584","run3",84,4446.63459275712,"Waning"
"585","run4",84,4448.71470013451,"Waning"
"586","run5",84,3603.19395894624,"Waning"
"587","run6",84,3509.33589780301,"Waning"
"588","run7",84,3557.22253051574,"Waning"
"589","run1",85,5106.69738602538,"Waning"
"590","run2",85,5098.42619083164,"Waning"
"591","run3",85,5068.88820323359,"Waning"
"592","run4",85,5071.85370619832,"Waning"
"593","run5",85,3645.25878518615,"Waning"
"594","run6",85,4209.52027034958,"Waning"
"595","run7",85,3588.3489991731,"Waning"
"596","run1",86,5289.72447668762,"Waning"
"597","run2",86,5285.6766137973,"Waning"
"598","run3",86,5267.34816183003,"Waning"
"599","run4",86,5268.94547070915,"Waning"
"600","run5",86,4261.60569308256,"Waning"
"601","run6",86,4336.32841535984,"Waning"
"602","run7",86,4225.82026838476,"Waning"
"603","run1",87,5891.33479803284,"Waning"
"604","run2",87,5887.08082968469,"Waning"
"605","run3",87,5868.34479242136,"Waning"
"606","run4",87,5869.13875790114,"Waning"
"607","run5",87,4237.26573564703,"Waning"
"608","run6",87,4851.99257613253,"Waning"
"609","run7",87,4202.83544686256,"Waning"
"610","run1",88,4805.23424333207,"Waning"
"611","run2",88,4795.75458229525,"Waning"
"612","run3",88,4757.57832898339,"Waning"
"613","run4",88,4761.18714031509,"Waning"
"614","run5",88,3906.58838050643,"Waning"
"615","run6",88,4070.25107911222,"Waning"
"616","run7",88,3840.75635999251,"Waning"
"617","run1",89,5092.38026341257,"Waning"
"618","run2",89,5089.75259359365,"Waning"
"619","run3",89,5079.52855385864,"Waning"
"620","run4",89,5080.35551797443,"Waning"
"621","run5",89,4531.90862273529,"Waning"
"622","run6",89,4553.75373324302,"Waning"
"623","run7",89,4507.60483076555,"Waning"
"624","run1",90,6557.69853180264,"Waning"
"625","run2",90,6554.4879462309,"Waning"
"626","run3",90,6543.42894650845,"Waning"
"627","run4",90,6543.95172562579,"Waning"
"628","run5",90,5031.96285175839,"Waning"
"629","run6",90,5707.72466833924,"Waning"
"630","run7",90,5008.44543544385,"Waning"
"631","run1",91,5354.53722066008,"Waning"
"632","run2",91,5347.03169743005,"Waning"
"633","run3",91,5316.67124696072,"Waning"
"634","run4",91,5320.14086245163,"Waning"
"635","run5",91,3910.49686375053,"Waning"
