"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",5.70175722557295
"2","run1",1,"(B) prisoner-facing staff",28.0764758538405
"3","run1",2,"(A) non-prisoner-facing staff",5.56891073893448
"4","run1",2,"(B) prisoner-facing staff",27.6726549499499
"5","run1",3,"(A) non-prisoner-facing staff",6.16403995227448
"6","run1",3,"(B) prisoner-facing staff",30.1154471752813
"7","run1",4,"(A) non-prisoner-facing staff",5.68133057866837
"8","run1",4,"(B) prisoner-facing staff",27.8594267472962
"9","run1",5,"(A) non-prisoner-facing staff",5.34700695432915
"10","run1",5,"(B) prisoner-facing staff",26.6063600808292
"11","run1",6,"(A) non-prisoner-facing staff",5.64291108600954
"12","run1",6,"(B) prisoner-facing staff",27.5531311174624
"13","run1",7,"(A) non-prisoner-facing staff",6.47511001042236
"14","run1",7,"(B) prisoner-facing staff",31.854578001515
"15","run1",8,"(A) non-prisoner-facing staff",5.72668128507904
"16","run1",8,"(B) prisoner-facing staff",29.8237662574317
"17","run1",9,"(A) non-prisoner-facing staff",4.90205988576956
"18","run1",9,"(B) prisoner-facing staff",23.8961508658143
"19","run1",10,"(A) non-prisoner-facing staff",5.67531393862088
"20","run1",10,"(B) prisoner-facing staff",27.7335062540047
"21","run1",11,"(A) non-prisoner-facing staff",5.32726250982315
"22","run1",11,"(B) prisoner-facing staff",27.4165563727646
"23","run1",12,"(A) non-prisoner-facing staff",5.66588021151429
"24","run1",12,"(B) prisoner-facing staff",27.5299324596191
"25","run1",13,"(A) non-prisoner-facing staff",5.8312003477773
"26","run1",13,"(B) prisoner-facing staff",28.3479949382658
"27","run1",14,"(A) non-prisoner-facing staff",5.2577925741333
"28","run1",14,"(B) prisoner-facing staff",25.6986098339587
"29","run1",15,"(A) non-prisoner-facing staff",5.7514076189354
"30","run1",15,"(B) prisoner-facing staff",28.6655376328255
"31","run1",16,"(A) non-prisoner-facing staff",5.1386912376572
"32","run1",16,"(B) prisoner-facing staff",25.1314655478206
"33","run1",17,"(A) non-prisoner-facing staff",5.44861304167791
"34","run1",17,"(B) prisoner-facing staff",26.6285397546909
"35","run1",18,"(A) non-prisoner-facing staff",5.21615959411807
"36","run1",18,"(B) prisoner-facing staff",26.7089250185941
"37","run1",19,"(A) non-prisoner-facing staff",5.20197493898054
"38","run1",19,"(B) prisoner-facing staff",26.1487759462441
"39","run1",20,"(A) non-prisoner-facing staff",5.33923731332357
"40","run1",20,"(B) prisoner-facing staff",26.2129679491605
"41","run1",21,"(A) non-prisoner-facing staff",4.63448393809859
"42","run1",21,"(B) prisoner-facing staff",22.7637463812578
"43","run1",22,"(A) non-prisoner-facing staff",5.27116858008598
"44","run1",22,"(B) prisoner-facing staff",25.7642816565528
"45","run1",23,"(A) non-prisoner-facing staff",4.92364228735171
"46","run1",23,"(B) prisoner-facing staff",24.2278478369172
"47","run1",24,"(A) non-prisoner-facing staff",4.9111031928623
"48","run1",24,"(B) prisoner-facing staff",23.947965029222
"49","run1",25,"(A) non-prisoner-facing staff",6.38973258878263
"50","run1",25,"(B) prisoner-facing staff",31.1515787303878
"51","run1",26,"(A) non-prisoner-facing staff",5.41100759580714
"52","run1",26,"(B) prisoner-facing staff",26.8067817180611
"53","run1",27,"(A) non-prisoner-facing staff",4.80242419453539
"54","run1",27,"(B) prisoner-facing staff",25.3088340621273
"55","run1",28,"(A) non-prisoner-facing staff",4.91918977630924
"56","run1",28,"(B) prisoner-facing staff",24.1265936769408
"57","run1",29,"(A) non-prisoner-facing staff",6.56719672248884
"58","run1",29,"(B) prisoner-facing staff",32.1244894812422
"59","run1",30,"(A) non-prisoner-facing staff",5.07493221385341
"60","run1",30,"(B) prisoner-facing staff",24.9248886724184
"61","run1",31,"(A) non-prisoner-facing staff",6.60563111560189
"62","run1",31,"(B) prisoner-facing staff",32.4831047930077
"63","run1",32,"(A) non-prisoner-facing staff",5.22261744716295
"64","run1",32,"(B) prisoner-facing staff",25.5510087747724
"65","run1",33,"(A) non-prisoner-facing staff",4.84434430763227
"66","run1",33,"(B) prisoner-facing staff",23.8621751951385
"67","run1",34,"(A) non-prisoner-facing staff",5.5606806670215
"68","run1",34,"(B) prisoner-facing staff",27.138912359629
"69","run1",35,"(A) non-prisoner-facing staff",4.97283673172061
"70","run1",35,"(B) prisoner-facing staff",25.2221752658739
"71","run1",36,"(A) non-prisoner-facing staff",5.22682969711686
"72","run1",36,"(B) prisoner-facing staff",26.022943838298
"73","run1",37,"(A) non-prisoner-facing staff",5.21720542929847
"74","run1",37,"(B) prisoner-facing staff",25.5182415320234
"75","run1",38,"(A) non-prisoner-facing staff",5.11044151493702
"76","run1",38,"(B) prisoner-facing staff",25.0818245576535
"77","run1",39,"(A) non-prisoner-facing staff",5.12187327486953
"78","run1",39,"(B) prisoner-facing staff",25.9443553744116
"79","run1",40,"(A) non-prisoner-facing staff",4.54706085736195
"80","run1",40,"(B) prisoner-facing staff",22.3083343002321
"81","run1",41,"(A) non-prisoner-facing staff",5.19971009784218
"82","run1",41,"(B) prisoner-facing staff",26.3832748819325
"83","run1",42,"(A) non-prisoner-facing staff",6.13928460155519
"84","run1",42,"(B) prisoner-facing staff",30.2942926953428
"85","run1",43,"(A) non-prisoner-facing staff",5.13148508705482
"86","run1",43,"(B) prisoner-facing staff",25.1524003829964
"87","run1",44,"(A) non-prisoner-facing staff",4.85976352414123
"88","run1",44,"(B) prisoner-facing staff",24.9778495494274
"89","run1",45,"(A) non-prisoner-facing staff",4.88530204811256
