"","scenario_run","run","population","total"
"1","run1",1,"(C) prisoners",100.121673169832
"2","run1",2,"(C) prisoners",124.880670861545
"3","run1",3,"(C) prisoners",154.385660716827
"4","run1",4,"(C) prisoners",148.871724634114
"5","run1",5,"(C) prisoners",149.630059648751
"6","run1",6,"(C) prisoners",145.429341205043
"7","run1",7,"(C) prisoners",122.349766167507
"8","run1",8,"(C) prisoners",135.961436696835
"9","run1",9,"(C) prisoners",127.726482990956
"10","run1",10,"(C) prisoners",130.84754099069
"11","run1",11,"(C) prisoners",206.640393798576
"12","run1",12,"(C) prisoners",182.71975019708
"13","run1",13,"(C) prisoners",147.315934956896
"14","run1",14,"(C) prisoners",142.404988693538
"15","run1",15,"(C) prisoners",196.82037705791
"16","run1",16,"(C) prisoners",91.3007704896228
"17","run1",17,"(C) prisoners",139.2214557802
"18","run1",18,"(C) prisoners",107.590013961521
"19","run1",19,"(C) prisoners",132.389463739384
"20","run1",20,"(C) prisoners",140.46793142173
"21","run1",21,"(C) prisoners",138.378329945985
"22","run1",22,"(C) prisoners",151.324281934979
"23","run1",23,"(C) prisoners",170.529303120514
"24","run1",24,"(C) prisoners",145.141830909167
"25","run1",25,"(C) prisoners",118.234453441946
"26","run1",26,"(C) prisoners",112.111780186268
"27","run1",27,"(C) prisoners",108.400622245557
"28","run1",28,"(C) prisoners",133.14728473173
"29","run1",29,"(C) prisoners",144.7884430325
"30","run1",30,"(C) prisoners",132.649098534051
"31","run1",31,"(C) prisoners",110.196311957329
"32","run1",32,"(C) prisoners",164.346939170371
"33","run1",33,"(C) prisoners",98.7207331652318
"34","run1",34,"(C) prisoners",202.706540631719
"35","run1",35,"(C) prisoners",83.4855405301635
"36","run1",36,"(C) prisoners",164.392186218856
"37","run1",37,"(C) prisoners",165.816643820965
"38","run1",38,"(C) prisoners",104.397408888102
"39","run1",39,"(C) prisoners",105.737543753924
"40","run1",40,"(C) prisoners",184.008720670864
"41","run1",41,"(C) prisoners",123.074945578312
"42","run1",42,"(C) prisoners",132.485779459942
"43","run1",43,"(C) prisoners",144.883155064824
"44","run1",44,"(C) prisoners",158.631918486685
"45","run1",45,"(C) prisoners",144.398735510294
"46","run1",46,"(C) prisoners",185.348624215314
"47","run1",47,"(C) prisoners",119.066378524229
"48","run1",48,"(C) prisoners",183.954514884336
"49","run1",49,"(C) prisoners",107.378512007122
"50","run1",50,"(C) prisoners",111.483421872482
"51","run1",51,"(C) prisoners",168.962333468871
"52","run1",52,"(C) prisoners",167.514248308726
"53","run1",53,"(C) prisoners",144.248288480502
"54","run1",54,"(C) prisoners",112.084159986397
"55","run1",55,"(C) prisoners",114.44089547092
"56","run1",56,"(C) prisoners",170.813973526885
"57","run1",57,"(C) prisoners",176.42020024325
"58","run1",58,"(C) prisoners",110.242846817453
"59","run1",59,"(C) prisoners",97.3023180875959
"60","run1",60,"(C) prisoners",142.591971724646
"61","run1",61,"(C) prisoners",108.761990203935
"62","run1",62,"(C) prisoners",145.97549218443
"63","run1",63,"(C) prisoners",161.803463376599
"64","run1",64,"(C) prisoners",148.189180886149
"65","run1",65,"(C) prisoners",120.940036717076
"66","run1",66,"(C) prisoners",162.033868340974
"67","run1",67,"(C) prisoners",138.265110501417
"68","run1",68,"(C) prisoners",132.915311134675
"69","run1",69,"(C) prisoners",97.2341413121551
"70","run1",70,"(C) prisoners",124.500892184611
"71","run1",71,"(C) prisoners",167.6031160483
"72","run1",72,"(C) prisoners",185.524933686515
