"","scenario_run","run","vacc.count"
"566","run6",66,633.564112155314
"567","run6",67,849.771199504122
"568","run6",68,697.280159697196
"569","run6",69,712.637347642625
"570","run6",70,551.152588082985
"571","run6",71,639.245790396894
"572","run6",72,752.6911499705
"573","run6",73,497.647093806836
"574","run6",74,704.952216934577
"575","run6",75,598.868916486394
"576","run6",76,661.970784032292
"577","run6",77,509.224720547553
"578","run6",78,664.451967529897
"579","run6",79,732.211385923683
"580","run6",80,573.519924428135
"581","run6",81,545.136759081319
"582","run6",82,510.505531358127
"583","run6",83,435.466585417315
"584","run6",84,617.326528842069
"585","run6",85,582.188163394753
"586","run6",86,645.474751531095
"587","run6",87,541.87433925238
"588","run6",88,670.029606045519
"589","run6",89,592.28206367097
"590","run6",90,730.939075691165
"591","run6",91,535.007638279946
"592","run6",92,478.985552517202
"593","run6",93,520.035014075458
"594","run6",94,593.487143083716
"595","run6",95,558.136563921557
"596","run6",96,544.073712930514
"597","run6",97,638.646905379478
"598","run6",98,782.665956044788
"599","run6",99,697.435625302443
"600","run6",100,749.999062982717
"601","run7",1,2969.97556838925
"602","run7",2,2886.29758421982
"603","run7",3,2875.32590869155
"604","run7",4,3124.54862664059
"605","run7",5,4476.25914818247
"606","run7",6,2810.96493130111
"607","run7",7,1878.93715854311
"608","run7",8,3104.37519125521
"609","run7",9,3595.38255718851
"610","run7",10,3311.97559784726
"611","run7",11,3678.34001753682
"612","run7",12,2359.4211918551
"613","run7",13,2016.51084054778
"614","run7",14,3067.50404229222
"615","run7",15,4035.37411472177
"616","run7",16,3973.01088099838
"617","run7",17,2643.80226364552
"618","run7",18,3775.50904170988
"619","run7",19,2789.03789685384
"620","run7",20,2145.5996361485
"621","run7",21,3978.6326678033
"622","run7",22,2527.24848431345
"623","run7",23,3243.61306034195
"624","run7",24,2078.58276420785
"625","run7",25,3809.41569187675
"626","run7",26,3603.49107577037
"627","run7",27,4385.53692999757
"628","run7",28,3235.89779139683
"629","run7",29,2155.40887035111
"630","run7",30,2467.35226299741
"631","run7",31,2025.22562624835
"632","run7",32,2878.89751992755
"633","run7",33,4129.37894638776
"634","run7",34,4010.76885574184
"635","run7",35,3909.00101732675
"636","run7",36,2886.00964716403
"637","run7",37,2633.23492396153
"638","run7",38,3550.33485460189
"639","run7",39,5141.3749016008
"640","run7",40,3648.46358907607
"641","run7",41,2440.44400060665
"642","run7",42,3026.9479068364
"643","run7",43,2900.063259144
"644","run7",44,3748.45868636212
"645","run7",45,2171.41904346871
"646","run7",46,3303.41208477732
"647","run7",47,2354.4475139587
"648","run7",48,3574.06671527379
"649","run7",49,3848.03468385015
"650","run7",50,2682.00993907736
"651","run7",51,2823.80534435829
"652","run7",52,3239.78403234775
"653","run7",53,2393.9255910921
"654","run7",54,3162.79266372987
"655","run7",55,4854.58080535738
"656","run7",56,2631.93769288319
"657","run7",57,2944.06504711831
"658","run7",58,3322.85374640124
"659","run7",59,3601.00244795193
"660","run7",60,2535.14860152808
"661","run7",61,5045.44432065744
"662","run7",62,1563.77441774516
"663","run7",63,3366.7993246336
"664","run7",64,3430.10126937151
"665","run7",65,3794.41154509702
"666","run7",66,3275.5312593261
"667","run7",67,3545.58440039041
"668","run7",68,4383.8850201617
"669","run7",69,3897.10009029744
"670","run7",70,3014.80999919925
"671","run7",71,2984.44875534444
"672","run7",72,3431.66890365677
"673","run7",73,2647.30349404948
"674","run7",74,3759.48558620547
"675","run7",75,2449.48790365131
"676","run7",76,3582.44729682644
"677","run7",77,2280.43090267915
"678","run7",78,2601.60614599924
"679","run7",79,4365.78190546207
"680","run7",80,2650.2085815881
"681","run7",81,2276.535299871
"682","run7",82,2392.87937859667
"683","run7",83,1912.77874455853
"684","run7",84,3001.97871445211
"685","run7",85,2202.5966384877
"686","run7",86,2988.83915931373
"687","run7",87,2421.55792745243
"688","run7",88,3416.24634096235
"689","run7",89,2506.09061482519
"690","run7",90,3610.78685790255
"691","run7",91,2263.62218646941
"692","run7",92,2369.02073788757
"693","run7",93,2785.21187126262
"694","run7",94,2895.69834428087
"695","run7",95,2854.44058577839
"696","run7",96,2229.84313516629
"697","run7",97,3635.07005907465
"698","run7",98,4581.14077877666
"699","run7",99,3776.38724313039
"700","run7",100,3607.79464151922
