"","scenario_run","run","total"
"1","run1",1,6.3535529624081
"2","run1",2,7.19125590897824
"3","run1",3,9.24548392396192
"4","run1",4,8.2985552276595
"5","run1",5,8.81219573336475
"6","run1",6,8.65426846341502
"7","run1",7,7.01567703472483
"8","run1",8,8.1316503203904
"9","run1",9,7.94689139671307
"10","run1",10,7.59459345305771
"11","run1",11,10.436809901864
"12","run1",12,8.95182544972103
"13","run1",13,9.35256190466303
"14","run1",14,8.61196754042545
"15","run1",15,10.3687947874818
"16","run1",16,6.05357768993617
"17","run1",17,8.16255343820883
"18","run1",18,6.41789995704017
"19","run1",19,7.55367833279936
"20","run1",20,7.71373366386589
"21","run1",21,7.90698624591393
"22","run1",22,8.24210727448107
"23","run1",23,9.45265389683505
"24","run1",24,8.05890576100049
"25","run1",25,7.17422063798586
"26","run1",26,6.69666126050997
"27","run1",27,7.03612792157133
"28","run1",28,7.85213853688019
"29","run1",29,8.36593414341799
"30","run1",30,7.8330090085556
"31","run1",31,6.74589360390814
"32","run1",32,8.81870479161949
"33","run1",33,6.76930454238413
"34","run1",34,10.887482299482
"35","run1",35,5.64018185128987
"36","run1",36,9.12757338479522
"37","run1",37,9.72100091997998
"38","run1",38,7.30030017080482
"39","run1",39,6.69207868955585
"40","run1",40,9.17095508285119
"41","run1",41,7.62899363288312
"42","run1",42,7.53143773017562
"43","run1",43,8.4975970687051
"44","run1",44,9.21045665210123
"45","run1",45,8.43779101587093
"46","run1",46,9.72888172939943
"47","run1",47,7.05804623543987
"48","run1",48,10.0296968981016
"49","run1",49,6.7105210868515
"50","run1",50,6.89770378137019
"51","run1",51,9.27522514479505
"52","run1",52,9.42231675744422
"53","run1",53,8.50891186524499
"54","run1",54,6.86914424817833
"55","run1",55,7.40913480541679
"56","run1",56,9.42341388141758
"57","run1",57,9.98149705288384
"58","run1",58,6.67777774898881
"59","run1",59,6.39095184772901
"60","run1",60,8.66531978573857
"61","run1",61,6.80553469282331
"62","run1",62,8.5609639163393
"63","run1",63,8.86934865646043
"64","run1",64,8.06839871695915
"65","run1",65,7.36313243270238
"66","run1",66,8.64627775808004
"67","run1",67,8.12000811383872
"68","run1",68,7.59279788278622
"69","run1",69,5.99851714134299
"70","run1",70,7.95110834227928
"71","run1",71,9.08970559336712
"72","run1",72,9.62042206577897
"73","run1",73,6.83327222403008
"74","run1",74,7.29212407164943
"75","run1",75,10.2781288362615
"76","run1",76,9.46876942400788
"77","run1",77,7.992625857093
"78","run1",78,9.15386140312459
"79","run1",79,7.4646795137762
"80","run1",80,8.55984017397505
"81","run1",81,8.20956577795366
"82","run1",82,8.59136623813324
"83","run1",83,6.05115681832764
"84","run1",84,8.05898599782257
"85","run1",85,8.58831773045415
"86","run1",86,7.83887669612808
"87","run1",87,7.73933169340612
"88","run1",88,7.12003249956016
"89","run1",89,6.52686540376297
"90","run1",90,10.6929733292072
"91","run1",91,7.96041981418172
"92","run1",92,7.1281995171241
"93","run1",93,9.59134576902785
"94","run1",94,9.7029203769469
"95","run1",95,7.04910796120133
"96","run1",96,8.28335883903791
"97","run1",97,7.92884613764771
"98","run1",98,8.34856684625058
"99","run1",99,7.92283716669138
"100","run1",100,8.42527530465314
"101","run2",1,6.24633663172736
"102","run2",2,7.08890673193109
"103","run2",3,9.14685841510315
"104","run2",4,8.21786851132422
"105","run2",5,8.76629184886937
"106","run2",6,8.61629753110819
"107","run2",7,6.89429506485546
"108","run2",8,7.99711071147242
"109","run2",9,7.82669687044846
"110","run2",10,7.51606795645606
"111","run2",11,10.3911843444866
"112","run2",12,8.80913911444594
"113","run2",13,9.24523504850808
"114","run2",14,8.55250305277648
"115","run2",15,10.3295468723003
"116","run2",16,5.96771429262185
"117","run2",17,8.11803079084924
"118","run2",18,6.31693254287007
"119","run2",19,7.48279023926707
"120","run2",20,7.65807583468516
"121","run2",21,7.81113575295942
"122","run2",22,8.14159627019064
"123","run2",23,9.39547015940643
"124","run2",24,8.01963983216829
"125","run2",25,7.07329884685468
"126","run2",26,6.65749068830837
"127","run2",27,6.96458366768027
"128","run2",28,7.82026951730457
"129","run2",29,8.36230267364482
"130","run2",30,7.80150294438882
"131","run2",31,6.58471813262954
"132","run2",32,8.72864686073086
"133","run2",33,6.70126899204322
"134","run2",34,10.8503956995709
"135","run2",35,5.570585468885
"136","run2",36,9.09270927251603
"137","run2",37,9.66451031316736
"138","run2",38,7.20818712202565
"139","run2",39,6.66020590921462
"140","run2",40,9.08990898059645
"141","run2",41,7.58682839749224
"142","run2",42,7.40109479948862
"143","run2",43,8.45494585672547
"144","run2",44,9.1519320999981
"145","run2",45,8.39094289850709
"146","run2",46,9.64973548321538
"147","run2",47,6.95110792708146
"148","run2",48,9.96002984932256
"149","run2",49,6.65542700771268
"150","run2",50,6.81369728433224
"151","run2",51,9.21509314462122
"152","run2",52,9.39354731631058
"153","run2",53,8.44555994094671
"154","run2",54,6.77242915318668
"155","run2",55,7.37745158883846
"156","run2",56,9.34829199365016
"157","run2",57,9.9449421683219
"158","run2",58,6.64567961205452
"159","run2",59,6.33159370266687
"160","run2",60,8.55451999336175
"161","run2",61,6.72337772259892
"162","run2",62,8.46042075314069
"163","run2",63,8.77466502152577
"164","run2",64,7.99256423504522
"165","run2",65,7.26362871996113
"166","run2",66,8.58242455980291
"167","run2",67,8.07564191909933
"168","run2",68,7.44840944644049
"169","run2",69,5.89330179382059
"170","run2",70,7.8799023830658
"171","run2",71,9.02184777515849
"172","run2",72,9.58939407868077
"173","run2",73,6.73757795518806
"174","run2",74,7.15817315498681
"175","run2",75,10.1721297720268
"176","run2",76,9.35531248548372
"177","run2",77,7.92522260826969
"178","run2",78,9.01767023506645
"179","run2",79,7.38769521749871
"180","run2",80,8.46306294549159
"181","run2",81,8.15207182564914
"182","run2",82,8.48890152988823
"183","run2",83,5.87617855598711
"184","run2",84,7.97070838134903
"185","run2",85,8.5523851602354
"186","run2",86,7.80712059272269
"187","run2",87,7.65371956951092
