"","scenario_run","run","population","total"
"1","run1",1,"(C) prisoners",581.606397595041
"2","run1",2,"(C) prisoners",541.316760541058
"3","run1",3,"(C) prisoners",666.801894810758
"4","run1",4,"(C) prisoners",654.133287953862
"5","run1",5,"(C) prisoners",828.265810661829
"6","run1",6,"(C) prisoners",550.093291592139
"7","run1",7,"(C) prisoners",681.807226021664
"8","run1",8,"(C) prisoners",597.568514928477
"9","run1",9,"(C) prisoners",530.706900868222
"10","run1",10,"(C) prisoners",454.37578106728
"11","run1",11,"(C) prisoners",687.014618121314
"12","run1",12,"(C) prisoners",610.435022279943
"13","run1",13,"(C) prisoners",634.057502344912
"14","run1",14,"(C) prisoners",735.937893066944
"15","run1",15,"(C) prisoners",487.572015018756
"16","run1",16,"(C) prisoners",606.217036601736
"17","run1",17,"(C) prisoners",600.027875873856
"18","run1",18,"(C) prisoners",631.198952134155
"19","run1",19,"(C) prisoners",558.369649238853
"20","run1",20,"(C) prisoners",730.359653583097
"21","run1",21,"(C) prisoners",554.7144922754
"22","run1",22,"(C) prisoners",600.042088734712
"23","run1",23,"(C) prisoners",701.277889585194
"24","run1",24,"(C) prisoners",716.265480393895
"25","run1",25,"(C) prisoners",660.911484276563
"26","run1",26,"(C) prisoners",731.747599104014
"27","run1",27,"(C) prisoners",561.051350894794
"28","run1",28,"(C) prisoners",740.635458618818
"29","run1",29,"(C) prisoners",620.241121235438
"30","run1",30,"(C) prisoners",738.895802808984
"31","run1",31,"(C) prisoners",823.387775109232
"32","run1",32,"(C) prisoners",482.473197902502
"33","run1",33,"(C) prisoners",741.145164606801
"34","run1",34,"(C) prisoners",868.66230347853
"35","run1",35,"(C) prisoners",775.880834776486
"36","run1",36,"(C) prisoners",606.125390911682
"37","run1",37,"(C) prisoners",627.327046484723
"38","run1",38,"(C) prisoners",428.897049332188
"39","run1",39,"(C) prisoners",702.367816790028
"40","run1",40,"(C) prisoners",691.894502106813
"41","run1",41,"(C) prisoners",633.370101683842
"42","run1",42,"(C) prisoners",568.980877843198
"43","run1",43,"(C) prisoners",731.381255106509
"44","run1",44,"(C) prisoners",884.183101450296
"45","run1",45,"(C) prisoners",739.488420944512
"46","run1",46,"(C) prisoners",476.046848248913
"47","run1",47,"(C) prisoners",550.200360444178
"48","run1",48,"(C) prisoners",548.864928159803
"49","run1",49,"(C) prisoners",773.851907990486
"50","run1",50,"(C) prisoners",602.535655000871
"51","run1",51,"(C) prisoners",446.605533036267
"52","run1",52,"(C) prisoners",539.204508922893
"53","run1",53,"(C) prisoners",680.395433527563
"54","run1",54,"(C) prisoners",752.105342794352
"55","run1",55,"(C) prisoners",686.749599781145
"56","run1",56,"(C) prisoners",521.91169419217
"57","run1",57,"(C) prisoners",577.441176234275
"58","run1",58,"(C) prisoners",824.459319280038
"59","run1",59,"(C) prisoners",644.136378212553
"60","run1",60,"(C) prisoners",648.895023965031
"61","run1",61,"(C) prisoners",838.918401175314
"62","run1",62,"(C) prisoners",658.798375247113
"63","run1",63,"(C) prisoners",545.760626796992
"64","run1",64,"(C) prisoners",801.945340079691
"65","run1",65,"(C) prisoners",702.989421583017
"66","run1",66,"(C) prisoners",540.673369786583
"67","run1",67,"(C) prisoners",764.916798218037
"68","run1",68,"(C) prisoners",672.797108105398
"69","run1",69,"(C) prisoners",583.52805259091
"70","run1",70,"(C) prisoners",614.52207992671
"71","run1",71,"(C) prisoners",793.559057155505
"72","run1",72,"(C) prisoners",674.761316451726
"73","run1",73,"(C) prisoners",515.965330339638
"74","run1",74,"(C) prisoners",465.329845928292
"75","run1",75,"(C) prisoners",536.78409306619
"76","run1",76,"(C) prisoners",768.788374770128
"77","run1",77,"(C) prisoners",893.398149750586
"78","run1",78,"(C) prisoners",691.23874289024
"79","run1",79,"(C) prisoners",721.008477874195
