"","scenario_run","run","population","total"
"1","run1",1,"(C) prisoners",130.461875259248
"2","run1",2,"(C) prisoners",115.534928241039
"3","run1",3,"(C) prisoners",152.79966315414
"4","run1",4,"(C) prisoners",142.863327912335
"5","run1",5,"(C) prisoners",185.339054153829
"6","run1",6,"(C) prisoners",117.085141581411
"7","run1",7,"(C) prisoners",147.470611453529
"8","run1",8,"(C) prisoners",138.185856094735
"9","run1",9,"(C) prisoners",108.984011306214
"10","run1",10,"(C) prisoners",100.05308951232
"11","run1",11,"(C) prisoners",152.252241325493
"12","run1",12,"(C) prisoners",129.939692571327
"13","run1",13,"(C) prisoners",136.906418473822
"14","run1",14,"(C) prisoners",170.975177537836
"15","run1",15,"(C) prisoners",108.071157900368
"16","run1",16,"(C) prisoners",142.778172929161
"17","run1",17,"(C) prisoners",128.737345808723
"18","run1",18,"(C) prisoners",136.41458273355
"19","run1",19,"(C) prisoners",120.283790735295
"20","run1",20,"(C) prisoners",167.549418567898
"21","run1",21,"(C) prisoners",120.095229391064
"22","run1",22,"(C) prisoners",129.274988543958
"23","run1",23,"(C) prisoners",151.136331253236
"24","run1",24,"(C) prisoners",157.272218626683
"25","run1",25,"(C) prisoners",138.035417057058
"26","run1",26,"(C) prisoners",161.671008178558
"27","run1",27,"(C) prisoners",118.451550068059
"28","run1",28,"(C) prisoners",153.109328439503
"29","run1",29,"(C) prisoners",128.345681098872
"30","run1",30,"(C) prisoners",158.528044987325
"31","run1",31,"(C) prisoners",180.467609018565
"32","run1",32,"(C) prisoners",100.433765144243
"33","run1",33,"(C) prisoners",155.538528841088
"34","run1",34,"(C) prisoners",187.403731429503
"35","run1",35,"(C) prisoners",158.580908618196
"36","run1",36,"(C) prisoners",127.633516275881
"37","run1",37,"(C) prisoners",133.218691624491
"38","run1",38,"(C) prisoners",96.3370731783497
"39","run1",39,"(C) prisoners",159.268846563977
"40","run1",40,"(C) prisoners",159.126657471216
"41","run1",41,"(C) prisoners",137.531816692684
"42","run1",42,"(C) prisoners",123.000731961705
"43","run1",43,"(C) prisoners",154.1605936441
"44","run1",44,"(C) prisoners",193.872815334446
"45","run1",45,"(C) prisoners",153.562979084947
"46","run1",46,"(C) prisoners",104.160533251081
"47","run1",47,"(C) prisoners",114.34924389917
"48","run1",48,"(C) prisoners",119.350964446009
"49","run1",49,"(C) prisoners",163.760685105808
"50","run1",50,"(C) prisoners",128.152003124954
"51","run1",51,"(C) prisoners",94.7632273828919
"52","run1",52,"(C) prisoners",117.144938144326
"53","run1",53,"(C) prisoners",144.70383422508
"54","run1",54,"(C) prisoners",164.447038064058
"55","run1",55,"(C) prisoners",148.663003937454
"56","run1",56,"(C) prisoners",118.706012958173
"57","run1",57,"(C) prisoners",122.671342682969
"58","run1",58,"(C) prisoners",176.573820800376
"59","run1",59,"(C) prisoners",146.738492698179
"60","run1",60,"(C) prisoners",142.919743788707
"61","run1",61,"(C) prisoners",174.610248341061
"62","run1",62,"(C) prisoners",139.669863540704
"63","run1",63,"(C) prisoners",115.724874742493
"64","run1",64,"(C) prisoners",171.508280436121
"65","run1",65,"(C) prisoners",156.013353808327
"66","run1",66,"(C) prisoners",118.213270331474
"67","run1",67,"(C) prisoners",173.162722497063
"68","run1",68,"(C) prisoners",143.412425589808
"69","run1",69,"(C) prisoners",122.282112181242
"70","run1",70,"(C) prisoners",131.016653704973
"71","run1",71,"(C) prisoners",171.7530760423
"72","run1",72,"(C) prisoners",160.039968321243
"73","run1",73,"(C) prisoners",107.992775783192
"74","run1",74,"(C) prisoners",98.4445708906391
"75","run1",75,"(C) prisoners",109.894297831416
"76","run1",76,"(C) prisoners",171.041931081911
"77","run1",77,"(C) prisoners",186.483440097372
"78","run1",78,"(C) prisoners",143.150943859198
"79","run1",79,"(C) prisoners",160.99062482587
"80","run1",80,"(C) prisoners",136.391962783351
"81","run1",81,"(C) prisoners",163.261971289691
"82","run1",82,"(C) prisoners",159.507079893421
"83","run1",83,"(C) prisoners",128.128497007858
"84","run1",84,"(C) prisoners",112.292005269223
"85","run1",85,"(C) prisoners",127.403619623136
"86","run1",86,"(C) prisoners",164.665263028483
"87","run1",87,"(C) prisoners",130.749461679268
"88","run1",88,"(C) prisoners",158.60836381783
"89","run1",89,"(C) prisoners",130.73577149076
"90","run1",90,"(C) prisoners",117.757999311057
"91","run1",91,"(C) prisoners",132.139919215815
"92","run1",92,"(C) prisoners",124.547833082165
"93","run1",93,"(C) prisoners",94.2100807699108
"94","run1",94,"(C) prisoners",161.514310179467
"95","run1",95,"(C) prisoners",112.086483959855
"96","run1",96,"(C) prisoners",125.043215817054
"97","run1",97,"(C) prisoners",123.817907039752
"98","run1",98,"(C) prisoners",127.694383028908
"99","run1",99,"(C) prisoners",126.132768842622
"100","run1",100,"(C) prisoners",129.862531974681
"101","run2",1,"(C) prisoners",130.651145576179
"102","run2",2,"(C) prisoners",115.588846512391
"103","run2",3,"(C) prisoners",152.808397417934
"104","run2",4,"(C) prisoners",142.923382956855
"105","run2",5,"(C) prisoners",185.330339098337
"106","run2",6,"(C) prisoners",117.083148078225
"107","run2",7,"(C) prisoners",147.451221923418
"108","run2",8,"(C) prisoners",138.178352815884
"109","run2",9,"(C) prisoners",108.978079246247
"110","run2",10,"(C) prisoners",100.058344962527
"111","run2",11,"(C) prisoners",152.253065265234
"112","run2",12,"(C) prisoners",129.955714634233
"113","run2",13,"(C) prisoners",136.911487866778
"114","run2",14,"(C) prisoners",170.97143075542
"115","run2",15,"(C) prisoners",108.068313529194
"116","run2",16,"(C) prisoners",142.763860816557
"117","run2",17,"(C) prisoners",128.730398011327
"118","run2",18,"(C) prisoners",136.413325941258
"119","run2",19,"(C) prisoners",120.283520918872
"120","run2",20,"(C) prisoners",167.606706541263
"121","run2",21,"(C) prisoners",120.069850182635
"122","run2",22,"(C) prisoners",129.277251708892
"123","run2",23,"(C) prisoners",151.120516246807
"124","run2",24,"(C) prisoners",157.251416575591
"125","run2",25,"(C) prisoners",138.032280742718
"126","run2",26,"(C) prisoners",161.656393991137
"127","run2",27,"(C) prisoners",118.473047920532
"128","run2",28,"(C) prisoners",153.113514525988
"129","run2",29,"(C) prisoners",128.316692693098
"130","run2",30,"(C) prisoners",158.525939263743
"131","run2",31,"(C) prisoners",180.536625911277
"132","run2",32,"(C) prisoners",100.416460668368
"133","run2",33,"(C) prisoners",155.540935991847
"134","run2",34,"(C) prisoners",187.392812470603
"135","run2",35,"(C) prisoners",158.586635479777
"136","run2",36,"(C) prisoners",127.61395050971
"137","run2",37,"(C) prisoners",133.186688986239
"138","run2",38,"(C) prisoners",96.3520412670337
"139","run2",39,"(C) prisoners",159.242035003221
"140","run2",40,"(C) prisoners",159.137915276941
"141","run2",41,"(C) prisoners",137.556635962936
"142","run2",42,"(C) prisoners",123.068704201394
"143","run2",43,"(C) prisoners",154.158271318724
"144","run2",44,"(C) prisoners",193.867650290569
"145","run2",45,"(C) prisoners",153.559679747123
"146","run2",46,"(C) prisoners",104.16609970543
"147","run2",47,"(C) prisoners",114.35121485713
"148","run2",48,"(C) prisoners",119.478879650051
"149","run2",49,"(C) prisoners",163.734029636406
"150","run2",50,"(C) prisoners",128.147844546481
"151","run2",51,"(C) prisoners",94.9136429523189
"152","run2",52,"(C) prisoners",117.450154617617
"153","run2",53,"(C) prisoners",144.708381786597
"154","run2",54,"(C) prisoners",164.440122404652
"155","run2",55,"(C) prisoners",148.657752765581
"156","run2",56,"(C) prisoners",118.748211686812
"157","run2",57,"(C) prisoners",122.674644758734
"158","run2",58,"(C) prisoners",176.617940723456
"159","run2",59,"(C) prisoners",146.703070440757
"160","run2",60,"(C) prisoners",142.92755763272
"161","run2",61,"(C) prisoners",174.642613137848
"162","run2",62,"(C) prisoners",139.66754564864
"163","run2",63,"(C) prisoners",115.721428779336
"164","run2",64,"(C) prisoners",171.492148590179
"165","run2",65,"(C) prisoners",156.012288034384
"166","run2",66,"(C) prisoners",118.196319731804
"167","run2",67,"(C) prisoners",173.159409301925
"168","run2",68,"(C) prisoners",143.40467958817
"169","run2",69,"(C) prisoners",122.273643791734
"170","run2",70,"(C) prisoners",131.020464483528
"171","run2",71,"(C) prisoners",171.749485119058
"172","run2",72,"(C) prisoners",160.023732295844
"173","run2",73,"(C) prisoners",108.00736467387
"174","run2",74,"(C) prisoners",98.5451892567023
"175","run2",75,"(C) prisoners",109.891650178471
"176","run2",76,"(C) prisoners",171.03990846167
"177","run2",77,"(C) prisoners",186.457103517784
"178","run2",78,"(C) prisoners",143.140631499009
"179","run2",79,"(C) prisoners",161.025428600363
"180","run2",80,"(C) prisoners",136.417625248674
"181","run2",81,"(C) prisoners",163.242393889734
"182","run2",82,"(C) prisoners",159.485736825487
"183","run2",83,"(C) prisoners",128.138450280115
"184","run2",84,"(C) prisoners",112.322085582784
"185","run2",85,"(C) prisoners",127.430549480398
"186","run2",86,"(C) prisoners",164.661363270006
"187","run2",87,"(C) prisoners",130.773505214649
"188","run2",88,"(C) prisoners",158.575318471772
"189","run2",89,"(C) prisoners",130.730620597294
"190","run2",90,"(C) prisoners",117.758363923268
"191","run2",91,"(C) prisoners",132.144972565138
"192","run2",92,"(C) prisoners",124.569728161443
"193","run2",93,"(C) prisoners",94.2143421678059
"194","run2",94,"(C) prisoners",161.524787967502
"195","run2",95,"(C) prisoners",112.186704085456
"196","run2",96,"(C) prisoners",125.220440436641
"197","run2",97,"(C) prisoners",123.810700505111
"198","run2",98,"(C) prisoners",127.678258000502
"199","run2",99,"(C) prisoners",126.15081344381
"200","run2",100,"(C) prisoners",129.858910644426
"201","run3",1,"(C) prisoners",127.847870218547
"202","run3",2,"(C) prisoners",115.063086475589
"203","run3",3,"(C) prisoners",153.034472840236
"204","run3",4,"(C) prisoners",143.930081618394
"205","run3",5,"(C) prisoners",185.963109168669
"206","run3",6,"(C) prisoners",117.164039368237
"207","run3",7,"(C) prisoners",147.684364742999
"208","run3",8,"(C) prisoners",138.754105905066
"209","run3",9,"(C) prisoners",109.135565444693
"210","run3",10,"(C) prisoners",99.9475342743214
"211","run3",11,"(C) prisoners",151.957693446832
"212","run3",12,"(C) prisoners",130.360995217934
"213","run3",13,"(C) prisoners",137.310910150491
"214","run3",14,"(C) prisoners",171.248372285611
"215","run3",15,"(C) prisoners",108.723415307905
"216","run3",16,"(C) prisoners",142.898740290676
"217","run3",17,"(C) prisoners",129.040592441564
"218","run3",18,"(C) prisoners",136.767792213006
"219","run3",19,"(C) prisoners",120.912525268809
"220","run3",20,"(C) prisoners",168.217052691527
"221","run3",21,"(C) prisoners",120.316509215105
"222","run3",22,"(C) prisoners",128.846222688265
"223","run3",23,"(C) prisoners",151.442459684054
"224","run3",24,"(C) prisoners",156.830521220075
"225","run3",25,"(C) prisoners",138.24754343579
"226","run3",26,"(C) prisoners",161.759381816171
"227","run3",27,"(C) prisoners",118.713966401549
"228","run3",28,"(C) prisoners",153.441889597218
"229","run3",29,"(C) prisoners",128.462126852528
"230","run3",30,"(C) prisoners",158.75877167696
"231","run3",31,"(C) prisoners",180.9728805539
"232","run3",32,"(C) prisoners",100.29402809159
"233","run3",33,"(C) prisoners",155.454492749577
"234","run3",34,"(C) prisoners",189.104695727641
"235","run3",35,"(C) prisoners",159.384772292983
"236","run3",36,"(C) prisoners",127.678710683098
"237","run3",37,"(C) prisoners",133.397993716789
"238","run3",38,"(C) prisoners",96.3852794430493
"239","run3",39,"(C) prisoners",159.409077411074
"240","run3",40,"(C) prisoners",159.802164571907
"241","run3",41,"(C) prisoners",137.957194661561
"242","run3",42,"(C) prisoners",122.791772970826
"243","run3",43,"(C) prisoners",154.568531279211
"244","run3",44,"(C) prisoners",194.446754281214
"245","run3",45,"(C) prisoners",154.054506671785
"246","run3",46,"(C) prisoners",104.023983839077
"247","run3",47,"(C) prisoners",114.941111594145
"248","run3",48,"(C) prisoners",118.784361626193
"249","run3",49,"(C) prisoners",163.988820140473
"250","run3",50,"(C) prisoners",128.162875253095
"251","run3",51,"(C) prisoners",95.0928925130705
"252","run3",52,"(C) prisoners",115.103190776679
"253","run3",53,"(C) prisoners",144.965909856018
"254","run3",54,"(C) prisoners",164.896890938602
"255","run3",55,"(C) prisoners",148.933706977426
"256","run3",56,"(C) prisoners",118.771328500024
"257","run3",57,"(C) prisoners",123.710322788691
"258","run3",58,"(C) prisoners",176.99543707215
"259","run3",59,"(C) prisoners",146.603346959786
"260","run3",60,"(C) prisoners",143.617089292035
"261","run3",61,"(C) prisoners",175.88780711678
"262","run3",62,"(C) prisoners",140.02789541974
"263","run3",63,"(C) prisoners",115.541592086518
"264","run3",64,"(C) prisoners",171.835764701786
"265","run3",65,"(C) prisoners",156.337890956725
"266","run3",66,"(C) prisoners",118.111767315556
"267","run3",67,"(C) prisoners",173.338159458533
"268","run3",68,"(C) prisoners",143.631579419192
"269","run3",69,"(C) prisoners",122.104509434826
"270","run3",70,"(C) prisoners",131.259274918593
"271","run3",71,"(C) prisoners",172.306872765414
"272","run3",72,"(C) prisoners",159.836321615201
"273","run3",73,"(C) prisoners",108.488324094844
"274","run3",74,"(C) prisoners",98.7250659254785
"275","run3",75,"(C) prisoners",109.583797711035
"276","run3",76,"(C) prisoners",171.391066225038
"277","run3",77,"(C) prisoners",186.48067622944
"278","run3",78,"(C) prisoners",143.239912102165
"279","run3",79,"(C) prisoners",161.092166093001
"280","run3",80,"(C) prisoners",136.51026896874
"281","run3",81,"(C) prisoners",163.407375120008
"282","run3",82,"(C) prisoners",159.910767323632
