"","scenario_run","run","vacc.count"
"550","run6",50,531.268816521257
"551","run6",51,729.101445234085
"552","run6",52,654.183075148751
"553","run6",53,595.967303464456
"554","run6",54,660.519679180414
"555","run6",55,499.286948131517
"556","run6",56,691.397515687006
"557","run6",57,719.752689804533
"558","run6",58,523.34799479392
"559","run6",59,466.60816902088
"560","run6",60,628.88907613339
"561","run6",61,506.682246244097
"562","run6",62,645.340605093475
"563","run6",63,723.791265621547
"564","run6",64,608.342735402508
"565","run6",65,576.811921171857
"566","run6",66,711.772190339391
"567","run6",67,671.050176484799
"568","run6",68,583.753566839441
"569","run6",69,529.712373615305
"570","run6",70,546.885820872123
"571","run6",71,736.136271203211
"572","run6",72,719.170425173422
"573","run6",73,584.055302447486
"574","run6",74,665.907386026123
"575","run6",75,834.372183955931
"576","run6",76,681.861319343879
"577","run6",77,598.926784998945
"578","run6",78,582.23184175569
"579","run6",79,545.283116857725
"580","run6",80,695.366809835268
"581","run6",81,605.363243866778
"582","run6",82,596.289713199686
"583","run6",83,473.390772977141
"584","run6",84,567.511950574456
"585","run6",85,663.629530863766
"586","run6",86,666.350602820391
"587","run6",87,600.161664891824
"588","run6",88,553.038634247284
"589","run6",89,517.726533623158
"590","run6",90,791.172516608084
"591","run6",91,646.383667758417
"592","run6",92,646.362604462571
"593","run6",93,770.76149382781
"594","run6",94,718.477046632868
"595","run6",95,603.859614957029
"596","run6",96,581.202110901432
"597","run6",97,720.288349127575
"598","run6",98,797.856934664055
"599","run6",99,515.894338430229
"600","run6",100,672.799314746466
"601","run7",1,2621.23713613383
"602","run7",2,3558.71884173426
"603","run7",3,2986.19588394834
"604","run7",4,3154.59488550659
"605","run7",5,3244.35487301611
"606","run7",6,2607.8130286779
"607","run7",7,3154.56636520861
"608","run7",8,2983.43448793138
"609","run7",9,2537.94736405673
"610","run7",10,3063.8264753161
"611","run7",11,4347.61228435169
"612","run7",12,4677.02216221973
"613","run7",13,3117.29664878222
"614","run7",14,2848.21006599126
"615","run7",15,3155.11033194652
"616","run7",16,2513.44809446143
"617","run7",17,3640.36800605147
"618","run7",18,2972.9301122158
"619","run7",19,3276.37502373048
"620","run7",20,3200.43962594733
"621","run7",21,3223.51926393623
"622","run7",22,3236.31269336172
"623","run7",23,3674.14785506734
"624","run7",24,3031.91212521462
"625","run7",25,2747.07423155891
"626","run7",26,2689.99261784798
"627","run7",27,2287.11608141434
"628","run7",28,2703.92819369519
"629","run7",29,1774.58699101105
"630","run7",30,2027.71601706133
"631","run7",31,2731.91194415351
"632","run7",32,4569.39345829531
"633","run7",33,2087.06077746359
"634","run7",34,3773.81722394587
"635","run7",35,1841.41403395003
"636","run7",36,2931.88955123036
"637","run7",37,3500.8684176965
"638","run7",38,2399.9138510897
"639","run7",39,2109.83248124881
"640","run7",40,4098.42556378724
"641","run7",41,2222.15937697986
"642","run7",42,4194.02561119648
"643","run7",43,2803.07127377574
"644","run7",44,3587.76488163459
"645","run7",45,2840.87758019591
"646","run7",46,5432.76520656757
"647","run7",47,3665.7333226886
"648","run7",48,3967.98208553338
"649","run7",49,2713.3980970101
"650","run7",50,2522.2194351141
"651","run7",51,3964.32626250217
"652","run7",52,2459.44310323139
"653","run7",53,3007.42414334018
"654","run7",54,3140.81482726177
"655","run7",55,1837.40387534644
"656","run7",56,4006.47138000466
"657","run7",57,3437.62199842063
"658","run7",58,1826.41235672118
"659","run7",59,2342.32158554443
"660","run7",60,3182.89765273845
"661","run7",61,2676.22443958765
"662","run7",62,3381.27187105168
"663","run7",63,4048.95868395227
"664","run7",64,3319.60467454639
"665","run7",65,3343.30566295625
"666","run7",66,3285.9492668596
"667","run7",67,2970.72540002517
"668","run7",68,3626.7584476233
"669","run7",69,2477.22717724348
"670","run7",70,2475.38318276063
"671","run7",71,4137.11205889854
"672","run7",72,2794.87899602939
"673","run7",73,3162.19977712136
"674","run7",74,3554.33081868692
"675","run7",75,4953.23552970051
"676","run7",76,4145.65106457023
"677","run7",77,2688.23880692909
"678","run7",78,3308.41492957921
"679","run7",79,2460.0788546389
"680","run7",80,4197.74531502472
"681","run7",81,3144.34781665746
"682","run7",82,2744.79642578983
"683","run7",83,2763.16929215652
"684","run7",84,2895.10998910655
"685","run7",85,2869.46736018746
"686","run7",86,2636.68447756754
"687","run7",87,3104.27018971133
"688","run7",88,2270.25224686338
"689","run7",89,2219.05239725976
"690","run7",90,4168.68755395979
"691","run7",91,3006.86946402935
"692","run7",92,2953.8815129093
"693","run7",93,2633.92771373133
"694","run7",94,3992.69973685316
"695","run7",95,3278.69216735465
"696","run7",96,2515.50596098944
"697","run7",97,3605.25099194379
"698","run7",98,3895.95064599542
"699","run7",99,3146.96290704109
"700","run7",100,2170.49748831177
