"","scenario_run","run","population","total"
"1","run1",1,"(A) non-prisoner-facing staff",0.415121013212464
"2","run1",1,"(B) prisoner-facing staff",2.19326843713897
"3","run1",2,"(A) non-prisoner-facing staff",0.425474340808035
"4","run1",2,"(B) prisoner-facing staff",2.19076867996493
"5","run1",3,"(A) non-prisoner-facing staff",0.61062581165026
"6","run1",3,"(B) prisoner-facing staff",3.13241368778661
"7","run1",4,"(A) non-prisoner-facing staff",0.473509988725355
"8","run1",4,"(B) prisoner-facing staff",2.45217345904326
"9","run1",5,"(A) non-prisoner-facing staff",0.548523121490632
"10","run1",5,"(B) prisoner-facing staff",2.82438200843667
"11","run1",6,"(A) non-prisoner-facing staff",0.531609477135994
"12","run1",6,"(B) prisoner-facing staff",2.74440454085699
"13","run1",7,"(A) non-prisoner-facing staff",0.438085872292109
"14","run1",7,"(B) prisoner-facing staff",2.29439157163582
"15","run1",8,"(A) non-prisoner-facing staff",0.51912262611738
"16","run1",8,"(B) prisoner-facing staff",2.65519108488069
"17","run1",9,"(A) non-prisoner-facing staff",0.499476348098107
"18","run1",9,"(B) prisoner-facing staff",2.67399571386672
"19","run1",10,"(A) non-prisoner-facing staff",0.499713826873749
"20","run1",10,"(B) prisoner-facing staff",2.56369718052694
"21","run1",11,"(A) non-prisoner-facing staff",0.468112160253785
"22","run1",11,"(B) prisoner-facing staff",2.43144203766356
"23","run1",12,"(A) non-prisoner-facing staff",0.435299157613494
"24","run1",12,"(B) prisoner-facing staff",2.30822302280602
"25","run1",13,"(A) non-prisoner-facing staff",0.577068627666315
"26","run1",13,"(B) prisoner-facing staff",3.07242643737828
"27","run1",14,"(A) non-prisoner-facing staff",0.521352271375899
"28","run1",14,"(B) prisoner-facing staff",2.66518764321042
"29","run1",15,"(A) non-prisoner-facing staff",0.530230330570283
"30","run1",15,"(B) prisoner-facing staff",2.75425255636566
"31","run1",16,"(A) non-prisoner-facing staff",0.438859377068144
"32","run1",16,"(B) prisoner-facing staff",2.28243242496358
"33","run1",17,"(A) non-prisoner-facing staff",0.456651259937662
"34","run1",17,"(B) prisoner-facing staff",2.39130909951696
"35","run1",18,"(A) non-prisoner-facing staff",0.43171143287013
"36","run1",18,"(B) prisoner-facing staff",2.21709932492058
"37","run1",19,"(A) non-prisoner-facing staff",0.400436911630254
"38","run1",19,"(B) prisoner-facing staff",2.10498267254029
"39","run1",20,"(A) non-prisoner-facing staff",0.434898746651136
"40","run1",20,"(B) prisoner-facing staff",2.23226513018042
"41","run1",21,"(A) non-prisoner-facing staff",0.450815666201333
"42","run1",21,"(B) prisoner-facing staff",2.3589265395001
"43","run1",22,"(A) non-prisoner-facing staff",0.443065954911969
"44","run1",22,"(B) prisoner-facing staff",2.27165722115739
"45","run1",23,"(A) non-prisoner-facing staff",0.499806085424677
"46","run1",23,"(B) prisoner-facing staff",2.56326498963748
"47","run1",24,"(A) non-prisoner-facing staff",0.432004972392563
"48","run1",24,"(B) prisoner-facing staff",2.23080359011504
"49","run1",25,"(A) non-prisoner-facing staff",0.473447978163906
"50","run1",25,"(B) prisoner-facing staff",2.49360830785555
"51","run1",26,"(A) non-prisoner-facing staff",0.417680435160584
"52","run1",26,"(B) prisoner-facing staff",2.15843787844207
"53","run1",27,"(A) non-prisoner-facing staff",0.457133960360471
"54","run1",27,"(B) prisoner-facing staff",2.40153358014299
"55","run1",28,"(A) non-prisoner-facing staff",0.457418526914618
"56","run1",28,"(B) prisoner-facing staff",2.35192619008186
"57","run1",29,"(A) non-prisoner-facing staff",0.482205426513639
"58","run1",29,"(B) prisoner-facing staff",2.49324266768803
"59","run1",30,"(A) non-prisoner-facing staff",0.460772922070397
"60","run1",30,"(B) prisoner-facing staff",2.36734405857582
"61","run1",31,"(A) non-prisoner-facing staff",0.451360826793048
"62","run1",31,"(B) prisoner-facing staff",2.38196136107968
"63","run1",32,"(A) non-prisoner-facing staff",0.431523906494534
"64","run1",32,"(B) prisoner-facing staff",2.21446440155025
"65","run1",33,"(A) non-prisoner-facing staff",0.502202026931838
"66","run1",33,"(B) prisoner-facing staff",2.59354696258901
"67","run1",34,"(A) non-prisoner-facing staff",0.560371592795252
"68","run1",34,"(B) prisoner-facing staff",2.89080360471545
"69","run1",35,"(A) non-prisoner-facing staff",0.420388491710212
"70","run1",35,"(B) prisoner-facing staff",2.17913912690588
"71","run1",36,"(A) non-prisoner-facing staff",0.422970413791837
"72","run1",36,"(B) prisoner-facing staff",2.39969679538954
"73","run1",37,"(A) non-prisoner-facing staff",0.58866865439116
"74","run1",37,"(B) prisoner-facing staff",3.03771065618093
"75","run1",38,"(A) non-prisoner-facing staff",0.537475105272166
"76","run1",38,"(B) prisoner-facing staff",2.72947468737973
"77","run1",39,"(A) non-prisoner-facing staff",0.419657830862044
"78","run1",39,"(B) prisoner-facing staff",2.16041666454584
"79","run1",40,"(A) non-prisoner-facing staff",0.485497057551862
"80","run1",40,"(B) prisoner-facing staff",2.50897804365027
"81","run1",41,"(A) non-prisoner-facing staff",0.485078156685233
"82","run1",41,"(B) prisoner-facing staff",2.4774929025567
"83","run1",42,"(A) non-prisoner-facing staff",0.416624844441032
"84","run1",42,"(B) prisoner-facing staff",2.12771829659732
"85","run1",43,"(A) non-prisoner-facing staff",0.492566356391349
"86","run1",43,"(B) prisoner-facing staff",2.51203552882958
"87","run1",44,"(A) non-prisoner-facing staff",0.493955888421053
"88","run1",44,"(B) prisoner-facing staff",2.53122871540633
"89","run1",45,"(A) non-prisoner-facing staff",0.50585767179543
"90","run1",45,"(B) prisoner-facing staff",2.60217989457936
"91","run1",46,"(A) non-prisoner-facing staff",0.514356783887885
"92","run1",46,"(B) prisoner-facing staff",2.6096517815255
"93","run1",47,"(A) non-prisoner-facing staff",0.466211275564792
"94","run1",47,"(B) prisoner-facing staff",2.3929757525391
"95","run1",48,"(A) non-prisoner-facing staff",0.484401946784455
"96","run1",48,"(B) prisoner-facing staff",2.50094022592322
"97","run1",49,"(A) non-prisoner-facing staff",0.442823233201777
